timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754343676268775517,0,0,0,0,0,0
1754343676287183497,0,0,0,0,0,0
1754343676304843308,0,0,0,0,0,0
1754343676329906634,0,0,0,0,0,0
1754343676354896089,0,0,0,0,0,0
1754343676379845804,0,0,0,0,0,0
1754343676404888685,0,0,0,0,0,0
1754343676430027492,0,0,0,0,0,0
1754343676455015022,0,0,0,0,0,0
1754343676482795723,0,0,0,0,0,0
1754343676506049156,0,0,0,0,0,0
1754343676530347258,0,0,0,0,0,0
1754343676555045417,0,0,0,0,0,0
1754343676580180094,0,0.00390625,0,0,0,0
1754343676605144790,0.00975206,-0.00390625,0,0,0,0
1754343676630361727,0.00975206,-0.00195312,0,0,0,0
1754343676655240553,0.00975206,0.00585938,0,0,0,0
1754343676680222193,0.00975206,0.00585938,0,0,0,0
1754343676705240741,0.00975206,0,0,0,0,0
1754343676730356641,0.00894671,-0.00390625,0,0,0,0
1754343676755161726,0.00894671,-0.00390625,0,0,0,0
1754343676780292385,0.00894671,-0.00390625,0,0,0,0
1754343676805308877,0.00894671,0.00585938,0,0,0,0
1754343676830170869,0.00894671,0.00195312,0,0,0,0
1754343676855116417,0.00895378,0.00585938,0,0,0,0
1754343676880176261,0.00895378,0.00585938,0,0,0,0
1754343676905275124,0.00895378,0,0,0,0,0
1754343676930213172,0.00895378,0,0,0,0,0
1754343676955087182,0.00813984,0.00195312,0,0,0,0
1754343676979982211,0.00813984,0.00195312,0,0,0,0
1754343677005056111,0.00813984,0.00195312,0,0,0,0
1754343677030172659,0.00814646,-0.00390625,0,0,0,0
1754343677058034824,0.00814646,-0.00195312,0,0,0,0
1754343677080324014,0.00814646,-0.00390625,0,0,0,0
1754343677105153395,0.00814646,0,0,0,0,0
1754343677130070184,0.00814646,-0.00390625,0,0,0,0
1754343677155115380,0.00814646,-0.00390625,0,0,0,0
1754343677180134020,0.00814646,0.00195312,0,0,0,0
1754343677205054123,0.00814646,-0.00195312,0,0,0,0
1754343677230120634,0.00814665,0.00390625,0,0,0,0
1754343677255151793,0.00814665,0.00195312,0,0,0,0
1754343677280146174,0.00814683,0.00585938,0,0,0,0
1754343677305171870,0.00814683,0.00195312,0,0,0,0
1754343677330121566,0.00814683,0.00390625,0,0,0,0
1754343677355130855,0.00733202,0.00195312,0,0,0,0
1754343677380137069,0.00733202,0.00585938,0,0,0,0
1754343677405123265,0.00733218,-0.00195312,0,0,0,0
1754343677430149832,0.00814683,-0.00390625,0,0,0,0
1754343677455462232,0.00814683,-0.00390625,0,0,0,0
1754343677480270168,0.00814683,0.00195312,0,0,0,0
1754343677505872569,0.00814665,0.00585938,0,0,0,0
1754343677530243449,0.00814665,0.00390625,0,0,0,0
1754343677555009681,0.00814665,0.00195312,0,0,0,0
1754343677579884803,0.00814665,0,0,0,0,0
1754343677605006684,0.00814665,0,0,0,0,0
1754343677629970140,0.00814665,0,0,0,0,0
1754343677654917391,0.00814665,0,0,0,0,0
1754343677679974532,0.00814665,0,0,0,0,0
1754343677704888450,0.00814665,0,0,0,0,0
1754343677729948257,0.00814665,0,0,0,0,0
1754343677754959490,0.00814665,0,0,0,0,0
1754343677779902315,0.00814665,0,0,0,0,0
1754343677805112308,0.00814665,0,0,0,0,0
1754343677830023818,0.00814665,0,0,0,0,0
1754343677854910181,0.00814665,0,0,0,0,0
1754343677879987377,0.00814665,0,0,0,0,0
1754343677905011851,0.00814665,0,0,0,0,0
1754343677930057917,0.00814665,0,0,0,0,0
1754343677955051835,0.00733218,0,0,0,0,0
1754343677979959327,0.00733218,0,0,0,0,0
1754343678005022746,0.00733218,0,0,0,0,0
1754343678030048775,0.00733218,0,0,0,0,0
1754343678055049934,0.00733218,0,0,0,0,0
1754343678080233408,0.00733218,0,0,0,0,0
1754343678105223585,0.00733218,0,0,0,0,0
1754343678130140781,0.00733218,0,0,0,0,0
1754343678155127940,0.00733218,0,0,0,0,0
1754343678180121729,0.00733218,0,0,0,0,0
1754343678205181258,0.00733218,0,0,0,0,0
1754343678230142676,0.00814665,0,0,0,0,0
1754343678255129761,0.00814665,0,0,0,0,0
1754343678280204661,0.00814665,0,0,0,0,0
1754343678305112930,0.00733202,0,0,0,0,0
1754343678330130367,0.00733202,0,0,0,0,0
1754343678354925711,0.00733202,0,0,0,0,0
1754343678380046055,0.00733202,0,0,0,0,0
1754343678405101307,0.00733202,0,0,0,0,0
1754343678429988984,0.00733202,0,0,0,0,0
1754343678455533885,0.00733202,0,0,0,0,0
1754343678480536858,0.00733185,0,0,0,0,0
1754343678505111813,0.00733185,0,0,0,0,0
1754343678530024675,0.00733185,0,0,0,0,0
1754343678554992834,0.00733185,0,0,0,0,0
1754343678580038363,0.00733202,0,0,0,0,0
1754343678604991837,0.00733202,0,0,0,0,0
1754343678630124830,0.00733202,0,0,0,0,0
1754343678655930694,0.00733202,0,0,0,0,0
1754343678680295388,0.00733202,0,0,0,0,0
1754343678705281010,0.00733218,0,0,0,0,0
1754343678730121632,0.00733218,0,0,0,0,0
1754343678755143124,0.00733218,0,0,0,0,0
1754343678780154598,0.00733218,0,0,0,0,0
1754343678805274924,0.00732621,0,0,0,0,0
1754343678830270657,0.00732621,0,0,0,0,0
1754343678855165815,0.00732621,0,0,0,0,0
1754343678880061344,0.00732621,0,0,0,0,0
1754343678905031392,0.00732621,0,0,0,0,0
1754343678930224588,0.00733218,0,0,0,0,0
1754343678955409988,0.00733218,0,0,0,0,0
1754343678980546185,0.00733218,0,0,0,0,0
1754343679005057324,0.00733218,0,0,0,0,0
1754343679029973242,0.00733218,0,0,0,0,0
1754343679054891549,0.00733218,0,0,0,0,0
1754343679080032301,0.00733218,0,0,0,0,0
1754343679104986274,0.00733202,0,0,0,0,0
1754343679129982933,0.00733202,0,0,0,0,0
1754343679154896073,0.00814665,0,0,0,0,0
1754343679179977695,0.00814665,0,0,0,0,0
1754343679205036039,0.00814665,0,0,0,0,0
1754343679230054846,0.00814665,0,0,0,0,0
1754343679255203820,0.00814665,0,0,0,0,0
1754343679280263905,0.00814665,0,0,0,0,0
1754343679305195527,0.00733202,0,0,0,0,0
1754343679330208260,0.00814665,0,0,0,0,0
1754343679355510401,0.00814665,0,0,0,0,0
1754343679380090503,0.00814665,0,0,0,0,0
1754343679405172403,0.00814665,0,0,0,0,0
1754343679430211821,0.00814665,0,0,0,0,0
1754343679455168425,0.00814665,0,0,0,0,0
1754343679480320102,0.00814665,0,0,0,0,0
1754343679505257409,0.00814665,0,0,0,0,0
1754343679530245994,0.00814665,0,0,0,0,0
1754343679555213875,0.00814665,0,0,0,0,0
1754343679580230830,0.00814665,0,0,0,0,0
1754343679605246859,0.00814665,0,0,0,0,0
1754343679630362204,0.00814665,0,0,0,0,0
1754343679655247844,0.00814665,0,0,0,0,0
1754343679680187558,0.00814665,0,0,0,0,0
1754343679705340032,0.00814665,0,0,0,0,0
1754343679730118580,0.00814665,0,0,0,0,0
1754343679755124720,0.00814665,0,0,0,0,0
1754343679780256120,0.00814665,0,0,0,0,0
1754343679804950537,0.00814665,0,0,0,0,0
1754343679830063122,0.00814665,0,0,0,0,0
1754343679855059652,0.00814683,0,0,0,0,0
1754343679880035959,0.00814683,0,0,0,0,0
1754343679905012321,0.00814683,0,0,0,0,0
1754343679930062480,0.00814683,0,0,0,0,0
