timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754425161473666891,-0.0237693,0,21.0423,0.00238753,0,0
1754425161473863336,-0.0237693,0,21.0423,0.00238753,0,0
1754425161473956873,-0.0237693,0,21.0423,0.00238753,0,0
1754425161474012151,-0.02295,0,21.0423,0.00238753,0,0
1754425161474065540,-0.02295,0,21.0423,0.00238753,0,0
1754425161474124892,-0.02295,0,21.0423,0.00238753,0,0
1754425161487926201,-0.02295,0,21.0423,0.00238753,0,0
1754425161513065297,-0.0229507,0,21.0423,0.00238753,0,0
1754425161538096616,-0.0229507,0,21.0423,0.00238753,0,0
1754425161563015991,-0.02295,0,21.0423,0.00238753,0,0
1754425161588065254,-0.0237693,0,21.0423,0.00238753,0,0
1754425161613005684,-0.0237693,0,21.0423,0.00238753,0,0
1754425161637970392,-0.02377,0,21.0423,0.00238753,0,0
1754425161663086156,-0.02377,0,21.0423,0.00238753,0,0
1754425161688128067,-0.0237693,0,21.0423,0.00238753,0,0
1754425161712987275,-0.0237693,0,21.0423,0.00238753,0,0
1754425161738070094,-0.0237693,0,21.0423,0.00238753,0,0
1754425161763094413,-0.0237693,0,21.0423,0.00238753,0,0
1754425161788024214,-0.02295,0,21.0423,0.00238753,0,0
1754425161812994292,-0.02295,0,21.0423,0.00238753,0,0
1754425161837950963,-0.02295,0,21.0423,0.00238753,0,0
1754425161862995448,-0.02295,0,21.0423,0.00238753,0,0
1754425161887929101,-0.02295,0,21.0423,0.00238753,0,0
1754425161912937568,-0.0229312,0,21.0423,0.00238753,0,0
1754425161938074165,-0.0229312,0,21.0423,0.00238753,0,0
1754425161962994187,-0.0229312,0,21.0423,0.00238753,0,0
1754425161988016080,-0.0229312,0,21.0423,0.00238753,0,0
1754425162013090140,-0.0229312,0,21.0423,0.00238753,0,0
1754425162037955626,-0.0229312,0,21.0423,0.00238753,0,0
1754425162063333630,-0.0229312,0,21.0423,0.00238753,0,0
1754425162088037041,-0.0229312,0,21.0423,0.00238753,0,0
1754425162112976842,-0.02295,0,21.0423,0.00238753,0,0
1754425162138076494,-0.02295,0,21.0423,0.00238753,0,0
1754425162163136369,-0.02295,0,21.0423,0.00238753,0,0
1754425162187954021,-0.02295,0,21.0423,0.00238753,0,0
1754425162212960155,-0.02295,0,21.0423,0.00238753,0,0
1754425162237954548,-0.02295,0,21.0423,0.00238753,0,0
1754425162263120793,-0.02295,0,21.0423,0.00238753,0,0
1754425162287979223,-0.02295,0,21.0423,0.00238753,0,0
1754425162313021523,-0.02295,0,21.0423,0.00238753,0,0
1754425162338060787,-0.02295,0,21.0423,0.00238753,0,0
1754425162362932402,-0.02295,0,21.0423,0.00238753,0,0
1754425162387992832,-0.02295,0,21.0423,0.00238753,0,0
1754425162413030392,-0.02295,0,21.0423,0.00238753,0,0
1754425162437909173,-0.02295,0,21.0423,0.00238753,0,0
1754425162462990992,-0.02295,0,21.0423,0.00238753,0,0
1754425162487958385,-0.02295,0,21.0423,0.00238753,0,0
1754425162512958464,-0.02295,0,21.0423,0.00238753,0,0
1754425162538056616,-0.02295,0,21.0423,0.00238753,0,0
1754425162562910657,-0.02295,0,21.0423,0.00238753,0,0
1754425162587886013,-0.02295,0,21.0423,0.00238753,0,0
1754425162612977703,-0.02295,0,21.0423,0.00238753,0,0
1754425162638390300,-0.02295,0,21.0423,0.00238753,0,0
1754425162663081878,-0.02295,0,21.0423,0.00238753,0,0
1754425162688168956,-0.02295,0,21.0423,0.00238753,0,0
1754425162714858554,-0.02295,0,21.0423,0.00238753,0,0
1754425162738166464,-0.02295,0,21.0423,0.00238753,0,0
1754425162763161746,-0.02295,0,21.0423,0.00238753,0,0
1754425162788077639,-0.02295,0,21.0423,0.00238753,0,0
1754425162813377107,-0.02295,0,21.0423,0.00238753,0,0
1754425162838036647,-0.02295,0,21.0423,0.00238753,0,0
1754425162862985411,-0.02295,0,21.0423,0.00238753,0,0
1754425162888007267,-0.02295,0,21.0423,0.00238753,0,0
1754425162913041364,-0.0229312,0,21.0423,0.00238753,0,0
1754425162938117146,-0.0229312,0,21.0423,0.00238753,0,0
1754425162963108816,-0.0229312,0,21.0423,0.00238753,0,0
1754425162988090561,-0.0229312,0,21.0423,0.00238753,0,0
1754425163013028714,-0.0229312,0,21.0423,0.00238753,0,0
1754425163038103255,-0.02295,0,21.0423,0.00238753,0,0
1754425163063040555,-0.02295,0,21.0423,0.00238753,0,0
1754425163087975707,-0.02295,0,21.0423,0.00238753,0,0
1754425163112991804,-0.02295,0,21.0423,0.00238753,0,0
1754425163138062086,-0.0229507,0,21.0423,0.00238753,0,0
1754425163163229646,-0.0229507,0,21.0423,0.00238753,0,0
1754425163187993946,-0.0229507,0,21.0423,0.00238753,0,0
1754425163212955469,-0.0229507,0,21.0423,0.00238753,0,0
1754425163238020788,-0.0229507,0,21.0423,0.00238753,0,0
1754425163263052625,-0.0229507,0,21.0423,0.00238753,0,0
1754425163287977722,-0.0229507,0,21.0423,0.00238753,0,0
1754425163312953745,-0.0229507,0,21.0423,0.00238753,0,0
1754425163338066730,-0.0229507,0,21.0423,0.00238753,0,0
1754425163363006327,-0.0229507,0,21.0423,0.00238753,0,0
1754425163387982646,-0.02377,0,21.0423,0.00238753,0,0
1754425163413110243,-0.02377,0,21.0423,0.00238753,0,0
1754425163437990432,-0.0229507,0,21.0423,0.00238753,0,0
1754425163462967955,-0.0229507,0,21.0423,0.00238753,0,0
1754425163487949774,-0.0229319,0,21.0423,0.00238753,0,0
1754425163512994630,-0.0229319,0,21.0423,0.00238753,0,0
1754425163538055912,-0.02295,0,21.0423,0.00238753,0,0
1754425163563133897,-0.02295,0,21.0423,0.00238753,0,0
1754425163588942365,-0.0237693,0,21.0423,0.00238753,0,0
1754425163613658665,-0.0237693,0,21.0423,0.00238753,0,0
1754425163638041465,-0.0237693,0,21.0423,0.00238753,0,0
1754425163663010155,-0.0237693,0,21.0423,0.00238753,0,0
1754425163688050585,-0.0237693,0,21.0423,0.00238753,0,0
1754425163713130607,-0.0237693,0,21.0423,0.00238753,0,0
1754425163738188556,-0.0237693,0,21.0423,0.00238753,0,0
1754425163763139375,-0.0237693,0,21.0423,0.00238753,0,0
1754425163788009768,-0.0237693,0,21.0423,0.00238753,0,0
1754425163813013328,-0.0237693,0,21.0423,0.00238753,0,0
1754425163838010591,-0.0237693,0,21.0423,0.00238753,0,0
1754425163863316595,-0.02295,0,21.0423,0.00238753,0,0
1754425163888101933,-0.02295,0,21.0423,0.00238753,0,0
1754425163913026659,-0.02295,0,21.0423,0.00238753,0,0
1754425163938012848,-0.02295,0,21.0423,0.00238753,0,0
1754425163963127019,-0.02295,0,21.0423,0.00238753,0,0
1754425163988026264,-0.02295,0,21.0423,0.00238753,0,0
1754425164013241528,-0.02295,0,21.0423,0.00238753,0,0
1754425164038005328,-0.02295,0,21.0423,0.00238753,0,0
1754425164063019184,-0.02295,0,21.0423,0.00238753,0,0
1754425164087996318,-0.02295,0,21.0423,0.00238753,0,0
1754425164113252674,-0.02295,0,21.0423,0.00238753,0,0
1754425164138070993,-0.02295,0,21.0423,0.00238753,0,0
1754425164163106145,-0.02295,0,21.0423,0.00238753,0,0
1754425164188116260,-0.0237693,0,21.0423,0.00238753,0,0
1754425164212976949,-0.0237693,0,21.0423,0.00238753,0,0
1754425164238052805,-0.02295,0,21.0423,0.00238753,0,0
1754425164262992328,-0.02295,0,21.0423,0.00238753,0,0
1754425164288010165,-0.02295,0,21.0423,0.00238753,0,0
1754425164313054151,-0.02295,0,21.0423,0.00238753,0,0
1754425164338124600,-0.02295,0,21.0423,0.00238753,0,0
1754425164363256030,-0.02295,0,21.0423,0.00238753,0,0
1754425164388068886,-0.02295,0,21.0423,0.00238753,0,0
1754425164413082575,-0.02295,0,21.0423,0.00238753,0,0
1754425164438113542,-0.02295,0,21.0423,0.00238753,0,0
1754425164463115602,-0.02295,0,21.0423,0.00238753,0,0
1754425164488277773,-0.02295,0,21.0423,0.00238753,0,0
1754425164513193943,-0.02295,0,21.0423,0.00238753,0,0
1754425164538165911,-0.02295,0,21.0423,0.00238753,0,0
1754425164563218267,-0.02295,0,21.0423,0.00238753,0,0
1754425164588105604,-0.02295,0,21.0423,0.00238753,0,0
1754425164613293756,-0.02295,0,21.0423,0.00238753,0,0
1754425164638273038,-0.02295,0,21.0423,0.00238753,0,0
1754425164663185339,-0.02295,0,21.0423,0.00238753,0,0
1754425164688204102,-0.02295,0,21.0423,0.00238753,0,0
1754425164713146106,-0.02295,0,21.0423,0.00238753,0,0
1754425164738125444,-0.02295,0,21.0423,0.00238753,0,0
1754425164763247596,-0.02295,0,21.0423,0.00238753,0,0
1754425164788163674,-0.0229507,0,21.0423,0.00238753,0,0
1754425164813175400,-0.0229507,0,21.0423,0.00238753,0,0
1754425164838228905,-0.02295,0,21.0423,0.00238753,0,0
1754425164863078353,-0.02295,0,21.0423,0.00238753,0,0
1754425164888170505,-0.02295,0,21.0423,0.00238753,0,0
1754425164913173010,-0.02295,0,21.0423,0.00238753,0,0
1754425164938145384,-0.0229312,0,21.0423,0.00238753,0,0
1754425164963175925,-0.0229312,0,21.0423,0.00238753,0,0
1754425164988036818,-0.0229312,0,21.0423,0.00238753,0,0
1754425165013170489,-0.0229312,0,21.0423,0.00238753,0,0
1754425165038064289,-0.0229312,0,21.0423,0.00238753,0,0
1754425165063087905,-0.0237499,0,21.0423,0.00238753,0,0
1754425165088119835,-0.0237499,0,21.0423,0.00238753,0,0
1754425165113062542,-0.0237506,0,21.0423,0.00238753,0,0
1754425165138141861,-0.0237506,0,21.0423,0.00238753,0,0
1754425165163221477,-0.0237506,0,21.0423,0.00238753,0,0
1754425165188301259,-0.0237506,0,21.0423,0.00238753,0,0
1754425165213235781,-0.0237506,0,21.0423,0.00238753,0,0
1754425165238108730,-0.0237506,0,21.0423,0.00238753,0,0
1754425165263186641,-0.0237506,0,21.0423,0.00238753,0,0
1754425165288155997,-0.0237506,0,21.0423,0.00238753,0,0
1754425165313093335,-0.0237506,0,21.0423,0.00238753,0,0
1754425165338160487,-0.02377,0,21.0423,0.00238753,0,0
1754425165363291010,-0.02377,0,21.0423,0.00238753,0,0
1754425165388116792,-0.02377,0,21.0423,0.00238753,0,0
1754425165413298425,-0.02377,0,21.0423,0.00238753,0,0
1754425165438239467,-0.02377,0,21.0423,0.00238753,0,0
1754425165463217230,-0.02377,0,21.0423,0.00238753,0,0
1754425165488244734,-0.02377,0,21.0423,0.00238753,0,0
1754425165513117220,-0.02377,0,21.0423,0.00238753,0,0
1754425165538190724,-0.0237693,0,21.0423,0.00238753,0,0
1754425165563307450,-0.0237693,0,21.0423,0.00238753,0,0
1754425165588129565,-0.02295,0,21.0423,0.00238753,0,0
1754425165613261514,-0.02295,0,21.0423,0.00238753,0,0
1754425165638538352,-0.02295,0,21.0423,0.00238753,0,0
1754425165663251096,-0.02295,0,21.0423,0.00238753,0,0
1754425165688307397,-0.02295,0,21.0423,0.00238753,0,0
1754425165713264345,-0.02295,0,21.0423,0.00238753,0,0
1754425165738255886,-0.02295,0,21.0423,0.00238753,0,0
1754425165763341576,-0.02295,0,21.0423,0.00238753,0,0
1754425165788183302,-0.02295,0,21.0423,0.00238753,0,0
1754425165813150010,-0.02295,0,21.0423,0.00238753,0,0
