timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1767895146653222594,0,0,0,0,0,0,0
1767895146663347985,0,0,0,0,0,0,0
1767895146673787358,0,0,0,0,0,0,0
1767895146684277787,0,0,0,0,0,0,0
1767895146694640271,0,0,0,0,0,0,0
1767895146706392628,0,0,0,0,0,0,0
1767895146716707353,0,0,0,0,0,0,0
1767895146727313541,0,0,0,0,0,0,0
1767895146737706915,0,0,0,0,0,0,0
1767895146748118862,0,0,0,0,0,0,0
1767895146759736108,0,0,0,0,0,0,0
1767895146770032203,0,0,0,0,0,0,0
1767895146780407965,0,0,0,0,0,0,0
1767895146790892912,0,0,0,0,0,0,0
1767895146801314322,0,0,0,0,0,0,0
1767895146812866253,0,0,0,0,0,0,0
1767895146823148534,0,0,0,0,0,0,0
1767895146833613185,0,0,0,0,0,0,0
1767895146844537578,0,0,0,0,0,0,0
1767895146858056716,0,0,0,0,0,0,0
1767895146868719960,0,0,0,0,0,0,0
1767895146882452062,0,0,0,0,0,0,0
1767895146892719491,0,0,0,0,0,0,0
1767895146903458698,0,0,0,0,0,0,0
1767895146915603538,0,0,0,0,0,0,0
1767895146927019265,0,0,0,0,0,0,0
1767895146937280823,0,0,0,0,0,0,0
1767895146948128641,0,0,0,0,0,0,0
1767895146960381055,0,0,0,0,0,0,0
1767895146972792784,0,0,0,0,0,0,0
1767895146983451954,0,0,0,0,0,0,0
1767895146994176569,0,0,0,0,0,0,0
1767895147006944465,0,0,0,0,0,0,0
1767895147017401709,0,0,0,0,0,0,0
1767895147028554732,0,0,0,0,0,0,0
1767895147039953866,0,0,0,0,0,0,0
1767895147050073998,0,0,0,0,0,0,0
1767895147061513577,0,0,0,0,0,0,0
1767895147072210302,0,0,0,0,0,0,0
1767895147083393251,0,0,0,0,0,0,0
1767895147094445533,0,0,0,0,0,0,0
1767895147106133205,0,0,0,0,0,0,0
1767895147117331117,0,0,0,0,0,0,0
1767895147127615286,0,0,0,0,0,0,0
1767895147137985770,0,0,0,0,0,0,0
1767895147148319588,0,0,0,0,0,0,0
1767895147159993815,0,0,0,0,0,0,0
1767895147170378188,0,0,0,0,0,0,0
1767895147181459767,0,0,0,0,0,0,0
1767895147191641380,0,0,0,0,0,0,0
1767895147202153050,0,0,0,0,0,0,0
1767895147214638205,0,0,0,0,0,0,0
1767895147225934395,0,0,0,0,0,0,0
1767895147236427564,0,0,0,0,0,0,0
1767895147246550066,0,0,0,0,0,0,0
1767895147258020738,0,0,0,0,0,0,0
1767895147269545965,0,0,0,0,0,0,0
1767895147278793706,0,0,0,0,0,0,0
1767895147289067505,0,0,0,0,0,0,0
