timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1755204187243499048,0,0,0,0,0,0,0,0,0
1755204187268334067,0,0,0,0,0,0,0,0,0
1755204187293414659,0,0,0,0,0,0,0,0,0
1755204187319329048,0,0,0,0,0,0,0,0,0
1755204187343590844,0,0,0,0,0,0,0,0,0
1755204187368453177,0,0,0,0,0,0,0,0,0
1755204187393450103,0,0,0,0,0,0,0,0,0
1755204187418463084,0,0,0,0,0,0,0,0,0
1755204187443411066,0,0,0,0,0,0,0,0,0
1755204187468523991,0,0,0,0,0,0,0,0,0
1755204187493420473,0,0,0,0,0,0,0,0,0
1755204187518595991,0,0,0,0,0,0,0,0,0
1755204187543442787,0,0,0,0,0,0,0,0,0
1755204187568478565,0,0,0,0,0,0,0,0,0
1755204187593713398,0,0,0,0,0,0,0,0,0
1755204187618630453,0,0,0,0,0,0,0,0,0
1755204187643727620,0,0,0,0,0,0,0,0,0
1755204187668644712,0,0,0,0,0,0,0,0,0
1755204187699299786,0,0,0,0,0,0,0,0,0
1755204187718926971,0,0,0,0,0,0,0,0,0
1755204187743706490,0,0,0,0,0,0,0,0,0
1755204187768631434,0,0,0,0,0,0,0,0,0
1755204187793860008,0,0,0,0,0,0,0,0,0
1755204187819143063,0,0,0,0,0,0,0,0,0
1755204187844283582,0,0,0,0,0,0,0,0,0
1755204187869294693,0,0,0,0,0,0,0,0,0
1755204187893643489,0,0,0,0,0,0,0,0,0
1755204187918364026,0,0,0,0,0,0,0,0,0
1755204187943471600,0,0,0,0,0,0,0,0,0
1755204187968621322,0,0,0,0,0,0,0,0,0
1755204187993356155,0,0,0,0,0,0,0,0,0
1755204188018355766,0,0,0,0,0,0,0,0,0
1755204188043686803,0,0,0,0,0,0,0,0,0
1755204188068356673,0,0,0,0,0,0,0,0,0
1755204188093361303,0,0,0,0,0,0,0,0,0
1755204188118557062,0,0,0,0,0,0,0,0,0
1755204188143496673,0,0,0,0,0,0,0,0,0
1755204188168735173,0,0,0,0,0,0,0,0,0
1755204188193629617,0,0,0,0,0,0,0,0,0
1755204188218387895,0,0,0,0,0,0,0,0,0
1755204188243468710,0,0,0,0,0,0,0,0,0
1755204188268444043,0,0,0,0,0,0,0,0,0
1755204188293508413,0,0,0,0,0,0,0,0,0
1755204188318372747,0,0,0,0,0,0,0,0,0
1755204188343359654,0,-0.00195312,0,0,0,0,0,0,0
1755204188368563413,3.17487,-0.00195312,0,0,0,0,0,0,0
1755204188393370635,3.17487,0.00390625,0,0,0,0,0,0,0
1755204188418347543,3.175,-0.00390625,0,0,0,0,0,0,0
1755204188443560043,3.17487,-0.00585938,0,0,0,0,0,0,0
1755204188468361654,3.17487,-0.00390625,0,0,0,0,0,0,0
1755204188493381135,3.17487,-0.00195312,0,0,0,0,0,0,0
1755204188518518468,3.17494,0.00195312,0,0,0,0,0,0,0
1755204188543418191,3.17487,-0.00585938,0,0,0,0,0,0,0
1755204188568564950,3.17475,0,0,0,0,0,0,0,0
1755204188593406005,3.17475,0.00195312,0,0,0,0,0,0,0
1755204188618358857,3.17469,-0.00195312,0,0,0,0,0,0,0
1755204188643540468,3.17474,0.00195312,0,0,0,0,0,0,0
1755204188668388746,3.17474,0.00195312,0,0,0,0,0,0,0
1755204188693393653,3.17481,0.00195312,0,0,0,0,0,0,0
1755204188718553449,3.17481,-0.00195312,0,0,0,0,0,0,0
1755204188743356690,3.17481,0.00390625,0,0,0,0,0,0,0
1755204188768540986,3.17487,-0.00195312,0,0,0,0,0,0,0
1755204188793421227,3.17487,-0.00390625,0,0,0,0,0,0,0
1755204188818354042,3.17487,0.0078125,0,0,0,0,0,0,0
1755204188843490264,3.17494,0,0,0,0,0,0,0,0
1755204188868402801,3.17494,-0.00195312,0,0,0,0,0,0,0
1755204188893406468,3.175,-0.00585938,0,0,0,0,0,0,0
1755204188918537764,3.17494,0,0,0,0,0,0,0,0
1755204188943485727,3.17487,0.00195312,0,0,0,0,0,0,0
1755204188968432708,3.17476,-0.00390625,0,0,0,0,0,0,0
1755204188993535653,3.17482,0.00195312,0,0,0,0,0,0,0
1755204189018375745,3.17482,0.00390625,0,0,0,0,0,0,0
1755204189043368912,3.17489,0.00390625,0,0,0,0,0,0,0
1755204189068535912,3.17489,-0.00195312,0,0,0,0,0,0,0
1755204189093396004,3.17489,0.00195312,0,0,0,0,0,0,0
1755204189118389764,3.17489,0,0,0,0,0,0,0,0
1755204189143533245,3.17489,0,0,0,0,0,0,0,0
1755204189168441579,3.17489,-0.00195312,0,0,0,0,0,0,0
1755204189193376394,3.17501,-0.00195312,0,0,0,0,0,0,0
1755204189218556745,3.17501,0,0,0,0,0,0,0,0
1755204189243371894,3.175,0,0,0,0,0,0,0,0
1755204189268384949,3.175,0.00195312,0,0,0,0,0,0,0
1755204189293576838,3.175,-0.00585938,0,0,0,0,0,0,0
1755204189318371764,3.175,-0.00195312,0,0,0,0,0,0,0
1755204189343385931,3.175,0,0,0,0,0,0,0,0
1755204189368398838,3.175,0,0,0,0,0,0,0,0
1755204189393547301,3.175,0,0,0,0,0,0,0,0
1755204189418381061,3.175,0,0,0,0,0,0,0,0
1755204189443377190,3.175,0,0,0,0,0,0,0,0
1755204189468519487,3.175,0,0,0,0,0,0,0,0
1755204189493442764,3.175,0,0,0,0,0,0,0,0
1755204189518492931,3.175,0,0,0,0,0,0,0,0
1755204189543948876,3.175,0,0,0,0,0,0,0,0
1755204189568607857,3.175,0,0,0,0,0,0,0,0
1755204189593503561,3.175,0,0,0,0,0,0,0,0
1755204189618875802,3.175,0,0,0,0,0,0,0,0
1755204189643833691,3.175,0,0,0,0,0,0,0,0
1755204189668586098,3.175,0,0,0,0,0,0,0,0
1755204189693659857,3.175,0,0,0,0,0,0,0,0
1755204189718505746,3.175,0,0,0,0,0,0,0,0
1755204189743820524,3.175,0,0,0,0,0,0,0,0
1755204189768638339,3.175,0,0,0,0,0,0,0,0
1755204189793495561,3.175,0,0,0,0,0,0,0,0
