timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1755033962470106556,0,0,0,0,0,0,0
1755033962494926802,0,0,0,0,0,0,0
1755033962520023919,0,0,0,0,0,0,0
1755033962545391555,0,0,0,0,0,0,0
1755033962570047468,0,0,0,0,0,0,0
1755033962595003029,0,0,0,0,0,0,0
1755033962620059590,0,0,0,0,0,0,0
1755033962645026244,0,0,0,0,0,0,0
1755033962670029953,0,0,0,0,0,0,0
1755033962694949477,0,0,0,0,0,0,0
1755033962720010539,0,0,0,0,0,0,0
1755033962745016396,0,0,0,0,0,0,0
1755033962769930476,0,0,0,0,0,0,0
1755033962795014648,0,0,0,0,0,0,0
1755033962820063691,0,0,0,0,0,0,0
1755033962845042919,0,0,0,0,0,0,0
1755033962870058202,0,0,0,0,0,0,0
1755033962895000504,0,0,0,0,0,0,0
1755033962920009658,0,0,0,0,0,0,0
1755033962944984738,0,0,0,0,0,0,0
1755033962970004799,0,0,0,0,0,0,0
1755033962995078972,0,0,0,0,0,0,0
1755033963020042959,0,0,0,0,0,0,0
1755033963045022946,0,0,0,0,0,0,0
1755033963070024489,0,0,0,0,0,0,0
1755033963094957605,0,0,0,0,0,0,0
1755033963120071204,0,0,0,0,0,0,0
1755033963145047228,0,0,0,0,0,0,0
1755033963169990474,0,0,0,0,0,0,0
1755033963195047332,0,0,0,0,0,0,0
1755033963220081949,0,0,0,0,0,0,0
1755033963245034047,0,0,0,0,0,0,0
1755033963270109386,0,0,0,0,0,0,0
1755033963295035373,0,0,0,0,0,0,0
1755033963320039861,0,0,0,0,0,0,0
1755033963345111552,0,0,0,0,0,0,0
1755033963369958909,0,0,0,0,0,0,0
1755033963395025767,0,0,0,0,0,0,0
1755033963420090513,0,0,0,0,0,0,0
1755033963444988741,0,0,0,0,0,0,0
1755033963470087636,0,0,0,0,0,0,0
1755033963495088993,0,0,0,0,0,0,0
1755033963520027425,0,0,0,0,0,0,0
1755033963545055634,0,0,0,0,0,0,0
1755033963570037677,0,0,0,0,0,0,0
1755033963594946368,3.19471,0.00195312,0,0,0,0,0
1755033963620075040,3.19471,-0.00390625,0,0,0,0,0
1755033963644982194,3.19455,-0.00390625,0,0,0,0,0
1755033963670023200,3.19455,0,0,0,0,0,0
1755033963695039057,3.19447,0,0,0,0,0,0
1755033963719957211,3.19444,-0.00585938,0,0,0,0,0
1755033963745005272,3.19444,0,0,0,0,0,0
1755033963769984834,3.19444,-0.00390625,0,0,0,0,0
1755033963795225006,3.19436,-0.00195312,0,0,0,0,0
1755033963820282660,3.19444,0.0078125,0,0,0,0,0
1755033963844955536,3.19443,0.00195312,0,0,0,0,0
1755033963870067486,3.19444,0,0,0,0,0,0
1755033963895025955,3.19444,-0.00585938,0,0,0,0,0
1755033963919974071,3.19436,-0.00390625,0,0,0,0,0
1755033963945076466,3.19428,-0.00585938,0,0,0,0,0
1755033963970021305,3.19428,0.00390625,0,0,0,0,0
1755033963995117811,3.19432,0.00390625,0,0,0,0,0
1755033964020744706,3.19444,0,0,0,0,0,0
1755033964045023174,3.19436,0.00390625,0,0,0,0,0
1755033964070016476,3.19444,-0.00390625,0,0,0,0,0
1755033964095015686,3.19444,-0.00390625,0,0,0,0,0
1755033964120026413,3.19436,0.00195312,0,0,0,0,0
1755033964145047438,3.19444,0,0,0,0,0,0
1755033964170106258,3.19444,0.00195312,0,0,0,0,0
1755033964194963838,3.19432,0.00585938,0,0,0,0,0
1755033964220218992,3.19444,0,0,0,0,0,0
1755033964245158813,3.19436,-0.00585938,0,0,0,0,0
1755033964270014818,3.19443,-0.00195312,0,0,0,0,0
1755033964295016287,3.19432,0,0,0,0,0,0
1755033964320027978,3.19432,0.00195312,0,0,0,0,0
1755033964345004743,3.19432,0,0,0,0,0,0
1755033964370144026,3.19432,-0.00195312,0,0,0,0,0
1755033964395058458,3.19432,0,0,0,0,0,0
1755033964420125223,3.19421,-0.00195312,0,0,0,0,0
1755033964446056359,3.19421,-0.00195312,0,0,0,0,0
1755033964472001329,3.19428,0.00390625,0,0,0,0,0
1755033964495674185,3.19428,0,0,0,0,0,0
1755033964520743969,3.19428,0.00390625,0,0,0,0,0
1755033964545560215,3.19424,-0.00585938,0,0,0,0,0
1755033964570554536,3.1942,0.00195312,0,0,0,0,0
1755033964595603819,3.1942,0,0,0,0,0,0
1755033964620358584,3.1942,0,0,0,0,0,0
1755033964645244608,3.1942,0,0,0,0,0,0
1755033964670175410,3.1942,0,0,0,0,0,0
1755033964695069619,3.1942,0,0,0,0,0,0
1755033964720054366,3.1942,0,0,0,0,0,0
1755033964745050020,3.1942,0,0,0,0,0,0
1755033964770030377,3.1942,0,0,0,0,0,0
1755033964795180235,3.1942,0,0,0,0,0,0
1755033964820190481,3.1942,0,0,0,0,0,0
1755033964845048654,3.1942,0,0,0,0,0,0
1755033964870120900,3.1942,0,0,0,0,0,0
1755033964895013758,3.1942,0,0,0,0,0,0
1755033964920069578,3.1942,0,0,0,0,0,0
1755033964945037417,3.1942,0,0,0,0,0,0
1755033964970038219,3.1942,0,0,0,0,0,0
1755033964994947262,3.1942,0,0,0,0,0,0
1755033965020697565,3.1942,0,0,0,0,0,0
1755033965045131440,3.1942,0,0,0,0,0,0
1755033965069971724,3.1942,0,0,0,0,0,0
1755033965095004729,3.1942,0,0,0,0,0,0
1755033965119997791,3.1942,0,0,0,0,0,0
1755033965144984648,3.1942,0,0,0,0,0,0
1755033965170074932,3.1942,0,0,0,0,0,0
1755033965194981030,3.1942,0,0,0,0,0,0
1755033965220026129,3.1942,0,0,0,0,0,0
1755033965245092708,3.1942,0,0,0,0,0,0
1755033965269977473,3.1942,0,0,0,0,0,0
1755033965295044942,3.1942,0,0,0,0,0,0
1755033965320006707,3.1942,0,0,0,0,0,0
1755033965345025620,3.1942,0,0,0,0,0,0
1755033965370396645,3.1942,0,0,0,0,3.0971,0
1755033965394912076,3.1942,0,-0.124013,0.00155012,1.78738,4.2971,10
1755033965419899841,3.1942,0,-0.0743496,4.67276,2.06985,4.04807,10
1755033965445045310,3.20548,1.33203,0.0835751,5.27381,2.37448,3.62369,10
1755033965470077260,3.24499,3.20117,0.202773,2.76166,2.81135,2.74166,10
1755033965494971858,3.35114,6.10742,0.226867,0.715797,1.90235,1.93022,10
1755033965519903438,3.4965,6.40234,0.297568,2.33379,1.81768,1.47617,10
1755033965546184149,3.67781,6.94336,-0.281789,0.735516,1.32453,0.943766,10
1755033965570190561,3.85094,7.32227,0.304621,0.427551,0.683762,0.637115,10
1755033965595275771,4.03382,6.5918,-0.256841,1.36531,0.392239,0.488306,10
1755033965619991998,4.16314,6.06055,-0.229848,0.896331,0.448856,0.399647,10
1755033965645122041,4.33885,5.49805,-0.235608,0.524243,0.536733,0.342199,10
1755033965670028991,4.46365,4.34766,-0.23055,0.491623,0.508364,0.441246,10
1755033965695176979,4.54892,3.58594,-0.215825,0.235396,0.54189,0.579355,10
1755033965719987669,4.64977,2.32617,-0.228326,0.126435,0.624411,0.620379,10
1755033965745239972,4.69463,1.68164,-0.227323,0.0448651,0.809641,0.791054,10
1755033965769950107,4.72675,0.996094,-0.221978,-0.120161,0.857181,0.781651,10
1755033965794942057,4.75403,0.351562,-0.235337,-0.165159,0.714583,0.634122,10
1755033965819938174,4.75873,-0.353516,-0.247789,-0.378287,0.595746,0.425385,10
1755033965845004976,4.74823,-0.876953,-0.262685,-0.486709,0.414296,0.409903,10
