timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754606335734149033,0,0,0,0,0,0,0
1754606335759402690,0,0,0,0,0,0,0
1754606335783941603,0,0,0,0,0,0,0
1754606335808983112,0,0,0,0,0,0,0
1754606335833981120,0,0,0,0,0,0,0
1754606335858963646,0,0,0,0,0,0,0
1754606335883933969,0,0,0,0,0,0,0
1754606335909018070,0,0,0,0,0,0,0
1754606335933920040,0,0,0,0,0,0,0
1754606335958920400,0,0,0,0,0,0,0
1754606335984470262,0,0,0,0,0,0,0
1754606336009045824,0,0,0,0,0,0,0
1754606336033913239,0,0,0,0,0,0,0
1754606336058971969,0,0,0,0,0,0,0
1754606336083991421,0,0,0,0,0,0,0
1754606336109642024,0,0,0,0,0,0,0
1754606336134036474,0,0,0,0,0,0,0
1754606336159021556,0,0,0,0,0,0,0
1754606336184016230,0,0,0,0,0,0,0
1754606336209160646,0,0,0,0,0,0,0
1754606336233945764,0,0,0,0,0,0,0
1754606336259016902,0,0,0,0,0,0,0
1754606336284018595,0,0,0,0,0,0,0
1754606336309422475,0,0,0,0,0,0,0
1754606336334091574,0,0,0,0,0,0,0
1754606336359028989,0,0,0,0,0,0,0
1754606336384062201,0,0,0,0,0,0,0
1754606336409013672,0,0,0,0,0,0,0
1754606336433948272,0,0,0,0,0,0,0
1754606336459103613,0,0,0,0,0,0,0
1754606336483975028,0,0,0,0,0,0,0
1754606336509079888,0,0,0,0,0,0,0
1754606336534136600,0,0,0,0,0,0,0
1754606336558996700,0,0,0,0,0,0,0
1754606336583998523,0,0,0,0,0,0,0
1754606336609002697,0,0,0,0,0,0,0
1754606336633951964,0,0,0,0,0,0,0
1754606336659093436,0,0,0,0,0,0,0
1754606336684019517,0,0,0,0,0,0,0
1754606336709054803,0,0,0,0,0,0,0
1754606336734036922,0,0,0,0,0,0,0
1754606336759005948,0,0,0,0,0,0,0
1754606336783989234,0,0,0,0,0,0,0
1754606336809015316,0,0,0,0,0,0,0
1754606336833968842,0,0,0,0,0,0,0
1754606336858993313,3.04318,0.00390625,0,0,0,0,0
