timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754517374432664170,0,0,0,0,0,0,0
1754517374464708465,0,0,0,0,0,0,0
1754517374495523944,0,0,0,0,0,0,0
1754517374527718516,0,0,0,0,0,0,0
1754517374558558292,0,0,0,0,0,0,0
1754517374593701829,0,0,0,0,0,0,0
1754517374627487180,0,0,0,0,0,0,0
1754517374659922234,0,0,0,0,0,0,0
1754517374690759325,0,0,0,0,0,0,0
1754517374723171694,0,0,0,0,0,0,0
1754517374753592062,0,0,0,0,0,0,0
1754517374785934468,0,0,0,0,0,0,0
1754517374816591095,0,0,0,0,0,0,0
1754517374848843945,0,0,0,0,0,0,0
1754517374879391350,0,0,0,0,0,0,0
1754517374911534830,0,0,0,0,0,0,0
1754517374942411698,0,0,0,0,0,0,0
1754517374974670882,0,0,0,0,0,0,0
1754517375005251861,0,0,0,0,0,0,0
1754517375037498915,0,0,0,0,0,0,0
1754517375068162894,0,0,0,0,0,0,0
1754517375100377985,0,0,0,0,0,0,0
1754517375130995038,0,0,0,0,0,0,0
1754517375163511981,0,0,0,0,0,0,0
1754517375194134016,0,0,0,0,0,0,0
1754517375226419237,0,0,0,0,0,0,0
1754517375257050123,0,0,0,0,0,0,0
1754517375289353826,0,0,0,0,0,0,0
