timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754685711803886237,0,0,0,0,0,0,0
1754685711828714588,0,0,0,0,0,0,0
1754685711854024401,0,0,0,0,0,0,0
1754685711878831067,0,0,0,0,0,0,0
1754685711904023233,0,0,0,0,0,0,0
1754685711928811121,0,0,0,0,0,0,0
1754685711954400990,0,0,0,0,0,0,0
1754685711980259193,0,0,0,0,0,0,0
1754685712003849655,0,0,0,0,0,0,0
1754685712028868247,0,0,0,0,0,0,0
1754685712053774914,0,0,0,0,0,0,0
1754685712078897469,0,0,0,0,0,0,0
1754685712103939987,0,0,0,0,0,0,0
1754685712128746839,0,0,0,0,0,0,0
1754685712154053857,0,0,0,0,0,0,0
1754685712178910727,0,0,0,0,0,0,0
1754685712203863523,0,0,0,0,0,0,0
1754685712228745448,0,0,0,0,0,0,0
1754685712253796670,0,0,0,0,0,0,0
1754685712278856818,0,0,0,0,0,0,0
1754685712303811725,0,0,0,0,0,0,0
1754685712328872910,0,0,0,0,0,0,0
1754685712353830706,0,0,0,0,0,0,0
1754685712378790206,0,0,0,0,0,0,0
1754685712403796798,0,0,0,0,0,0,0
1754685712428838520,0,0,0,0,0,0,0
1754685712453880297,0,0,0,0,0,0,0
1754685712478870482,0,0,0,0,0,0,0
1754685712503887982,0,0,0,0,0,0,0
1754685712528844685,0,0,0,0,0,0,0
1754685712553880148,0,0,0,0,0,0,0
1754685712578729388,0,0,0,0,0,0,0
1754685712603767647,0,0,0,0,0,0,0
1754685712628776887,0,0,0,0,0,0,0
1754685712653840887,0,0,0,0,0,0,0
1754685712678827016,0,0,0,0,0,0,0
1754685712703803664,0,0,0,0,0,0,0
1754685712728746460,0,0,0,0,0,0,0
1754685712753741626,0,0,0,0,0,0,0
1754685712778765867,0,0,0,0,0,0,0
1754685712804023126,0,0,0,0,0,0,0
1754685712828988959,0,0,0,0,0,0,0
1754685712853880329,0,0,0,0,0,0,0
1754685712878872476,0,0,0,0,0,0,0
1754685712903815698,0,0.00390625,0,0,0,0,0
1754685712928764161,3.05615,-0.00390625,0,0,0,0,0
1754685712953856123,3.05615,0.00195312,0,0,0,0,0
1754685712978757975,3.05615,0,0,0,0,0,0
1754685713003738938,3.05617,0,0,0,0,0,0
1754685713028791771,3.05626,0,0,0,0,0,0
1754685713053746808,3.05615,0,0,0,0,0,0
1754685713078827827,3.05616,0,0,0,0,0,0
1754685713103864920,3.05616,-0.00195312,0,0,0,0,0
1754685713128863346,3.05616,0,0,0,0,0,0
1754685713153857420,3.05616,-0.00195312,0,0,0,0,0
1754685713178763569,3.05624,-0.00195312,0,0,0,0,0
1754685713203812106,3.05624,0.00195312,0,0,0,0,0
1754685713228731995,3.05623,0.00195312,0,0,0,0,0
1754685713253768940,3.05621,-0.00390625,0,0,0,0,0
1754685713278871866,3.05621,-0.00195312,0,0,0,0,0
1754685713303802014,3.05631,0.00195312,0,0,0,0,0
1754685713328792551,3.05631,0.00195312,0,0,0,0,0
1754685713353844126,3.05631,-0.00195312,0,0,0,0,0
1754685713378767107,3.05632,0.00390625,0,0,0,0,0
1754685713403808034,3.05649,0.00585938,0,0,0,0,0
1754685713428874663,3.05649,-0.00195312,0,0,0,0,0
