timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,motor_drv_mode
1754949078826196251,3.13946,0,0,0,0,0,0
1754949078851188983,3.13953,0.00195312,0,0,0,0,0
1754949078876132417,3.13941,-0.00195312,0,0,0,0,0
1754949078901378223,3.13941,0.00195312,0,0,0,0,0
1754949078926369565,3.13947,-0.00195312,0,0,0,0,0
1754949078951215722,3.13943,0,0,0,0,0,0
1754949078976113287,3.13936,-0.00390625,0,0,0,0,0
1754949079001172740,3.13941,-0.00390625,0,0,0,0,0
1754949079026157601,3.13941,0.00195312,0,0,0,0,0
1754949079051132202,3.13931,0,0,0,0,0,0
1754949079076292897,3.13927,0,0,0,0,0,0
1754949079101130424,3.13927,0,0,0,0,0,0
1754949079126698545,3.13915,-0.00390625,0,0,0,0,0
1754949079151181220,3.13915,-0.00390625,0,0,0,0,0
1754949079176129266,3.13915,0.00195312,0,0,0,0,0
1754949079201142478,3.13915,0,0,0,0,0,0
1754949079226168821,3.13917,-0.00390625,0,0,0,0,0
1754949079251140774,3.13922,-0.00390625,0,0,0,0,0
1754949079276092339,3.13929,0,0,0,0,0,0
1754949079301181366,3.13915,-0.00195312,0,0,0,0,0
1754949079326185246,3.13915,-0.00585938,0,0,0,0,0
1754949079351089902,3.13915,0.00390625,0,0,0,0,0
1754949079376202893,3.13915,0.00195312,0,0,0,0,0
1754949079401174106,3.13915,0.00390625,0,0,0,0,0
1754949079426113263,3.13915,0,0,0,0,0,0
1754949079451287883,3.13915,0.00390625,0,0,0,0,0
1754949079476161577,3.13915,-0.00390625,0,0,0,0,0
1754949079501112253,3.13915,0.0078125,0,0,0,0,0
1754949079526199077,3.13915,0.00390625,0,0,0,0,0
1754949079551278049,3.13927,0.00390625,0,0,0,0,0
1754949079576130724,3.13927,-0.00390625,0,0,0,0,0
1754949079601120363,3.13927,0.00195312,0,0,0,0,0
1754949079626106446,3.13927,0,0,0,0,0,0
1754949079651116806,3.13932,0.00195312,0,0,0,0,0
1754949079676161630,3.13927,0,0,0,0,0,0
1754949079701238325,3.13925,0.00195312,0,0,0,0,0
1754949079726239278,3.13925,0,0,0,0,0,0
1754949079751108435,3.13925,0,0,0,0,0,0
1754949079776209555,3.13925,0,0,0,0,0,0
1754949079801156471,3.13925,0,0,0,0,0,0
1754949079826167147,3.13925,0,0,0,0,0,0
1754949079851204915,3.13925,0,0,0,0,0,0
1754949079876150054,3.13925,0,0,0,0,0,0
1754949079901118711,3.13925,0,0,0,0,0,0
1754949079926195109,3.13925,0,0,0,0,0,0
1754949079951127192,3.13925,0,0,0,0,0,0
1754949079976192960,3.13925,0,0,0,0,0,0
1754949080001233636,3.13925,0,0,0,0,0,0
1754949080026150293,3.13925,0,0,0,0,0,0
1754949080051122135,3.13925,0,0,0,0,0,0
1754949080076258996,3.13925,0,0,0,0,0,0
1754949080101117875,3.13925,0,0,0,0,0,0
1754949080126225958,3.13925,0,0,0,0,0,0
1754949080151240041,3.13925,0,0,0,0,0,0
1754949080176104198,3.13925,0,0,0,0,0,0
1754949080201124355,3.13925,0,0,0,0,0,0
1754949080226115846,3.13925,0,0,0,0,0,0
1754949080251108947,3.13925,0,0,0,0,0,0
1754949080276105456,3.13925,0,0,0,0,0,0
1754949080301235928,3.13925,0,0,0,0,0,0
1754949080326226882,3.13925,0,0,0,0,0,0
1754949080351154020,3.13925,0,0,0,0,0,0
1754949080376346141,3.13925,0,0,0,0,0,0
1754949080401206649,3.13925,0,0,0,0,0,0
1754949080426182047,3.13925,0,0,0,0,0,0
1754949080451346279,3.13925,0,0,0,0,0,0
1754949080476395640,3.13925,0,0,0,0,0,0
1754949080501177630,3.13925,0,0,0,0,-5,0
1754949080526902029,3.13925,0,0,0,0,-5,0
1754949080551390370,3.13925,0,0,0,0,-5,0
1754949080576491676,3.13925,0,0,0,0,-5,0
1754949080601723981,3.13925,0,0,0,0,-5,0
1754949080626684138,3.13925,0,0,0,0,-5,0
1754949080651469591,3.13925,0,0,0,0,-5,0
1754949080676642415,3.13925,0,0,0,0,-5,0
1754949080701642628,3.13925,0,0,0,0,-5,0
1754949080726704063,3.13925,0,0,0,0,-5,0
1754949080751500368,3.13925,0,0,0,0,-5,0
1754949080776679303,3.13925,0,0,0,0,-5,0
1754949080801523904,3.13925,0,0,0,0,-5,0
1754949080826534691,3.13925,0,0,0,0,-5,0
1754949080851520459,3.13925,0,0,0,0,-5,0
1754949080876528117,3.13925,0,0,0,0,-5,0
1754949080901536218,3.13925,0,0,0,0,-5,0
1754949080927012135,3.13925,0,0,0,0,-5,0
1754949080951702199,3.13925,0,0,0,0,-5,0
1754949080976826431,3.13925,0,0,0,0,-5,0
1754949081001528143,3.13925,0,0,0,0,-5,0
1754949081026804800,3.13925,0,0,0,0,-5,0
1754949081051649198,3.13925,0,0,0,0,-5,0
1754949081076845170,3.13925,0,0,0,0,-5,0
1754949081101811642,3.13925,0,0,0,0,-5,0
1754949081126668966,3.13925,0,0,0,0,-5,0
1754949081151467289,3.13925,0,0,0,0,-5,0
1754949081176484835,3.13925,0,0,0,0,-5,0
1754949081201473437,3.13925,0,0,0,0,-5,0
1754949081228382819,3.13925,0,0,0,0,-5,0
1754949081251732881,3.13925,0,0,0,0,-5,0
1754949081276666519,3.13925,0,0,0,0,-5,0
1754949081301722158,3.13925,0,0,0,0,-5,0
1754949081326850389,3.13925,0,0,0,0,-5,0
1754949081351754232,3.13925,0,0,0,0,-5,0
1754949081376746889,3.13925,0,0,0,0,-5,0
1754949081401681546,3.13925,0,0,0,0,-5,0
1754949081426553406,3.13925,0,0,0,0,-5,0
1754949081451667804,3.13925,0,0,0,0,-5,0
1754949081476633739,3.13925,0,0,0,0,-5,0
1754949081501806285,3.13925,0,0,0,0,-5,0
1754949081527000387,3.13925,0,0,0,0,-5,0
1754949081551715636,3.13925,0,0,0,0,-5,0
1754949081576929405,3.13925,0,0,0,0,-5,0
1754949081601646839,3.13925,0,0,0,0,-5,0
1754949081626637293,3.13925,0,0,0,0,-5,0
1754949081651766932,3.13925,0,0,0,0,-5,0
1754949081676598681,3.13925,0,0,0,0,-5,0
1754949081701804450,3.13925,0,0,0,0,-5,0
1754949081726600199,3.13925,0,0,0,0,-5,0
1754949081751757875,3.13925,0,0,0,0,-5,0
1754949081776586550,3.13925,0,0,0,0,-5,0
1754949081801656356,3.13925,0,0,0,0,-5,0
1754949081826775605,3.13925,0,0,0,0,-5,0
1754949081852585042,3.13925,0,0,0,0,-5,0
1754949081876703197,3.13925,0,0,0,0,-5,0
1754949081901584299,3.13925,0,0,0,0,-5,0
1754949081926529048,3.13925,0,0,0,0,-5,0
1754949081951775854,3.13925,0,0,0,0,-5,0
1754949081976469325,3.13925,0,0,0,0,-5,0
1754949082001476316,3.13925,0,0,0,0,-5,0
1754949082026570973,3.13925,0,0,0,0,-5,0
1754949082051732038,3.13925,0,0,0,0,-5,0
1754949082076657473,3.13925,0,0,0,0,-5,0
1754949082101506981,3.13925,0,0,0,0,-5,0
1754949082126423897,3.13925,0,0,0,0,-5,0
1754949082151546684,3.13925,0,0,0,0,-5,0
1754949082177300991,3.13925,0,0,0,0,-5,0
1754949082202750501,3.13925,0,0,0,0,-5,0
1754949082226592545,3.13925,0,0,0,0,-5,0
1754949082251614831,3.13925,0,0,0,0,-5,0
1754949082276660470,3.13925,0,0,0,0,-5,0
1754949082301617738,3.13925,0,0,0,0,-5,0
1754949082326568784,3.13925,0,0,0,0,-5,0
1754949082351511941,3.13925,0,0,0,0,-5,0
1754949082376446339,3.13925,0,0,0,0,-5,0
1754949082401524774,3.13925,0,0,0,0,-5,0
1754949082426613690,3.13925,0,0,0,0,-5,0
1754949082451729903,3.13925,0,0,0,0,-5,0
1754949082477347839,3.13925,0,0,0,0,-5,0
1754949082501831903,3.13925,0,0,0,0,-5,0
1754949082527905599,3.13925,0,0,0,0,-5,0
1754949082551563198,3.13925,0,0,0,0,-5,0
1754949082576860745,3.13925,0,0,0,0,-5,0
1754949082601598772,3.13925,0,0,0,0,-5,0
1754949082626419836,3.13925,0,0,0,0,-5,0
1754949082651577549,3.13925,0,0,0,0,-5,0
1754949082676853040,3.13925,0,0,0,0,-5,0
1754949082701610326,3.13925,0,0,0,0,-5,0
1754949082726591187,3.13925,0,0,0,0,-5,0
1754949082751539066,3.13925,0,0,0,0,-5,0
1754949082776597408,3.13925,0,0,0,0,-5,0
1754949082801661177,3.13925,0,0,0,0,-5,0
1754949082826672630,3.13925,0,0,0,0,-5,0
1754949082851507972,3.13925,0,0,0,0,-5,0
1754949082877061482,3.13925,0,0,0,0,-5,0
1754949082901744972,3.13925,0,0,0,0,-5,0
1754949082926510869,3.13925,0,0,0,0,-5,0
1754949082951628767,3.13925,0,0,0,0,-5,0
1754949082976948814,3.13925,0,0,0,0,-5,0
1754949083001559767,3.13925,0,0,0,0,-5,0
1754949083026549572,3.13925,0,0,0,0,-5,0
1754949083051823304,3.13925,0,0,0,0,-5,0
1754949083076784294,3.13925,0,0,0,0,-5,0
1754949083101679821,3.13925,0,0,0,0,-5,0
1754949083126517034,3.13925,0,0,0,0,-5,0
1754949083151640265,3.13925,0,0,0,0,-5,0
1754949083176787330,3.13925,0,0,0,0,-5,0
1754949083202156876,3.13925,0,0,0,0,-5,0
1754949083226742959,3.13925,0,0,0,0,-5,0
1754949083251632078,3.13925,0,0,0,0,-5,0
1754949083276684143,3.13925,0,0,0,0,-5,0
1754949083301723078,3.13925,0,0,0,0,-5,0
1754949083326565994,3.13925,0,0,0,0,-5,0
1754949083351851189,3.13925,0,0,0,0,-5,0
1754949083376736772,3.13925,0,0,0,0,-5,0
1754949083401667614,3.13925,0,0,0,0,-5,0
1754949083426797604,3.13925,0,0,0,0,-5,0
1754949083451591946,3.13925,0,0,0,0,-5,0
1754949083476776826,3.13925,0,0,0,0,-5,0
1754949083501702261,3.13925,0,0,0,0,-5,0
1754949083526540455,3.13925,0,0,0,0,-5,0
1754949083551896816,3.13925,0,0,0,0,-5,0
1754949083576681936,3.13925,0,0,0,0,-5,0
1754949083601718797,3.13925,0,0,0,0,-5,0
1754949083626550620,3.13925,0,0,0,0,-5,0
1754949083652077889,3.13925,0,0,0,0,-5,0
1754949083676651694,3.13925,0,0,0,0,-5,0
1754949083701726925,3.13925,0,0,0,0,-5,0
1754949083726533489,3.13925,0,0,0,0,-5,0
1754949083751784739,3.13925,0,0,0,0,-5,0
1754949083776546544,3.13925,0,0,0,0,-5,0
1754949083801633257,3.13925,0,0,0,0,-5,0
1754949083827654008,3.13925,0,0,0,0,-5,0
1754949083855256355,3.13925,0,0,0,0,-5,0
1754949083880981181,3.13925,0,0,0,0,-5,0
1754949083903016888,3.13925,0,0,0,0,-5,0
1754949083927169321,3.13925,0,0,0,0,-5,0
1754949083951754459,3.13925,0,0,0,0,-5,0
1754949083977168858,3.13925,0,0,0,0,-5,0
1754949084001908014,3.13925,0,0,0,0,-5,0
1754949084027351913,3.13925,0,0,0,0,-5,0
1754949084052015866,3.13925,0,0,0,0,-5,0
1754949084076661485,3.13925,0,0,0,0,-5,0
1754949084101693790,3.13925,0,0,0,0,-5,0
1754949084126843707,3.13925,0,0,0,0,-5,0
1754949084151636456,3.13925,0,0,0,0,-5,0
1754949084176436243,3.13925,0,0,0,0,-5,0
1754949084201650159,3.13925,0,0,0,0,-5,0
1754949084226909150,3.13925,0,0,0,0,-5,0
1754949084251509325,3.13925,0,0,0,0,-5,0
1754949084276895372,3.13925,0,0,0,0,-5,0
1754949084301805603,3.13925,0,0,0,0,-5,0
1754949084326607778,3.13925,0,0,0,0,-5,0
1754949084351723954,3.13925,0,0,0,0,-5,0
1754949084376565425,3.13925,0,0,0,0,-5,0
1754949084401541045,3.13925,0,0,0,0,-5,0
1754949084427037574,3.13925,0,0,0,0,-5,0
1754949084451457711,3.13925,0,0,0,0,-5,0
1754949084476532183,3.13925,0,0,0,0,-5,0
1754949084501552841,3.13925,0,0,0,0,-5,0
1754949084527621944,3.13925,0,0,0,0,-5,0
1754949084551773137,3.13925,0,0,0,0,-5,0
1754949084576797164,3.13925,0,0,0,0,-5,0
1754949084601527691,3.13925,0,0,0,0,-5,0
1754949084626595756,3.13925,0,0,0,0,-5,0
1754949084651582746,3.13925,0,0,0,0,-5,0
1754949084676496496,3.13925,0,0,0,0,-5,0
1754949084701548764,3.13925,0,0,0,0,-5,0
1754949084726558791,3.13925,0,0,0,0,-5,0
1754949084751432782,3.13925,0,0,0,0,-5,0
1754949084776638791,3.13925,0,0,0,0,-5,0
1754949084801738152,3.13925,0,0,0,0,-5,0
1754949084826688124,3.13925,0,0,0,0,-5,0
1754949084851747633,3.13925,0,0,0,0,-5,0
1754949084876691142,3.13925,0,0,0,0,-5,0
1754949084901738836,3.13925,0,0,0,0,-5,0
1754949084926683197,3.13925,0,0,0,0,-5,0
1754949084951681076,3.13925,0,0,0,0,-5,0
1754949084976710677,3.13925,0,0,0,0,-5,0
1754949085001613538,3.13925,0,0,0,0,-5,0
1754949085026731455,3.13925,0,0,0,0,-5,0
1754949085051536834,3.13925,0,0,0,0,-5,0
1754949085076448546,3.13925,0,0,0,0,-5,0
1754949085101497388,3.13925,0,0,0,0,-5,0
1754949085126428027,3.13925,0,0,0,0,-5,0
1754949085151513332,3.13925,0,0,0,0,-5,0
1754949085176641582,3.13925,0,0,0,0,-5,0
1754949085201609165,3.13925,0,0,0,0,-5,0
1754949085226546007,3.13925,0,0,0,0,-5,0
1754949085251484035,3.13925,0,0,0,0,-5,0
1754949085276544581,3.13925,0,0,0,0,-5,0
1754949085301500016,3.13925,0,0,0,0,-5,0
1754949085326520117,3.13925,0,0,0,0,-5,0
1754949085351799553,3.13925,0,0,0,0,-5,0
1754949085376495709,3.13925,0,0,0,0,-5,0
1754949085401437403,3.13925,0,0,0,0,-5,0
1754949085426528060,3.13925,0,0,0,0,-5,0
1754949085451553569,3.13925,0,0,0,0,-5,0
1754949085476425282,3.13925,0,0,0,0,-5,0
1754949085501403291,3.13925,0,0,0,0,-5,0
1754949085526408485,3.13925,0,0,0,0,-5,0
1754949085551430883,3.13925,0,0,0,0,-5,0
1754949085576533114,3.13925,0,0,0,0,-5,0
1754949085601456660,3.13925,0,0,0,0,-5,0
1754949085626424872,3.13925,0,0,0,0,-5,0
1754949085651466215,3.13925,0,0,0,0,-5,0
1754949085676558576,3.13925,0,0,0,0,-5,0
1754949085701488307,3.13925,0,0,0,0,-5,0
1754949085726575520,3.13925,0,0,0,0,-5,0
1754949085751432343,3.13925,0,0,0,0,-5,0
1754949085777578169,3.13925,0,0,0,0,-5,0
1754949085801487324,3.13925,0,0,0,0,-5,0
1754949085826776333,3.13925,0,0,0,0,-5,0
1754949085851561861,3.13925,0,0,0,0,-5,0
1754949085876575184,3.13925,0,0,0,0,-5,0
1754949085902048898,3.13925,0,0,0,0,-5,0
1754949085926484758,3.13925,0,0,0,0,-5,0
1754949085951847045,3.13925,0,0,0,0,-5,0
1754949085976923054,3.13925,0,0,0,0,-5,0
1754949086001958267,3.13925,0,0,0,0,-5,0
1754949086026474590,3.13925,0,0,0,0,-5,0
1754949086051532876,3.13925,0,0,0,0,-5,0
1754949086076506774,3.13925,0,0,0,0,-5,0
1754949086101572635,3.13925,0,0,0,0,-5,0
1754949086126801237,3.13925,0,0,0,0,-5,0
1754949086151423745,3.13925,0,0,0,0,-5,0
1754949086176730273,3.13925,0,0,0,0,-5,0
1754949086201647560,3.13925,0,0,0,0,-5,0
1754949086226713550,3.13925,0,0,0,0,-5,0
1754949086251492892,3.13925,0,0,0,0,-5,0
1754949086276568457,3.13925,0,0,0,0,-5,0
1754949086302000893,3.13925,0,0,0,0,-5,0
1754949086326804123,3.13925,0,0,0,0,-5,0
1754949086351687484,3.13925,0,0,0,0,-5,0
1754949086377058808,3.13925,0,0,0,0,-5,0
1754949086401809539,3.13925,0,0,0,0,-5,0
1754949086426699937,3.13925,0,0,0,0,-5,0
1754949086451499908,3.13925,0,0,0,0,-5,0
1754949086476508640,3.13925,0,0,0,0,-5,0
1754949086501731316,3.13925,0,0,0,0,-5,0
1754949086526538732,3.13925,0,0,0,0,-5,0
1754949086551579352,3.13925,0,0,0,0,-5,0
1754949086576828120,3.13925,0,0,0,0,-5,0
1754949086601525055,3.13925,0,0,0,0,-5,0
1754949086626621027,3.13925,0,0,0,0,-5,0
1754949086651751832,3.13925,0,0,0,0,-5,0
1754949086676618285,3.13925,0,0,0,0,-5,0
1754949086701663720,3.13925,0,0,0,0,-5,0
1754949086726630044,3.13925,0,0,0,0,-5,0
1754949086751617386,3.13925,0,0,0,0,-5,0
1754949086776723062,3.13925,0,0,0,0,-5,0
1754949086801655682,3.13925,0,0,0,0,-5,0
1754949086826774376,3.13925,0,0,0,0,-5,0
1754949086851472736,3.13925,0,0,0,0,-5,0
1754949086876668283,3.13925,0,0,0,0,-5,0
1754949086901596088,3.13925,0,0,0,0,-5,0
1754949086926520412,3.13925,0,0,0,0,-5,0
1754949086951742051,3.13925,0,0,0,0,-5,0
1754949086977095764,3.13925,0,0,0,0,-5,0
1754949087001959976,3.13925,0,0,0,0,-5,0
1754949087026635929,3.13925,0,0,0,0,-5,0
1754949087051542234,3.13925,0,0,0,0,-5,0
1754949087076840799,3.13925,0,0,0,0,-5,0
1754949087101844901,3.13925,0,0,0,0,-5,0
1754949087126781928,3.13925,0,0,0,0,-5,0
1754949087151786159,3.13925,0,0,0,0,-5,0
1754949087177923800,3.13925,0,0,0,0,-5,0
1754949087202340419,3.13925,0,0,0,0,-5,0
1754949087226740408,3.13925,0,0,0,0,-5,0
1754949087251497917,3.13925,0,0,0,0,-5,0
1754949087276621426,3.13925,0,0,0,0,-5,0
1754949087301473990,3.13925,0,0,0,0,-5,0
1754949087326793833,3.13925,0,0,0,0,-5,0
1754949087354690458,3.13925,0,0,0,0,-5,0
1754949087376621721,3.13925,0,0,0,0,-5,0
1754949087401674082,3.13925,0,0,0,0,-5,0
1754949087426535257,3.13925,0,0,0,0,-5,0
1754949087451698840,3.13925,0,0,0,0,-5,0
1754949087476767386,3.13925,0,0,0,0,-5,0
1754949087501855433,3.13925,0,0,0,0,-5,0
1754949087526576237,3.13925,0,0,0,0,-5,0
1754949087551682932,3.13925,0,0,0,0,-5,0
1754949087576613089,3.13925,0,0,0,0,-5,0
1754949087604843011,3.13925,0,0,0,0,-5,0
1754949087626364069,3.13925,0,0,0,0,-5,0
1754949087651341096,3.13925,0,0,0,0,-5,0
1754949087676411328,3.13925,0,0,0,0,-5,0
1754949087701400670,3.13925,0,0,0,0,-5,0
1754949087726317105,3.13925,0,0,0,0,-5,0
1754949087751555595,3.13925,0,0,0,0,-5,0
1754949087776436641,3.13925,0,0,0,0,-5,0
1754949087802805504,3.13925,0,0,0,0,-5,0
1754949087827196549,3.13925,0,0,0,0,-5,0
1754949087851352927,3.13925,0,0,0,0,-5,0
1754949087876365047,3.13925,0,0,0,0,-5,0
1754949087901484075,3.13925,0,0,0,0,-5,0
1754949087926842492,3.13925,0,0,0,0,-5,0
1754949087951585056,3.13925,0,0,0,0,-5,0
1754949087976254453,3.13925,0,0,0,0,-5,0
1754949088001915593,3.13925,0,0,0,0,-5,0
1754949088026570934,3.13925,0,0,0,0,-5,0
1754949088051437165,3.13925,0,0,0,0,-5,0
1754949088076556582,3.13925,0,0,0,0,-5,0
1754949088101360257,3.13925,0,0,0,0,-5,0
1754949088126588896,3.13925,0,0,0,0,-5,0
1754949088151378090,3.13925,0,0,0,0,-5,0
1754949088176518951,3.13925,0,0,0,0,-5,0
1754949088202447962,3.13925,0,0,0,0,-5,0
1754949088226993562,3.13925,0,0,0,0,-5,0
1754949088251562200,3.13925,0,0,0,0,-5,0
1754949088276424968,3.13925,0,0,0,0,-5,0
1754949088301561922,3.13925,0,0,0,0,-5,0
1754949088326374449,3.13925,0,0,0,0,-5,0
1754949088351466199,3.13925,0,0,0,0,-5,0
1754949088376568985,3.13925,0,0,0,0,-5,0
1754949088401654550,3.13925,0,0,0,0,-5,0
1754949088426444707,3.13925,0,0,0,0,-5,0
1754949088451458216,3.13925,0,0,0,0,-5,0
1754949088476425113,3.13925,0,0,0,0,-5,0
1754949088501476697,3.13925,0,0,0,0,-5,0
1754949088526412613,3.13925,0,0,0,0,-5,0
1754949088551361325,3.13925,0,0,0,0,-5,0
1754949088576287445,3.13925,0,0,0,0,-5,0
1754949088601632473,3.13925,0,0,0,0,-5,0
1754949088626496556,3.13925,0,0,0,0,-5,0
1754949088651318583,3.13925,0,0,0,0,-5,0
1754949088676326666,3.13925,0,0,0,0,-5,0
1754949088701741806,3.13925,0,0,0,0,-5,0
1754949088726583944,3.13925,0,0,0,0,-5,0
1754949088751420823,3.13925,0,0,0,0,-5,0
1754949088776314980,3.13925,0,0,0,0,-5,0
1754949088801812453,3.13925,0,0,0,0,-5,0
1754949088826648146,3.13925,0,0,0,0,-5,0
1754949088851408784,3.13925,0,0,0,0,-5,0
1754949088876360404,3.13925,0,0,0,0,-5,0
1754949088901587803,3.13925,0,0,0,0,-5,0
1754949088926598275,3.13925,0,0,0,0,-5,0
1754949088953206249,3.13925,0,0,0,0,-5,0
1754949088977332460,3.13925,0,0,0,0,-5,0
1754949089002042728,3.13925,0,0,0,0,-5,0
1754949089028243295,3.13925,0,0,0,0,-5,0
1754949089051462597,3.13925,0,0,0,0,-5,0
1754949089076614124,3.13925,0,0,0,0,-5,0
1754949089103970916,3.13925,0,0,0,0,-5,0
1754949089127104458,3.13925,0,0,0,0,-5,0
1754949089151606022,3.13925,0,0,0,0,-5,0
1754949089176354456,3.13925,0,0,0,0,-5,0
1754949089201609299,3.13925,0,0,0,0,-5,0
1754949089226440844,3.13925,0,0,0,0,-5,0
1754949089251481687,3.13925,0,0,0,0,-5,0
1754949089276482696,3.13925,0,0,0,0,-5,0
1754949089301588316,3.13925,0,0,0,0,-5,0
1754949089326619121,3.13925,0,0,0,0,-5,0
1754949089351658852,3.13925,0,0,0,0,-5,0
1754949089376640935,3.13925,0,0,0,0,-5,0
1754949089401656130,3.13925,0,0,0,0,-5,0
1754949089426379360,3.13925,0,0,0,0,-5,0
1754949089451292147,3.13925,0,0,0,0,-5,0
1754949089476327211,3.13925,0,0,0,0,-5,0
1754949089501258442,3.13925,0,0,0,0,-5,0
1754949089526733563,3.13925,0,0,0,0,-5,0
1754949089551307942,3.13925,0,0,0,0,-5,0
1754949089576411414,3.13925,0,0,0,0,-5,0
1754949089601420367,3.13925,0,0,0,0,-5,0
1754949089626352876,3.13925,0,0,0,0,-5,0
1754949089651657960,3.13925,0,0,0,0,-5,0
1754949089676299857,3.13925,0,0,0,0,-5,0
1754949089701416051,3.13925,0,0,0,0,-5,0
1754949089726610931,3.13925,0,0,0,0,-5,0
1754949089751388513,3.13925,0,0,0,0,-5,0
1754949089776464615,3.13925,0,0,0,0,-5,0
1754949089801682254,3.13925,0,0,0,0,-5,0
1754949089826441559,3.13925,0,0,0,0,-5,0
1754949089851521475,3.13925,0,0,0,0,-5,0
1754949089876420651,3.13925,0,0,0,0,-5,0
1754949089902155902,3.13925,0,0,0,0,-5,0
1754949089926421817,3.13925,0,0,0,0,-5,0
1754949089951523270,3.13925,0,0,0,0,-5,0
1754949089976936835,3.13925,0,0,0,0,-5,0
1754949090001520140,3.13925,0,0,0,0,-5,0
1754949090026534797,3.13925,0,0,0,0,-5,0
1754949090051499750,3.13925,0,0,0,0,-5,0
1754949090076638778,3.13925,0,0,0,0,-5,0
1754949090101464305,3.13925,0,0,0,0,-5,0
1754949090126398277,3.13925,0,0,0,0,-5,0
1754949090151631157,3.13925,0,0,0,0,-5,0
1754949090176634999,3.13925,0,0,0,0,-5,0
1754949090206800314,3.13925,0,0,0,0,-5,0
1754949090227018147,3.14238,0,0,0,0,-5,0
1754949090251389488,3.14238,0,0,0,0,-5,0
1754949090276257663,3.14238,0,0,0,0,-5,0
1754949090301260635,3.14238,0,0,0,0,-5,0
1754949090326273274,3.14238,0,0,0,0,-5,0
1754949090351379690,3.14238,0,0,0,0,-5,0
1754949090376597700,3.14238,0,0,0,0,-5,0
1754949090401435486,3.14238,0,0,0,0,-5,0
1754949090426623588,3.14238,0,0,0,0,-5,0
1754949090451537467,3.14238,0,0,0,0,-5,0
1754949090476391031,3.14238,0,0,0,0,-5,0
1754949090501805837,3.14238,0,0,0,0,-5,0
1754949090527348107,3.14238,0,0,0,0,-5,0
1754949090551496818,3.14238,0,0,0,0,-5,0
1754949090576416660,3.14238,0,0,0,0,-5,0
1754949090601447039,3.14238,0,0,0,0,-5,0
1754949090626916679,3.14238,0,0,0,0,-5,0
1754949090651425075,3.14238,0,0,0,0,-5,0
1754949090676306492,3.14238,0,0,0,0,-5,0
1754949090701469964,3.14238,0,0,0,0,-5,0
1754949090726420973,3.14238,0,0,0,0,-5,0
1754949090751430982,3.14238,0,0,0,0,-5,0
1754949090776428120,3.14238,0,0,0,0,-5,0
1754949090801390962,3.14238,0,0,0,0,-5,0
1754949090826549638,3.14238,0,0,0,0,-5,0
1754949090851489980,3.14238,0,0,0,0,-5,0
1754949090878013974,3.14238,0,0,0,0,-5,0
1754949090901503146,3.14238,0,0,0,0,-5,0
1754949090926337099,3.14238,0,0,0,0,-5,0
1754949090951500442,3.14238,0,0,0,0,-5,0
1754949090976486025,3.14238,0,0,0,0,-5,0
1754949091001384774,3.14238,0,0,0,0,-5,0
