timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1769632160257016233,0,0,0,0,0,0,0
1769632160268707455,0,0,0,0,0,0,0
1769632160278750767,0,0,0,0,0,0,0
1769632160290019433,0,0,0,0,0,0,0
1769632160300975395,0,0,0,0,0,0,0
1769632160312082449,0,0,0,0,0,0,0
1769632160322775744,0,0,0,0,0,0,0
1769632160333223649,0,0,0,0,0,0,0
1769632160343343017,0,0,0,0,0,0,0
1769632160353973478,0,0,0,0,0,0,0
1769632160365619237,0,0,0,0,0,0,0
1769632160375724549,0,0,0,0,0,0,0
1769632160386584566,0,0,0,0,0,0,0
1769632160396845916,0,0,0,0,0,0,0
1769632160408199026,0,0,0,0,0,0,0
1769632160418869284,0,0,0,0,0,0,0
1769632160429166633,0,0,0,0,0,0,0
1769632160439334593,0,0,0,0,0,0,0
1769632160449770906,0,0,0,0,0,0,0
1769632160461315072,0,0,0,0,0,0,0
1769632160471349107,0,0,0,0,0,0,0
1769632160481809457,0,0,0,0,0,0,0
1769632160492070454,0,0,0,0,0,0,0
1769632160502126840,0,0,0,0,0,0,0
1769632160513861248,0,0,0,0,0,0,0
1769632160524076060,0,0,0,0,0,0,0
1769632160534135057,0,0,0,0,0,0,0
1769632160545121760,0,0,0,0,0,0,0
1769632160555443406,0,0,0,0,0,0,0
1769632160566633682,0,0,0,0,0,0,0
1769632160577359644,0,0,0,0,0,0,0
1769632160587255993,0,0,0,0,0,0,0
1769632160597507472,0,0,0,0,0,0,0
1769632160609855473,0,0,0,0,0,0,0
1769632160620058841,0,0,0,0,0,0,0
1769632160630175616,0,0,0,0,0,0,0
1769632160640734077,0,0,0,0,0,0,0
1769632160651109297,0,0,0,0,0,0,0
1769632160662460555,0,0,0,0,0,0,0
1769632160673061998,0,0,0,0,0,0,0
1769632160683421199,0,0,0,0,0,0,0
1769632160693545252,0,0,0,0,0,0,0
1769632160704260565,0,0,0,0,0,0,0
1769632160716095251,0,0,0,0,0,0,0
1769632160726195248,0,0,0,0,0,0,0
1769632160736814487,0,0,0,0,0,0,0
1769632160749769063,0,0,0,0,0,0,0
1769632160761232303,0,0,0,0,0,0,0
1769632160771732820,0,0,0,0,0,0,0
1769632160782468374,0,0,0,0,0,0,0
1769632160793163187,0,0,0,0,0,0,0
1769632160804234149,0,0,0,0,0,0,0
1769632160815916463,0,0,0,0,0,0,0
1769632160827402352,0,0,0,0,0,0,0
1769632160838163017,0,0,0,0,0,0,0
1769632160848288088,0,0,0,0,0,0,0
1769632160860866608,0,0,0,0,0,0,0
1769632160871859162,0,0,0,0,0,0,0
1769632160882096012,0,0,0,0,0,0,0
1769632160894125882,0,0,0,0,0,0,0
1769632160904873307,0,0,0,0,0,0,0
1769632160916683788,0,0,0,0,0,0,0
1769632160927470731,0,0,0,0,0,0,0
1769632160938280711,0,0,0,0,0,0,0
1769632160948832691,0,0,0,0,0,0,0
1769632160960905784,0,0,0,0,0,0,0
1769632160971669190,0,0,0,0,0,0,0
1769632160982207373,0,0,0,0,0,0,0
1769632160993417131,0,0,0,0,0,0,0
1769632161005253557,0,0,0,0,0,0,0
1769632161017654243,0,0,0,0,0,0,0
1769632161028822372,0,0,0,0,0,0,0
1769632161039400370,0,0,0,0,0,0,0
1769632161050461443,0,0,0,0,0,0,0
1769632161065865226,0,0,0,0,0,0,0
1769632161076113909,0,0,0,0,0,0,0
1769632161087609372,0,0,0,0,0,0,0
1769632161098278037,0,0,0,0,0,0,0
1769632161109619277,0,0,0,0,0,0,0
1769632161121468555,0,0,0,0,0,0,0
1769632161131737737,0,0,0,0,0,0,0
1769632161141863476,0,0,0,0,0,0,0
1769632161153555938,0,0,0,0,0,0,0
1769632161165115401,0,0,0,0,0,0,0
1769632161175528232,nan,nan,nan,nan,nan,nan,0
1769632161187826529,0,0,nan,nan,nan,nan,0
1769632161198393157,0,0,nan,nan,nan,nan,0
1769632161211556993,0,0,nan,nan,nan,nan,0
1769632161222561528,0,0,nan,nan,nan,nan,0
1769632161233178804,0,0,nan,nan,nan,nan,0
1769632161244919952,0,0,nan,nan,nan,nan,0
1769632161255946692,0,0,nan,nan,nan,nan,0
1769632161267571914,0,0,nan,nan,nan,nan,0
1769632161280995213,0,0,nan,nan,nan,nan,0
1769632161291532952,0,0,nan,nan,nan,nan,0
1769632161301913394,0,0,nan,nan,nan,nan,0
1769632161314785173,0,0,nan,nan,nan,nan,0
1769632161325603690,0,0,nan,nan,nan,nan,0
1769632161336046966,0,0,nan,nan,nan,nan,0
1769632161347586003,0,0,nan,nan,nan,nan,0
1769632161359230929,0,0,nan,nan,nan,nan,0
1769632161371045947,0,0,nan,nan,nan,nan,0
1769632161382146539,nan,-0.00390625,nan,nan,nan,nan,0
1769632161393005685,nan,-0.00195312,nan,nan,nan,nan,0
1769632161405022167,0.0410248,0.00195312,nan,nan,nan,nan,0
1769632161417785261,0.0411032,0.00390625,nan,nan,nan,nan,0
1769632161428137278,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161439668425,0.0411032,0,nan,nan,nan,nan,0
1769632161451998963,0.0411032,0.00195312,nan,nan,nan,nan,0
1769632161463319259,0.0411032,0,nan,nan,nan,nan,0
1769632161474755036,0.0411032,0.00390625,nan,nan,nan,nan,0
1769632161485483627,0.0411032,0.00390625,nan,nan,nan,nan,0
1769632161495738106,0.0411032,0.00195312,nan,nan,nan,nan,0
1769632161508135311,0.0411967,-0.00585938,nan,nan,nan,nan,0
1769632161518688698,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632161528975510,0.0411032,-0.00585938,nan,nan,nan,nan,0
1769632161540599936,0.0411032,0.00195312,nan,nan,nan,nan,0
1769632161551263064,0.0411032,0.00390625,nan,nan,nan,nan,0
1769632161564432825,0.0411032,0,nan,nan,nan,nan,0
1769632161575597306,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161586204989,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161598398193,0.0411032,0,nan,nan,nan,nan,0
1769632161611470529,0.0411032,0.00195312,nan,nan,nan,nan,0
1769632161621462508,0.0411032,0,nan,nan,nan,nan,0
1769632161633569156,0.0411817,-0.00195312,nan,nan,nan,nan,0
1769632161644622285,0.0411032,0,nan,nan,nan,nan,0
1769632161655063431,0.0411032,0.00195312,nan,nan,nan,nan,0
1769632161668027581,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632161678690727,0.0411967,-0.00585938,nan,nan,nan,nan,0
1769632161689077614,0.0411183,-0.00195312,nan,nan,nan,nan,0
1769632161701055207,0.0411032,-0.00390625,nan,nan,nan,nan,0
1769632161712954540,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161724257910,0.0411032,0,nan,nan,nan,nan,0
1769632161737458764,0.0410248,0,nan,nan,nan,nan,0
1769632161747391965,0.0411032,0.00585938,nan,nan,nan,nan,0
1769632161760627467,0.0411967,0,nan,nan,nan,nan,0
1769632161772851931,0.0411967,-0.00390625,nan,nan,nan,nan,0
1769632161782900428,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161795473077,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161806046483,0.0411032,-0.00195312,nan,nan,nan,nan,0
1769632161820094838,0.0411032,0,nan,nan,nan,nan,0
1769632161832048635,0.0411953,0.00195312,nan,nan,nan,nan,0
1769632161842299966,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632161853542521,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632161866753115,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632161877837837,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632161890590875,0.0411967,0.00390625,nan,nan,nan,nan,0
1769632161901772874,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632161914345505,0.0412902,-0.00195312,nan,nan,nan,nan,0
1769632161925324874,0.0411967,0.00390625,nan,nan,nan,nan,0
1769632161936715244,0.0411967,0,nan,nan,nan,nan,0
1769632161948837559,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632161961201394,0.0411967,0,nan,nan,nan,nan,0
1769632161971559077,0.0411967,0,nan,nan,nan,nan,0
1769632161984792245,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632161995831467,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632162007872356,0.0411967,0,nan,nan,nan,nan,0
1769632162023137380,0.0411967,0,nan,nan,nan,nan,0
1769632162034004527,0.0411967,0.00390625,nan,nan,nan,nan,0
1769632162045816619,0.0411967,0,nan,nan,nan,nan,0
1769632162056878229,0.0411967,-0.00195312,nan,nan,nan,nan,0
1769632162068224432,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632162080836471,0.0411967,-0.00390625,nan,nan,nan,nan,0
1769632162092083007,0.0411967,0,nan,nan,nan,nan,0
1769632162102243541,0.0412752,0,nan,nan,nan,nan,0
1769632162114771728,0.0412752,0,nan,nan,nan,nan,0
1769632162125460411,0.0412752,0,nan,nan,nan,nan,0
1769632162135535483,0.0411967,0.00195312,nan,nan,nan,nan,0
1769632162147734502,0.0412902,0,nan,nan,nan,nan,0
1769632162160235836,0.0412752,0.00195312,nan,nan,nan,nan,0
1769632162173173227,0.0412752,-0.00585938,nan,nan,nan,nan,0
1769632162183050557,0.0412752,0.00195312,nan,nan,nan,nan,0
1769632162193658593,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162205789889,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162220295690,0.0412752,-0.00585938,nan,nan,nan,nan,0
1769632162230909540,0.0412752,0.00195312,nan,nan,nan,nan,0
1769632162243566819,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162254591892,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162269346304,0.0412752,0.00390625,nan,nan,nan,nan,0
1769632162281388527,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162291728173,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162304575897,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162317375713,0.0412752,0,nan,nan,nan,nan,0
1769632162328245582,0.0412752,0.00195312,nan,nan,nan,nan,0
1769632162342189197,0.0412752,0.00195312,nan,nan,nan,nan,0
1769632162352687232,0.0412752,0,nan,nan,nan,nan,0
1769632162365837178,0.0412752,-0.00195312,nan,nan,nan,nan,0
1769632162377663012,0.0411817,0,nan,nan,nan,nan,0
1769632162387992695,0.0411817,0,nan,nan,nan,nan,0
1769632162399498342,0.0411817,0,nan,nan,nan,nan,0
1769632162411888565,0.0411817,0,nan,nan,nan,nan,0
1769632162422501378,0.0411817,0,nan,nan,nan,nan,0
1769632162433844211,0.0411817,0,nan,nan,nan,nan,0
1769632162445014784,0.0411817,0,nan,nan,nan,nan,0
1769632162456736099,0.0412601,0,nan,nan,nan,nan,0
1769632162471340770,0.0412601,0,nan,nan,nan,nan,0
1769632162481447008,0.0412601,0,nan,nan,nan,nan,0
1769632162494107361,0.0412601,0,nan,nan,nan,nan,0
1769632162505214657,0.0412601,0,nan,nan,nan,nan,0
1769632162516665360,0.0412601,0,nan,nan,nan,nan,0
1769632162527785600,0.0412601,0,nan,nan,nan,nan,0
1769632162538917154,0.0412601,0,nan,nan,nan,nan,0
1769632162549627856,0.0412601,0,nan,nan,nan,nan,0
1769632162561900450,0.0412601,0,nan,nan,nan,nan,0
1769632162572005762,0.0412601,0,nan,nan,nan,nan,0
1769632162584356318,0.0412601,0,nan,nan,nan,nan,0
1769632162598545229,0.0412601,0,nan,nan,nan,nan,0
1769632162608417912,0.0412601,0,nan,nan,nan,nan,0
1769632162623289250,0.0412601,0,nan,nan,nan,nan,0
1769632162633760118,0.0412601,0,nan,nan,nan,nan,0
1769632162646616101,0.0412601,0,nan,nan,nan,nan,0
1769632162661251976,0.0412601,0,nan,nan,nan,nan,0
1769632162673634644,0.0412601,0,nan,nan,nan,nan,0
1769632162688228482,0.0412601,0,nan,nan,nan,nan,0
1769632162699856241,0.0412601,0,nan,nan,nan,nan,0
1769632162714555967,0.0412601,0,nan,nan,nan,nan,0
1769632162725553540,0.0413386,0,nan,nan,nan,nan,0
1769632162735859075,0.0413386,0,nan,nan,nan,nan,0
1769632162747103093,0.0413386,0,nan,nan,nan,nan,0
1769632162759350223,0.0413386,0,nan,nan,nan,nan,0
1769632162769715573,0.0413386,0,nan,nan,nan,nan,0
1769632162781547277,0.0413386,0,nan,nan,nan,nan,0
1769632162792340794,0.041432,0,nan,nan,nan,nan,0
1769632162802767162,0.041432,0,nan,nan,nan,nan,0
1769632162816411591,0.041432,0,nan,nan,nan,nan,0
1769632162827866664,0.041432,0,nan,nan,nan,nan,0
1769632162839104552,0.041432,0,nan,nan,nan,nan,0
1769632162852132721,0.041432,0,nan,nan,nan,nan,0
1769632162863531387,0.041432,0,nan,nan,nan,nan,0
1769632162875778221,0.041432,0,nan,nan,nan,nan,0
1769632162886409997,0.041432,0,nan,nan,nan,nan,0
1769632162897114532,0.041432,0,nan,nan,nan,nan,0
1769632162909477311,0.041432,0,nan,nan,nan,nan,0
1769632162920777884,0.041432,0,nan,nan,nan,nan,0
1769632162931480605,0.041432,0,nan,nan,nan,nan,0
1769632162944115366,0.041432,0,nan,nan,nan,nan,0
1769632162955016253,0.041432,0,nan,nan,nan,nan,0
1769632162971159334,0.041432,0,nan,nan,nan,nan,0
1769632162982908538,0.041432,0,nan,nan,nan,nan,0
1769632162993639462,0.041432,0,nan,nan,nan,nan,0
1769632163006319556,0.041432,0,nan,nan,nan,nan,0
1769632163019636429,0.041432,0,nan,nan,nan,nan,0
1769632163030702983,0.041432,0,nan,nan,nan,nan,0
1769632163044829006,0.041432,0,nan,nan,nan,nan,0
1769632163055386967,0.041432,0,nan,nan,nan,nan,0
1769632163069621267,0.041432,0,nan,nan,nan,nan,0
1769632163080637191,0.0415105,0,nan,nan,nan,nan,0
1769632163090909097,0.0415105,0,nan,nan,nan,nan,0
1769632163104684563,0.0415105,0,nan,nan,nan,nan,0
1769632163115596635,0.0415105,0,nan,nan,nan,nan,0
1769632163127983470,0.0415105,0,nan,nan,nan,nan,0
1769632163140016618,0.0415105,0,nan,nan,nan,nan,0
1769632163150867469,0.0415105,0,nan,nan,nan,nan,0
1769632163165232843,0.0415105,0,nan,nan,nan,nan,0
1769632163176407972,0.0415105,0,-3,0,0,-8.08498,0
1769632163188586621,0.0415105,0,-3,0,0,-8.08498,0
1769632163201540215,0.0415105,0,-3,0,0,-8.08498,0
1769632163213016807,0.0415105,0,-3,0,0,-8.08498,0
1769632163225975957,0.0415105,0,-3,0,0,-8.08498,0
1769632163236425955,0.0415105,0,-3,0,0,-8.08498,0
1769632163246296174,0.0415105,0,-3,0,0,-8.08498,0
1769632163258151656,0.0415105,0,-3,0,0,-8.08498,0
1769632163271459510,0.0415105,0,-3,0,0,-8.08498,0
1769632163280976488,0.0415105,0,-3,0,0,-8.08498,0
1769632163295373844,0.0415105,0,-3,0,0,-8.08498,0
1769632163307174918,0.0415105,0,-3,0,0,-8.08498,0
1769632163321913497,0.0415105,0,-3,0,0,-8.08498,0
1769632163331695272,0.0415105,0,-3,0,0,-8.08498,0
1769632163342558622,0.0415105,0,-3,0,0,-8.08498,0
1769632163354073011,0.0415105,0,-3,0,0,-8.08498,0
1769632163366484493,0.0415105,0,-3,0,0,-8.08498,0
1769632163381426239,0.0415105,0,-3,0,0,-8.08498,0
1769632163389193066,0.0415105,0,-3,0,0,-8.08498,0
1769632163403490588,0.0415105,0,-3,0,0,-8.08498,0
1769632163416159164,0.0415105,0,-3,0,0,-8.08498,0
1769632163426435884,0.0415105,0,-3,0,0,-8.08498,0
1769632163437355271,0.0415105,0,-3,0,0,-8.08498,0
1769632163447882473,0.0415105,0,-3,0,0,-8.08498,0
1769632163459493362,0.0415105,0,-3,0,0,-8.08498,0
1769632163469526100,0.0415105,0,-3,0,0,-8.08498,0
1769632163481314766,0.0415105,0,-3,0,0,-8.08498,0
1769632163491898635,0.0415105,0,-3,0,0,-8.08498,0
1769632163501741076,0.0415105,0,-3,0,0,-8.08498,0
1769632163513837984,0.0415105,0,-3,0,0,-8.08498,0
1769632163524412871,0.0415105,0,-3,0,0,-8.08498,0
1769632163534688573,0.0415105,0,-3,0,0,-8.08498,0
1769632163545007144,0.0415105,0,-3,0,0,-8.08498,0
1769632163555259698,0.0415105,0,-3,0,0,-8.08498,0
1769632163566675697,0.0415105,0,-3,0,0,-8.08498,0
1769632163577350714,0.0415105,0,-3,0,0,-8.08498,0
1769632163587405619,0.0415105,0,-3,0,0,-8.08498,0
1769632163597569616,0.0415105,0,-3,0,0,-8.08498,0
1769632163609455950,0.0415105,0,-3,0,0,-8.08498,0
1769632163619947540,0.0415105,0,-3,0,0,-8.08439,0
1769632163630184204,0.0415889,0,-4,0,0,-8.08439,0
1769632163642277649,0.0415889,0,-3,0,0,-8.08439,0
1769632163652664129,0.0415889,0,-3,0,0,-8.08439,0
1769632163664165832,0.0415889,0,-3,0,0,-8.08439,0
1769632163674560830,0.0415889,0,-3,0,0,-8.08439,0
1769632163685721033,0.0415889,0,-3,0,0,-8.08439,0
1769632163695903567,0.0415889,0,-3,0,0,-8.08439,0
1769632163708583476,0.0415889,0,-3,0,0,-8.08439,0
1769632163718662047,0.0415889,0,-3,0,0,-8.08439,0
1769632163730350881,0.0415889,0,-3,0,0,-8.08439,0
1769632163741930139,0.0415889,0,-4,0,0,-8.08439,0
1769632163752034100,0.0415889,0,-3,0,0,-8.08439,0
1769632163765154102,0.0415889,0,-3,0,0,-8.08439,0
1769632163776249860,0.0415889,0,-3,0,0,-8.08439,0
1769632163786094302,0.0415889,0,-3,0,0,-8.08439,0
1769632163797046171,0.0415889,0,-3,0,0,-8.08439,0
1769632163809596153,0.0415889,0,-3,0,0,-8.08439,0
1769632163819748447,0.0415889,0,-3,0,0,-8.08439,0
1769632163830252853,0.0415889,0,-3,0,0,-8.08439,0
1769632163841690148,0.0415889,0,-3,0,0,-8.08439,0
1769632163851471608,0.0415889,0,-3,0,0,-8.08439,0
1769632163864599721,0.0415889,0,-3,0,0,-8.08439,0
1769632163874977904,0.0415889,0,-3,0,0,-8.08439,0
1769632163885836681,0.0415889,0,-3,0,0,-8.08439,0
1769632163897432829,0.0415889,0,-3,0,0,-8.08439,0
1769632163909070995,0.0415889,0,-3,0,0,-8.08439,0
1769632163919479271,0.0415889,0,-3,0,0,-8.08439,0
1769632163930686659,0.0415889,0,-3,0,0,-8.08439,0
1769632163941126934,0.0415889,0,-3,0,0,-8.08439,0
1769632163951369358,0.0415889,0,-3,0,0,-8.08439,0
1769632163964090489,0.0415889,0,-3,0,0,-8.08439,0
1769632163974427987,0.0415889,0,-3,0,0,-8.08439,0
1769632163986582784,0.0415889,0,-3,0,0,-8.08439,0
1769632163998071302,0.0415889,0,-3,0,0,-8.08439,0
1769632164009311912,0.0415889,0,-3,0,0,-8.08439,0
1769632164021307264,0.0415889,0,-3,0,0,-8.08439,0
1769632164032559467,0.0415889,0,-3,0,0,-8.08439,0
1769632164043521577,0.0415889,0,-3,0,0,-8.08439,0
1769632164054050131,0.0415889,0,-3,0,0,-8.08439,0
1769632164065715482,0.0415889,0,-3,0,0,-8.08439,0
1769632164075951573,0.0415889,0,-3,0,0,-8.08439,0
1769632164086713256,0.0415889,0,-3,0,0,-8.08439,0
1769632164097123587,0.0415889,0,-3,0,0,-8.08439,0
1769632164108875773,0.0415889,0,-3,0,0,-8.08439,0
1769632164119826864,0.0415889,0,-3,0,0,-8.08439,0
1769632164130269010,0.0415889,0,-3,0,0,-8.08439,0
1769632164140554971,0.0415889,0,-3,0,0,-8.08439,0
1769632164150881876,0.0415889,0,-3,0,0,-8.08439,0
1769632164162738080,0.0415889,0,-3,0,0,-8.08439,0
1769632164172944299,0.0415889,0,-3,0,0,-8.08439,0
1769632164184077446,0.0415889,0,-3,0,0,-8.08439,0
1769632164194707759,0.0415889,0,-3,0,0,-8.08439,0
1769632164204798331,0.0415889,0,-3,0,0,-8.08439,0
1769632164216945850,0.0415889,0,-3,0,0,-8.08439,0
1769632164227360607,0.0415889,0,-3,0,0,-8.08439,0
1769632164238339884,0.0415889,0,-3,0,0,-8.08439,0
1769632164249249882,0.0415889,0,-3,0,0,-8.08439,0
1769632164261096031,0.0415889,0,-3,0,0,-8.08439,0
1769632164272548382,0.0415889,0,-3,0,0,-8.08439,0
1769632164283414418,0.0415889,0,-3,0,0,-8.08439,0
1769632164293782878,0.0415889,0,-3,0,0,-8.08439,0
1769632164304822488,0.0415889,0,-3,0,0,-8.08439,0
1769632164317629712,0.0415889,0,-3,0,0,-8.08439,0
1769632164327901673,0.0415889,0,-3,0,0,-8.08439,0
1769632164339144024,0.0415889,0,-3,0,0,-8.08439,0
1769632164349776355,0.0415889,0,-3,0,0,-8.08439,0
1769632164361289559,0.0415889,0,-3,0,0,-8.08439,0
1769632164371858872,0.0415889,0,-3,0,0,-8.08439,0
1769632164382568759,0.0415889,0,-3,0,0,-8.08439,0
1769632164392672256,0.0415889,0,-3,0,0,-8.08439,0
1769632164403381921,0.0415889,0,-3,0,0,-8.08439,0
1769632164414998940,0.0415889,0,-3,0,0,-8.08381,0
1769632164425106030,0.0416674,0,-3,0,0,-8.08381,0
1769632164435611083,0.0416674,0,-3,0,0,-8.08381,0
1769632164445939488,0.0416674,0,-3,0,0,-8.08381,0
1769632164457621470,0.0416674,0,-3,0,0,-8.08381,0
1769632164468710802,0.0416674,0,-3,0,0,-8.08381,0
1769632164479154467,0.0416674,0,-3,0,0,-8.08381,0
1769632164489317408,0.0416674,0,-3,0,0,-8.08381,0
1769632164501313316,0.0416674,0,-3,0,0,-8.08381,0
1769632164513135835,0.0416674,0,-3,0,0,-8.08381,0
1769632164524504501,0.0416674,0,-3,0,0,-8.08381,0
1769632164535193258,0.0416674,0,-3,0,0,-8.08381,0
1769632164545714201,0.0416674,0,-3,0,0,-8.08381,0
1769632164558394091,0.0416674,0,-3,0,0,-8.08381,0
1769632164569233516,0.0416674,0,-3,0,0,-8.08381,0
1769632164579516476,0.0416674,0,-3,0,0,-8.08381,0
1769632164590746383,0.0416674,0,-3,0,0,-8.08381,0
1769632164602523864,0.0416674,0,-3,0,0,-8.08381,0
1769632164613757493,0.0416674,0,-3,0,0,-8.08381,0
1769632164625220845,0.0416674,0,-3,0,0,-8.08381,0
1769632164635261231,0.0416674,0,-3,0,0,-8.08381,0
1769632164645263376,0.0416674,0,-3,0,0,-8.08381,0
1769632164660124048,0.0416674,0,-3,0,0,-8.08311,0
1769632164671362232,0.0417608,0,-3,0,0,-8.08311,0
1769632164681682822,0.0417608,0,-3,0,0,-8.08311,0
1769632164692737006,0.0417608,0,-3,0,0,-8.08311,0
1769632164703117134,0.0417608,0,-3,0,0,-8.08311,0
1769632164715679913,0.0417608,0,-3,0,0,-8.08311,0
1769632164729287101,0.0417608,0,-3,0,0,-8.08311,0
1769632164739517228,0.0417608,0,-3,0,0,-8.08311,0
1769632164750114115,0.0417608,0,-3,0,0,-8.08311,0
1769632164762678857,0.0417608,0,-3,0,0,-8.08311,0
1769632164773421559,0.0417608,0,-3,0,0,-8.08311,0
1769632164784219780,0.0417608,0,-3,0,0,-8.08311,0
1769632164794100073,0.0417608,0,-3,0,0,-8.08311,0
1769632164804559201,0.0417608,0,-3,0,0,-8.08311,0
1769632164816913406,0.0417608,0,-3,0,0,-8.08311,0
1769632164828336757,0.0417608,0,-3,0,0,-8.08311,0
1769632164838515217,0.0417608,0,-3,0,0,-8.08311,0
1769632164849970754,0.0417608,0,-3,0,0,-8.08311,0
1769632164862465292,0.0417608,0,-3,0,0,-8.08311,0
1769632164873379680,0.0417608,0,-3,0,0,-8.08311,0
1769632164884092530,0.0417608,0,-3,0,0,-8.08311,0
1769632164894439991,0.0417608,0,-3,0,0,-8.08311,0
1769632164905425175,0.0417608,0,-3,0,0,-8.08311,0
1769632164921491922,0.0417608,0,-3,0,0,-8.08311,0
1769632164932148235,0.0417608,0,-3,0,0,-8.08311,0
1769632164943385382,0.0417608,0,-3,0,0,-8.08311,0
1769632164954517011,0.0417608,0,-3,0,0,-8.08311,0
1769632164966194974,0.0417608,0,-3,0,0,-8.08311,0
1769632164976827454,0.0417608,0,-3,0,0,-8.08311,0
1769632164987183933,0.0417608,0,-3,0,0,-8.08311,0
1769632164997313301,0.0417608,0,-3,0,0,-8.08311,0
1769632165011728175,0.0417608,0,-3,0,0,-8.08311,0
1769632165022730507,0.0417608,0,-3,0,0,-8.08311,0
1769632165034471544,0.0417608,0,-3,0,0,-8.08311,0
1769632165046106748,0.0417608,0,-3,0,0,-8.08311,0
1769632165057706525,0.0417608,0,-3,0,0,-8.08253,0
1769632165068298579,0.0418393,0,-3,0,0,-8.08253,0
1769632165078605021,0.0418393,0,-3,0,0,-8.08253,0
1769632165088707000,0.0418393,0,-4,0,0,-8.08253,0
1769632165099211813,0.0418393,0,-4,0,0,-8.08253,0
1769632165110809720,0.0418393,0,-3,0,0,-8.08253,0
1769632165120886162,0.0418393,0,-3,0,0,-8.08253,0
1769632165131342419,0.0418393,0,-3,0,0,-8.08253,0
1769632165141622213,0.0418393,0,-3,0,0,-8.08253,0
1769632165151702340,0.0418393,0,-3,0,0,-8.08253,0
1769632165163406599,0.0418393,0,-3,0,0,-8.08253,0
1769632165173716782,0.0418393,0,-3,0,0,-8.08253,0
1769632165183749539,0.0418393,0,-3,0,0,-8.08253,0
1769632165194499778,0.0418393,0,-3,0,0,-8.08253,0
1769632165205003109,0.0418393,0,-3,0,0,-8.08253,0
1769632165216270645,0.0418393,0,-3,0,0,-8.08253,0
1769632165226763384,0.0418393,0,-3,0,0,-8.08253,0
1769632165237046400,0.0418393,0,-3,0,0,-8.08253,0
1769632165247124064,0.0418393,0,-3,0,0,-8.08253,0
1769632165260925512,0.0418393,0,-3,0,0,-8.08253,0
1769632165271425121,0.0418393,0,-3,0,0,-8.08253,0
1769632165281650637,0.0418393,0,-3,0,0,-8.08253,0
1769632165293857620,0.0418393,0,-3,0,0,-8.08253,0
1769632165303731172,0.0418393,0,-3,0,0,-8.08253,0
1769632165316932785,0.0418393,0,-3,0,0,-8.08253,0
1769632165327454728,0.0418393,0,-3,0,0,-8.08253,0
1769632165337683263,0.0418393,0,-3,0,0,-8.08253,0
1769632165348507187,0.0418393,0,-3,0,0,-8.08253,0
1769632165361108485,0.0418393,0,-3,0,0,-8.08253,0
1769632165371274056,0.0418393,0,-3,0,0,-8.08253,0
1769632165381808684,0.0418393,0,-3,0,0,-8.08253,0
1769632165392569275,0.0418393,0,-3,0,0,-8.08253,0
1769632165402797958,0.0418393,0,-3,0,0,-8.08253,0
1769632165415674311,0.0418393,0,-3,0,0,-8.08253,0
1769632165426369143,0.0418393,0,-3,0,0,-8.08253,0
1769632165436572029,0.0418393,0,-3,0,0,-8.08253,0
1769632165447196083,0.0418393,0,-3,0,0,-8.08253,0
1769632165459778233,0.0418393,0,-3,0,0,-8.08253,0
1769632165470026267,0.0418393,0,-3,0,0,-8.08253,0
1769632165480714025,0.0418393,0,-3,0,0,-8.08253,0
1769632165491314560,0.0418393,0,-3,0,0,-8.08253,0
1769632165501429095,0.0418393,0,-3,0,0,-8.08253,0
1769632165514769282,0.0418393,0,-3,0,0,-8.08253,0
1769632165525338447,0.0418393,0,-3,0,0,-8.08253,0
1769632165536253853,0.0418393,0,-3,0,0,-8.08253,0
1769632165546971314,0.0418393,0,-3,0,0,-8.08253,0
1769632165558803685,0.0418393,0,-3,0,0,-8.08253,0
1769632165571522131,0.0418393,0,-3,0,0,-8.08253,0
1769632165581930314,0.0418393,0,-3,0,0,-8.08253,0
1769632165592231386,0.0418393,0,-3,0,0,-8.08253,0
1769632165603418959,0.0418393,0,-3,0,0,-8.08253,0
