timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1755289048506539620,0,0,0,0,0,0,0,0,0
1755289048519795348,0,0,0,0,0,0,0,0,0
1755289048532765557,0,0,0,0,0,0,0,0,0
1755289048545748506,0,0,0,0,0,0,0,0,0
1755289048559007938,0,0,0,0,0,0,0,0,0
1755289048573298777,0,0,0,0,0,0,0,0,0
1755289048586588060,0,0,0,0,0,0,0,0,0
1755289048599388547,0,0,0,0,0,0,0,0,0
1755289048613215405,0,0,0,0,0,0,0,0,0
1755289048626341892,0,0,0,0,0,0,0,0,0
1755289048639565823,0,0,0,0,0,0,0,0,0
1755289048653135773,0,0,0,0,0,0,0,0,0
1755289048670039076,0,0,0,0,0,0,0,0,0
1755289048683619804,0,0,0,0,0,0,0,0,0
1755289048696445958,0,0,0,0,0,0,0,0,0
1755289048710279260,0,0,0,0,0,0,0,0,0
1755289048723806080,0,0,0,0,0,0,0,0,0
1755289048737645234,0,0,0,0,0,0,0,0,0
1755289048751397869,0,0,0,0,0,0,0,0,0
1755289048765728394,0,0,0,0,0,0,0,0,0
1755289048778726992,0,0,0,0,0,0,0,0,0
1755289048792216386,0,0,0,0,0,0,0,0,0
1755289048805102984,0,0,0,0,0,0,0,0,0
1755289048823800622,0,0,0,0,0,0,0,0,0
1755289048837695479,0,0,0,0,0,0,0,0,0
1755289048851557189,0,0,0,0,0,0,0,0,0
1755289048865498361,0,0,0,0,0,0,0,0,0
1755289048878926719,0,0,0,0,0,0,0,0,0
1755289048892164817,0,0,0,0,0,0,0,0,0
1755289048905596063,0,0,0,0,0,0,0,0,0
1755289048919690550,0,0,0,0,0,0,0,0,0
1755289048935463223,0,0,0,0,0,0,0,0,0
1755289048948791581,0,0,0,0,0,0,0,0,0
1755289048962551253,0,0,0,0,0,0,0,0,0
1755289048975646055,0,0,0,0,0,0,0,0,0
1755289048988644190,0,0,0,0,0,0,0,0,0
1755289049001661695,0,0,0,0,0,0,0,0,0
1755289049015470071,0,0,0,0,0,0,0,0,0
1755289049028525262,0,0,0,0,0,0,0,0,0
1755289049041598693,0,0,0,0,0,0,0,0,0
1755289049054694495,0,0,0,0,0,0,0,0,0
1755289049069122631,0,0,0,0,0,0,0,0,0
1755289049082208766,0,0,0,0,0,0,0,0,0
1755289049094880049,0,0,0,0,0,0,0,0,0
1755289049107852813,0,0,0,0,0,0,0,0,0
1755289049121773541,0,0,0,0,0,0,0,0,0
1755289049134801750,0,0,0,0,0,0,0,0,0
1755289049148008811,0,0,0,0,0,0,0,0,0
1755289049161570428,0,0,0,0,0,0,0,0,0
1755289049174780748,0,0,0,0,0,0,0,0,0
1755289049188427606,0,0,0,0,0,0,0,0,0
1755289049201445167,0,0,0,0,0,0,0,0,0
1755289049215615191,0,0,0,0,0,0,0,0,0
1755289049228992030,0,0,0,0,0,0,0,0,0
1755289049242432943,0,0,0,0,0,0,0,0,0
1755289049256578967,0,0,0,0,0,0,0,0,0
1755289049270911158,0,0,0,0,0,0,0,0,0
1755289049283871460,0,0,0,0,0,0,0,0,0
1755289049297374428,0,0,0,0,0,0,0,0,0
1755289049312031990,0,0,0,0,0,0,0,0,0
1755289049325666792,0,0,0,0,0,0,0,0,0
1755289049339026612,nan,nan,nan,nan,nan,nan,0,nan,nan
1755289049352573359,0,0,nan,nan,nan,nan,0,nan,nan
1755289049366655661,0,0,nan,nan,nan,nan,0,nan,nan
1755289049379821481,0,0,nan,nan,nan,nan,0,nan,nan
1755289049393155875,0,0,nan,nan,nan,nan,0,nan,nan
1755289049406750659,0,0,nan,nan,nan,nan,0,nan,nan
1755289049421218554,0,0,nan,nan,nan,nan,0,nan,nan
1755289049435835874,0,0,nan,nan,nan,nan,0,nan,nan
1755289049449483528,0,0,nan,nan,nan,nan,0,nan,nan
1755289049463703386,0,0,nan,nan,nan,nan,0,nan,nan
1755289049476830169,0,0,nan,nan,nan,nan,0,nan,nan
1755289049490331952,0,0,nan,nan,nan,nan,0,nan,nan
1755289049503713273,0,0,nan,nan,nan,nan,0,nan,nan
1755289049519501094,0,0,nan,nan,nan,nan,0,nan,nan
1755289049534223433,nan,0.00585938,nan,nan,nan,nan,0,nan,nan
1755289049548446310,nan,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049562412223,3.15297,0,nan,nan,nan,nan,0,nan,nan
1755289049576019599,3.15314,0,nan,nan,nan,nan,0,nan,nan
1755289049589605123,3.15314,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049603050240,3.15314,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049617377764,3.15322,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049631756622,3.15333,0.00585938,nan,nan,nan,nan,0,nan,nan
1755289049644840386,3.15339,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049658332133,3.15339,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049672558861,3.15339,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049686128366,3.15357,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049699496742,3.15349,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049713723989,3.15341,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049727137291,3.15333,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049740393630,3.15333,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049753904246,3.15327,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049768349956,3.15327,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049781263295,3.15344,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049794613504,3.15346,0,nan,nan,nan,nan,0,nan,nan
1755289049808166546,3.15346,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049822310126,3.15365,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049835873336,3.15365,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049849353434,3.15365,0,nan,nan,nan,nan,0,nan,nan
1755289049863564736,3.15365,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049877376594,3.15365,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049890459784,3.15365,-0.00585938,nan,nan,nan,nan,0,nan,nan
1755289049903869845,3.15365,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049918055110,3.15365,0.00585938,nan,nan,nan,nan,0,nan,nan
1755289049931532542,3.15376,0.0078125,nan,nan,nan,nan,0,nan,nan
1755289049944894084,3.15387,0,nan,nan,nan,nan,0,nan,nan
1755289049958324201,3.15387,0.00390625,nan,nan,nan,nan,0,nan,nan
1755289049972995411,3.15403,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289049987027435,3.15395,0.00390625,nan,nan,nan,nan,0,nan,nan
1755289050001004070,3.15403,-0.00390625,nan,nan,nan,nan,0,nan,nan
1755289050015548669,3.15403,-0.00195312,nan,nan,nan,nan,0,nan,nan
1755289050029679527,3.15387,0,nan,nan,nan,nan,0,nan,nan
1755289050044109162,3.15387,0.00195312,nan,nan,nan,nan,0,nan,nan
1755289050057594705,3.15387,0.00585938,nan,nan,nan,nan,0,nan,nan
1755289050072178581,3.15395,0.00976562,nan,nan,nan,nan,0,nan,nan
1755289050085507864,3.15409,0.00585938,nan,nan,nan,nan,0,nan,nan
1755289050100186815,3.15409,0.00976562,nan,nan,nan,nan,0,nan,nan
