timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1760981767042287269,0,0,0,0,0,0,0,0,0
1760981767055229245,0,0,0,0,0,0,0,0,0
1760981767068276387,0,0,0,0,0,0,0,0,0
1760981767081256085,0,0,0,0,0,0,0,0,0
1760981767094330579,0,0,0,0,0,0,0,0,0
1760981767108839520,0,0,0,0,0,0,0,0,0
1760981767122013755,0,0,0,0,0,0,0,0,0
1760981767135746916,0,0,0,0,0,0,0,0,0
1760981767150300172,0,0,0,0,0,0,0,0,0
1760981767163505036,0,0,0,0,0,0,0,0,0
1760981767177404624,0,0,0,0,0,0,0,0,0
1760981767190988619,0,0,0,0,0,0,0,0,0
1760981767204791744,0,0,0,0,0,0,0,0,0
1760981767217867423,0,0,0,0,0,0,0,0,0
1760981767230867640,0,0,0,0,0,0,0,0,0
1760981767243867541,0,0,0,0,0,0,0,0,0
1760981767257652148,0,0,0,0,0,0,0,0,0
1760981767270607197,0,0,0,0,0,0,0,0,0
1760981767283550673,0,0,0,0,0,0,0,0,0
1760981767297443002,0,0,0,0,0,0,0,0,0
1760981767310492848,0,0,0,0,0,0,0,0,0
1760981767323526638,0,0,0,0,0,0,0,0,0
1760981767336621114,0,0,0,0,0,0,0,0,0
1760981767350691647,0,0,0,0,0,0,0,0,0
1760981767363759048,0,0,0,0,0,0,0,0,0
1760981767377165821,0,0,0,0,0,0,0,0,0
1760981767390232186,0,0,0,0,0,0,0,0,0
1760981767404144477,0,0,0,0,0,0,0,0,0
1760981767417265601,0,0,0,0,0,0,0,0,0
1760981767430390836,0,0,0,0,0,0,0,0,0
1760981767443377923,0,0,0,0,0,0,0,0,0
1760981767457478344,0,0,0,0,0,0,0,0,0
1760981767470601691,0,0,0,0,0,0,0,0,0
1760981767483644611,0,0,0,0,0,0,0,0,0
1760981767497575810,0,0,0,0,0,0,0,0,0
1760981767510634119,0,0,0,0,0,0,0,0,0
1760981767523680317,0,0,0,0,0,0,0,0,0
1760981767536820219,0,0,0,0,0,0,0,0,0
1760981767550674492,0,0,0,0,0,0,0,0,0
1760981767563701727,0,0,0,0,0,0,0,0,0
1760981767576853147,0,0,0,0,0,0,0,0,0
1760981767589924993,0,0,0,0,0,0,0,0,0
1760981767604108155,0,0,0,0,0,0,0,0,0
1760981767617195705,0,0,0,0,0,0,0,0,0
1760981767630233255,0,0,0,0,0,0,0,0,0
1760981767643209972,0,0,0,0,0,0,0,0,0
1760981767657127059,0,0,0,0,0,0,0,0,0
1760981767670237239,0,0,0,0,0,0,0,0,0
1760981767683476271,0,0,0,0,0,0,0,0,0
1760981767697305803,0,0,0,0,0,0,0,0,0
1760981767710413890,0,0,0,0,0,0,0,0,0
1760981767726418091,0,0,0,0,0,0,0,0,0
1760981767739635974,0,0,0,0,0,0,0,0,0
1760981767754184266,0,0,0,0,0,0,0,0,0
1760981767767134631,0,0,0,0,0,0,0,0,0
1760981767780555477,0,0,0,0,0,0,0,0,0
1760981767793784731,0,0,0,0,0,0,0,0,0
1760981767807490633,0,0,0,0,0,0,0,0,0
1760981767820813424,0,0,0,0,0,0,0,0,0
1760981767833875308,0,0,0,0,0,0,0,0,0
1760981767847718432,0,0,0,0,0,0,0,0,0
1760981767860932464,0,0,0,0,0,0,0,0,0
1760981767874170032,nan,nan,nan,nan,nan,nan,0,93.5403,0.231584
1760981767887414064,0,0,nan,nan,nan,nan,2,93.5412,0.231584
