timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754603597786272360,0,0,0,0,0,0,0
1754603597811164428,0,0,0,0,0,0,0
1754603597836362884,0,0,0,0,0,0,0
1754603597861198951,0,0,0,0,0,0,0
1754603597886159500,0,0,0,0,0,0,0
1754603597911186011,0,0,0,0,0,0,0
1754603597936125801,0,0,0,0,0,0,0
1754603597961150535,0,0,0,0,0,0,0
1754603597986435232,0,0,0,0,0,0,0
1754603598011230651,0,0,0,0,0,0,0
1754603598036304533,0,0,0,0,0,0,0
1754603598061249896,0,0,0,0,0,0,0
1754603598086298890,0,0,0,0,0,0,0
1754603598111107809,0,0,0,0,0,0,0
1754603598136188950,0,0,0,0,0,0,0
1754603598161184721,0,0,0,0,0,0,0
1754603598186164899,0,0,0,0,0,0,0
1754603598211595281,0,0,0,0,0,0,0
1754603598236156201,0,0,0,0,0,0,0
1754603598261257564,0,0,0,0,0,0,0
1754603598286234076,0,0,0,0,0,0,0
1754603598311156717,0,0,0,0,0,0,0
1754603598336143821,0,0,0,0,0,0,0
1754603598361220722,0,0,0,0,0,0,0
1754603598386121086,0,0,0,0,0,0,0
1754603598411577023,0,0,0,0,0,0,0
1754603598436212498,0,0,0,0,0,0,0
1754603598461209806,0,0,0,0,0,0,0
1754603598486188651,0,0,0,0,0,0,0
1754603598511134311,0,0,0,0,0,0,0
1754603598536196989,0,0,0,0,0,0,0
1754603598561177316,0,0,0,0,0,0,0
1754603598586206438,0,0,0,0,0,0,0
1754603598611590172,0,0,0,0,0,0,0
1754603598636432869,0,0,0,0,0,0,0
1754603598661184881,0,0,0,0,0,0,0
1754603598686459522,0,0,0,0,0,0,0
1754603598711329645,0,0,0,0,0,0,0
1754603598736157360,0,0,0,0,0,0,0
1754603598761478613,0,0,0,0,0,0,0
1754603598786150328,0,0,0,0,0,0,0
1754603598811219507,0,0,0,0,0,0,0
1754603598836185852,0,0,0,0,0,0,0
1754603598861183067,0,0,0,0,0,0,0
1754603598886162671,0,0.00585938,0,0,0,0,0
1754603598911084016,3.0684,-0.00390625,0,0,0,0,0
1754603598936185047,3.06852,0,0,0,0,0,0
1754603598961226244,3.06852,0.00390625,0,0,0,0,0
1754603598986109681,3.06839,-0.00585938,0,0,0,0,0
1754603599013163526,3.06846,0,0,0,0,0,0
1754603599036206279,3.06839,-0.00195312,0,0,0,0,0
1754603599061082476,3.06846,0.00390625,0,0,0,0,0
1754603599086183302,3.0684,0,0,0,0,0,0
1754603599111209536,3.0684,0.00195312,0,0,0,0,0
1754603599136131122,3.0684,-0.00390625,0,0,0,0,0
1754603599161252893,3.0684,0.00195312,0,0,0,0,0
1754603599186144404,3.06845,0,0,0,0,0,0
1754603599211250823,3.06852,0,0,0,0,0,0
1754603599236476724,3.06852,0,0,0,0,0,0
