timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754603677252131634,0,0,0,0,0,0,0
1754603677276810478,0,0,0,0,0,0,0
1754603677301890860,0,0,0,0,0,0,0
1754603677326919168,0,0,0,0,0,0,0
1754603677352250105,0,0,0,0,0,0,0
1754603677376930653,0,0,0,0,0,0,0
1754603677401965794,0,0,0,0,0,0,0
1754603677426840787,0,0,0,0,0,0,0
1754603677451963428,0,0,0,0,0,0,0
1754603677476904551,0,0,0,0,0,0,0
1754603677501896747,0,0,0,0,0,0,0
1754603677527089370,0,0,0,0,0,0,0
1754603677552578177,0,0,0,0,0,0,0
1754603677576965059,0,0,0,0,0,0,0
1754603677601958645,0,0,0,0,0,0,0
1754603677627080545,0,0,0,0,0,0,0
1754603677652466649,0,0,0,0,0,0,0
1754603677677184882,0,0,0,0,0,0,0
1754603677702077283,0,0,0,0,0,0,0
1754603677726968387,0,0,0,0,0,0,0
1754603677751933398,0,0,0,0,0,0,0
1754603677777006169,0,0,0,0,0,0,0
1754603677801968550,0,0,0,0,0,0,0
1754603677826830247,0,0,0,0,0,0,0
1754603677851935758,0,0,0,0,0,0,0
1754603677876931233,0,0,0,0,0,0,0
1754603677901837559,0,0,0,0,0,0,0
1754603677926879496,0,0,0,0,0,0,0
1754603677951890304,0,0,0,0,0,0,0
1754603677976901760,0,0,0,0,0,0,0
1754603678002002141,0,0,0,0,0,0,0
1754603678026933505,0,0,0,0,0,0,0
1754603678052051312,0,0,0,0,0,0,0
1754603678076892638,0,0,0,0,0,0,0
1754603678101915446,0,0,0,0,0,0,0
1754603678126912069,0,0,0,0,0,0,0
1754603678151889950,0,0,0,0,0,0,0
1754603678176948925,0,0,0,0,0,0,0
1754603678201821936,0,0,0,0,0,0,0
1754603678228207891,0,0,0,0,0,0,0
1754603678252008996,0,0,0,0,0,0,0
1754603678277672211,0,0,0,0,0,0,0
1754603678302193074,0,0,0,0,0,0,0
1754603678327068845,0,0,0,0,0,0,0
1754603678351885893,0,0.00390625,0,0,0,0,0
1754603678376963349,3.09122,0.00195312,0,0,0,0,0
1754603678402058712,3.09118,0.00195312,0,0,0,0,0
1754603678427072223,3.09118,-0.00195312,0,0,0,0,0
1754603678452092994,3.09117,-0.00195312,0,0,0,0,0
1754603678477133894,3.0911,-0.00195312,0,0,0,0,0
1754603678502161109,3.0911,0.00195312,0,0,0,0,0
1754603678527126676,3.0911,0.00195312,0,0,0,0,0
1754603678551884058,3.09113,0.00195312,0,0,0,0,0
1754603678576965199,3.0913,-0.00195312,0,0,0,0,0
1754603678601819840,3.09118,-0.00585938,0,0,0,0,0
1754603678626873129,3.0912,-0.00195312,0,0,0,0,0
1754603678651890252,3.09113,0,0,0,0,0,0
1754603678676929170,3.09115,-0.00195312,0,0,0,0,0
1754603678701898219,3.09116,0.00195312,0,0,0,0,0
1754603678727046156,3.09116,0,0,0,0,0,0
1754603678751839019,3.09127,0.00390625,0,0,0,0,0
1754603678776935382,3.0912,0,0,0,0,0,0
1754603678801911931,3.0912,0,0,0,0,0,0
1754603678826850813,3.09116,-0.00390625,0,0,0,0,0
1754603678851958676,3.09122,0,0,0,0,0,0
1754603678876973650,3.09116,0,0,0,0,0,0
1754603678901977495,3.09124,-0.00390625,0,0,0,0,0
1754603678926977025,3.09116,-0.00195312,0,0,0,0,0
1754603678951858814,3.09124,0,0,0,0,0,0
1754603678976910307,3.09129,0,0,0,0,0,0
1754603679002026855,3.09129,0.00390625,0,0,0,0,0
1754603679026978237,3.09134,0,0,0,0,0,0
1754603679051903748,3.09134,0.00195312,0,0,0,0,0
1754603679077556982,3.09134,-0.00195312,0,0,0,0,0
1754603679102087975,3.09127,-0.00195312,0,0,0,0,0
1754603679126857042,3.09127,0,0,0,0,0,0
1754603679151867997,3.09127,-0.00390625,0,0,0,0,0
1754603679176949064,3.09122,-0.00195312,0,0,0,0,0
1754603679201871279,3.09117,0.00195312,0,0,0,0,0
1754603679226951754,3.09129,0.00976562,0,0,0,0,0
1754603679251848413,3.09124,-0.00390625,0,0,0,0,0
1754603679276939499,3.09124,-0.00195312,0,0,0,0,0
1754603679301969047,3.09124,0.00195312,0,0,0,0,0
1754603679326853762,3.09131,-0.00390625,0,0,0,0,0
1754603679351929199,3.09117,0,0,0,0,0,0
1754603679376919433,3.09117,0,0,0,0,0,0
1754603679401898148,3.09117,0,0,0,0,0,0
1754603679426942511,3.09117,0,0,0,0,0,0
1754603679451971911,3.09117,0,0,0,0,0,0
1754603679478163126,3.09117,0,0,0,0,0,0
1754603679502044619,3.09117,0,0,0,0,0,0
1754603679527003760,3.09117,0,0,0,0,0,0
1754603679552123105,3.09117,0,0,0,0,0,0
1754603679577091135,3.09117,0,0,0,0,0,0
1754603679602085424,3.09117,0,0,0,0,0,0
1754603679627034806,3.09117,0,0,0,0,0,0
1754603679652003836,3.09117,0,0,0,0,0,0
1754603679677498162,3.09117,0,0,0,0,0,0
1754603679702374877,3.09117,0,0,0,0,0,0
1754603679727303777,3.09117,0,0,0,0,0,0
1754603679752423622,3.09117,0,0,0,0,0,0
1754603679777294596,3.09117,0,0,0,0,0,0
1754603679802226367,3.09117,0,0,0,0,0,0
1754603679827226378,3.09117,0,0,0,0,0,0
1754603679852317389,3.09117,0,0,0,0,0,0
1754603679877230697,3.09117,0,0,0,0,0,0
1754603679902096412,3.09117,0,0,0,0,0,0
