timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754604912156266438,0,0,0,0,0,0,0
1754604912181222116,0,0,0,0,0,0,0
1754604912206145627,0,0,0,0,0,0,0
1754604912231279028,0,0,0,0,0,0,0
1754604912257732929,0,0,0,0,0,0,0
1754604912288287350,0,0,0,0,0,0,0
1754604912309617656,0,0,0,0,0,0,0
1754604912331080833,0,0,0,0,0,0,0
1754604912356124048,0,0,0,0,0,0,0
1754604912381188911,0,0,0,0,0,0,0
1754604912411117110,0,0,0,0,0,0,0
1754604912432261434,0,0,0,0,0,0,0
1754604912456053612,0,0,0,0,0,0,0
1754604912481057179,0,0,0,0,0,0,0
1754604912506124894,0,0,0,0,0,0,0
1754604912531089572,0,0,0,0,0,0,0
1754604912556026546,0,0,0,0,0,0,0
1754604912581057317,0,0,0,0,0,0,0
1754604912606069032,0,0,0,0,0,0,0
1754604912631052580,0,0,0,0,0,0,0
1754604912656126444,0,0,0,0,0,0,0
1754604912681066548,0,0,0,0,0,0,0
1754604912706361874,0,0,0,0,0,0,0
1754604912731308737,0,0,0,0,0,0,0
1754604912756197415,0,0,0,0,0,0,0
1754604912781124945,0,0,0,0,0,0,0
1754604912806285864,0,0,0,0,0,0,0
1754604912831078375,0,0,0,0,0,0,0
1754604912856107405,0,0,0,0,0,0,0
1754604912881290028,0,0,0,0,0,0,0
1754604912906170299,0,0,0,0,0,0,0
1754604912931096217,0,0,0,0,0,0,0
1754604912956166877,0,0,0,0,0,0,0
1754604912981037499,0,0,0,0,0,0,0
1754604913006148641,0,0,0,0,0,0,0
1754604913031057763,0,0,0,0,0,0,0
1754604913056084737,0,0,0,0,0,0,0
1754604913081024582,0,0,0,0,0,0,0
1754604913106175945,0,0,0,0,0,0,0
1754604913131121086,0,0,0,0,0,0,0
1754604913156031857,0,0,0,0,0,0,0
1754604913181103276,0,0,0,0,0,0,0
1754604913206096195,0,0,0,0,0,0,0
1754604913231052558,0,0,0,0,0,0,0
1754604913256065273,0,0,0,0,0,0,0
1754604913281002303,3.03028,0.00390625,0,0,0,0,0
1754604913306487518,3.03028,0.00585938,0,0,0,0,0
1754604913331080511,3.03035,-0.00195312,0,0,0,0,0
1754604913356087911,3.03028,-0.00390625,0,0,0,0,0
1754604913381166571,3.03028,0.00585938,0,0,0,0,0
1754604913406018693,3.03041,0,0,0,0,0,0
1754604913431068834,3.03036,-0.00390625,0,0,0,0,0
1754604913456077308,3.03035,0.00195312,0,0,0,0,0
1754604913481015746,3.03035,-0.00195312,0,0,0,0,0
1754604913506372905,3.03035,0,0,0,0,0,0
1754604913531070009,3.03035,0.00585938,0,0,0,0,0
1754604913556074947,3.03047,-0.00195312,0,0,0,0,0
1754604913581131106,3.03048,0,0,0,0,0,0
1754604913606013858,3.03048,0.00585938,0,0,0,0,0
1754604913631043981,3.03048,-0.00195312,0,0,0,0,0
1754604913656076437,3.0306,0.00585938,0,0,0,0,0
1754604913681016392,3.03066,0.00195312,0,0,0,0,0
1754604913706126367,3.03073,0,0,0,0,0,0
1754604913731080915,3.03066,-0.00390625,0,0,0,0,0
1754604913756076723,3.03073,0,0,0,0,0,0
1754604913781031827,3.03072,0,0,0,0,0,0
1754604913806069579,3.03072,-0.00195312,0,0,0,0,0
