timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754588951696887158,0,0,0,0,0,0,0
1754588951721800223,0,0,0,0,0,0,0
1754588951747383104,0,0,0,0,0,0,0
1754588951772091262,0,0,0,0,0,0,0
1754588951797085401,0,0,0,0,0,0,0
1754588951821903874,0,0,0,0,0,0,0
1754588951846807402,0,0,0,0,0,0,0
1754588951872730284,0,0,0,0,0,0,0
1754588951898864778,0,0,0,0,0,0,0
1754588951925184549,0,0,0,0,0,0,0
1754588951946810849,0,0,0,0,0,0,0
1754588951972086193,0,0,0,0,0,0,0
1754588951996752887,0,0,0,0,0,0,0
1754588952022623325,0,0,0,0,0,0,0
1754588952046759740,0,0,0,0,0,0,0
1754588952072300103,0,0,0,0,0,0,0
1754588952096738575,0,0,0,0,0,0,0
1754588952121793418,0,0,0,0,0,0,0
1754588952146718687,0,0,0,0,0,0,0
1754588952171841123,0,0,0,0,0,0,0
1754588952196711151,0,0,0,0,0,0,0
1754588952221735698,0,0,0,0,0,0,0
1754588952246762171,0,0,0,0,0,0,0
1754588952271772589,0,0,0,0,0,0,0
1754588952296893543,0,0,0,0,0,0,0
1754588952321864442,0,0,0,0,0,0,0
1754588952346754766,0,0,0,0,0,0,0
1754588952371801184,0,0,0,0,0,0,0
1754588952396842119,0,0,0,0,0,0,0
1754588952421732907,0,0,0,0,0,0,0
1754588952446805621,0,0,0,0,0,0,0
1754588952471850668,0,0,0,0,0,0,0
1754588952496790307,0,0,0,0,0,0,0
1754588952521746669,0,0,0,0,0,0,0
1754588952546788882,0,0,0,0,0,0,0
1754588952571769837,0,0,0,0,0,0,0
1754588952596735846,0,0,0,0,0,0,0
1754588952621751634,0,0,0,0,0,0,0
1754588952646760811,0,0,0,0,0,0,0
1754588952671848598,0,0,0,0,0,0,0
1754588952696805404,0,0,0,0,0,0,0
1754588952722200748,0,0,0,0,0,0,0
1754588952747086740,0,0,0,0,0,0,0
1754588952772056934,0,0,0,0,0,0,0
1754588952796958833,0,0,0,0,0,0,0
1754588952822017213,3.09847,0.00195312,0,0,0,0,0
1754588952846819167,3.09875,0.078125,0,0,0,0,0
1754588952871865159,3.10009,0.0332031,0,0,0,0,0
1754588952896820817,3.09917,-0.142578,0,0,0,0,0
1754588952921881975,3.098,-0.0429688,0,0,0,0,0
1754588952947063152,3.09737,0.00390625,0,0,0,0,0
1754588952971883569,3.09756,0.0390625,0,0,0,0,0
1754588952996792412,3.09838,0.0585938,0,0,0,0,0
1754588953021848477,3.09889,0.00585938,0,0,0,0,0
1754588953046844302,3.09922,0.00585938,0,0,0,0,0
1754588953071912627,3.09922,-0.00976562,0,0,0,0,0
1754588953096870192,3.09906,-0.0117188,0,0,0,0,0
1754588953121782109,3.09898,-0.00585938,0,0,0,0,0
1754588953146854489,3.09915,0.00976562,0,0,0,0,0
1754588953171912221,3.09939,0.0136719,0,0,0,0,0
1754588953196812509,3.09952,0.00585938,0,0,0,0,0
1754588953221852371,3.09936,-0.00390625,0,0,0,0,0
1754588953246794380,3.09939,-0.00195312,0,0,0,0,0
1754588953271947742,3.09917,-0.00390625,0,0,0,0,0
1754588953296862104,3.09917,0,0,0,0,0,0
1754588953321791687,3.09914,0.00195312,0,0,0,0,0
1754588953346846290,3.0992,0.00585938,0,0,0,0,0
1754588953371841541,3.09936,0.0175781,0,0,0,0,0
1754588953396804791,3.09935,-0.0273438,0,0,0,0,0
1754588953421856764,3.09901,0.00585938,0,0,0,0,0
1754588953446857829,3.09935,0.00585938,0,0,0,0,0
1754588953471902228,3.09943,0.015625,0,0,0,0,0
1754588953496930794,3.09927,-0.0273438,0,0,0,0,0
1754588953521885674,3.09887,-0.00976562,0,0,0,0,0
1754588953546914461,3.09925,0.0175781,0,0,0,0,0
1754588953571871730,3.09948,0.00585938,0,0,0,0,0
1754588953596774814,3.09946,-0.00390625,0,0,0,0,0
1754588953621877380,3.09937,-0.00195312,0,0,0,0,0
1754588953646847556,3.09946,0,0,0,0,0,0
1754588953671931177,3.09937,-0.0078125,0,0,0,0,0
1754588953696891076,3.09935,0.00195312,0,0,0,0,0
1754588953721792215,3.09941,-0.00390625,0,0,0,0,0
1754588953746856799,3.09941,0.00390625,0,0,0,0,0
1754588953771830938,3.09951,0.0078125,0,0,0,0,0
1754588953796779726,3.09962,0.00390625,0,0,0,0,0
1754588953821899940,3.09965,0.00195312,0,0,0,0,0
1754588953846793153,3.09967,0.00390625,0,0,0,0,0
1754588953871911107,3.0997,0.0078125,0,0,0,0,0
1754588953896858784,3.09977,-0.00195312,0,0,0,0,0
1754588953921826720,3.09977,-0.00585938,0,0,0,0,0
1754588953946853915,3.09956,-0.00585938,0,0,0,0,0
1754588953971875999,3.09953,-0.00390625,0,0,0,0,0
1754588953996864249,3.09934,0,0,0,0,0,0
1754588954021793499,3.09942,0.00390625,0,0,0,0,0
1754588954046884250,3.09942,0.00585938,0,0,0,0,0
1754588954072020760,3.09964,0.00390625,0,0,0,0,0
1754588954096870047,3.09966,0.00195312,0,0,0,0,0
1754588954121944928,3.09963,0.00390625,0,0,0,0,0
1754588954146788196,3.09963,0.00390625,0,0,0,0,0
1754588954171831725,3.09965,0.00195312,0,0,0,0,0
1754588954196919401,3.09963,0,0,0,0,0,0
1754588954221773633,3.09952,0.00390625,0,0,0,0,0
1754588954246827976,3.09955,-0.00195312,0,0,0,0,0
1754588954271846023,3.09952,-0.00195312,0,0,0,0,0
1754588954296868700,3.09955,0.00390625,0,0,0,0,0
1754588954321837969,3.09955,0.00585938,0,0,0,0,0
1754588954346877479,3.09968,0.00390625,0,0,0,0,0
1754588954371785340,3.09978,0.00390625,0,0,0,0,0
1754588954396830387,3.09981,0.00585938,0,0,0,0,0
1754588954421831637,3.09985,0.0078125,0,0,0,0,0
1754588954446793314,3.09985,-0.00585938,0,0,0,0,0
1754588954471867972,3.09977,0,0,0,0,0,0
1754588954496924593,3.09977,0.00195312,0,0,0,0,0
1754588954521859695,3.09969,-0.00390625,0,0,0,0,0
1754588954546879668,3.09971,0.00195312,0,0,0,0,0
1754588954571827455,3.09969,0.00585938,0,0,0,0,0
1754588954596841650,3.09971,0.00585938,0,0,0,0,0
1754588954621816290,3.09976,0.00195312,0,0,0,0.195451,3
1754588954646758892,3.09967,0.0195312,-17.4104,0.896196,0.156756,0.195494,10
1754588954671817587,3.10114,0.275391,-17.3771,2.26463,0.193208,0.191814,10
1754588954696966023,3.11782,1.61914,-17.3198,1.29554,0.204576,0.186419,10
1754588954721700255,3.10886,2.16016,-17.2914,1.9737,0.154585,0.201423,10
1754588954746769264,3.22969,2.41211,-17.1882,3.44987,0.14458,0.130486,10
