timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754067539418193279,0,0,0,0,0,0
1754067539442710105,0,0,0,0,0,0
1754067539467737894,0,0,0,0,0,0
1754067539492869293,0,0,0,0,0,0
1754067539517901971,0,0,0,0,0,0
1754067539542850760,0,0,0,0,0,0
1754067539567837808,0,0,0,0,0,0
1754067539592842245,0,0,0,0,0,0
1754067539617991811,0,0,0,0,0,0
1754067539642966044,0,0,0,0,0,0
1754067539667818592,0,0,0,0,0,0
1754067539692903047,0,0,0,0,0,0
1754067539717845447,0,0,0,0,0,0
1754067539742867532,0,0,0,0,0,0
1754067539768045784,0,0,0,0,0,0
1754067539792865369,0,0,0,0,0,0
1754067539817794287,0,0,0,0,0,0
1754067539842880946,0,0,0,0,0,0
1754067539867892309,0,0,0,0,0,0
1754067539892871227,0,0,0,0,0,0
1754067539917834312,0,0,0,0,0,0
1754067539942871990,0,0,0,0,0,0
1754067539967866038,0,0,0,0,0,0
1754067539992931030,0,0,0,0,0,0
1754067540018025467,0,0,0,0,0,0
1754067540042804923,0,0,0,0,0,0
1754067540067853230,0,0,0,0,0,0
1754067540092830648,0,0,0,0,0,0
1754067540117832604,0,0,0,0,0,0
1754067540142884504,0,0,0,0,0,0
1754067540167828422,0,0,0,0,0,0
1754067540192922841,0,0,0,0,0,0
1754067540217855111,0,0,0,0,0,0
1754067540242741770,0,0,0,0,0,0
1754067540267999503,0,0,0,0,0,0
1754067540292976903,0,0,0,0,0,0
1754067540318206155,0,0,0,0,0,0
1754067540343022573,0,0,0,0,0,0
1754067540367906529,0,0,0,0,0,0
1754067540392844595,0,0,0,0,0,0
1754067540417966588,0,0,0,0,0,0
1754067540442903154,0,0,0,0,0,0
1754067540467857776,0,0,0,0,0,0
1754067540492916102,0,0,0,0,0,0
1754067540517926391,0,0,0,0,0,0
1754067540542905643,0,0,0,0,0,0
1754067540567931431,0,0,0,0,0,0
1754067540592851961,0,0,0,0,0,0
1754067540617943842,0,0,0,0,0,0
1754067540642954038,0,0,0,0,0,0
1754067540667861587,0,0,0,0,0,0
1754067540693394190,0,0,0,0,0,0
1754067540717902109,0,0,0,0,0,0
1754067540742883731,0,0,0,0,0,0
1754067540767897353,0,0,0,0,0,0
1754067540792883253,0,0,0,0,0,0
1754067540817946634,0,0,0,0,0,0
1754067540842871923,0,0,0,0,0,0
1754067540868152934,0,0,0,0,0,0
1754067540893085908,0,0,0,0,0,0
1754067540918300678,0,0,0,0,0,0
1754067540942915800,0,0,0,0,0,0
1754067540968009404,0,0,0,0,0,0
1754067540992851452,0,0,0,0,0,0
1754067541017948129,0,0,0,0,0,0
1754067541042854270,0,0,0,0,0,0
1754067541067957318,0,0,0,0,0,0
1754067541092938737,0,0,0,0,0,0
1754067541117928192,0,0,0,0,0,0
1754067541142983407,0,0,0,0,0,0
1754067541167878140,0,0,0,0,0,0
1754067541192877318,0,0,0,0,0,0
1754067541217879885,0,0,0,0,0,0
1754067541242811118,0,0,0,0,0,0
1754067541267935055,0,0,0,0,0,0
1754067541292821548,0,0,0,0,0,0
1754067541317915355,0,0,0,0,0,0
1754067541342875829,0,0,0,0,0,0
1754067541367868340,0,0,0,0,0,0
1754067541392909999,0,0,0,0,0,0
1754067541417858381,0,0,0,0,0,0
1754067541442953966,0,0,0,0,0,0
1754067541467873644,0,0,0,0,0,0
1754067541492899321,0,0,0,0,0,0
1754067541517894369,0,0,0,0,0,0
1754067541542829455,0,0,0,0,0,0
1754067541567913614,0,0,0,0,0,0
1754067541592941717,0,0,0,0,0,0
1754067541617919525,0,0,0,0,0,0
1754067541642921573,0,0,0,0,0,0
1754067541667945825,0,0,0,0,0,0
1754067541692898169,0,0,0,0,0,0
1754067541717905736,0,0,0,0,0,0
1754067541742872710,0,0,0,0,0,0
1754067541767831221,0,0,0,0,0,0
1754067541792938695,0,0,0,0,0,0
1754067541817843262,0,0,0,0,0,0
1754067541842916495,0,0,0,0,0,0
1754067541867939302,0,0,0,0,0,0
1754067541892894869,0,0,0,0,0,0
1754067541917895491,0,0,0,0,0,0
1754067541942930206,0,0,0,0,0,0
1754067541967838365,0,0,0,0,0,0
1754067541992993506,0,0,0,0,0,0
1754067542017905758,0,0,0,0,0,0
1754067542042869991,0,0,0,0,0,0
1754067542067820521,0,0,0.268661,0.0243491,0,2
1754067542092792013,0,0,0.268661,0.0243491,0,2
1754067542117827080,0,0,0.268661,0.0243491,0,2
1754067542142787295,0,0,0.268661,0.0243491,0,2
1754067542167770676,0,0,0.268661,0.0243491,0,2
1754067542192883317,0,1.32812,0.352493,0.600036,-0.0267304,10
1754067542217943532,0,1.5918,0.384323,3.24212,0.332825,10
1754067542242815543,0.0884114,3.33008,0.612411,4.513,0.170878,10
1754067542267815814,0.0884114,5.64453,0.655533,2.6531,0.0422311,10
1754067542292790269,0.399016,5.30859,0.718002,5.50421,-0.0866663,10
