timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1769544286972621929,0,0,0,0,0,0,0
1769544286982645369,0,0,0,0,0,0,0
1769544286992736198,0,0,0,0,0,0,0
1769544287003283824,0,0,0,0,0,0,0
1769544287013349542,0,0,0,0,0,0,0
1769544287025047540,0,0,0,0,0,0,0
1769544287035177795,0,0,0,0,0,0,0
1769544287045411699,0,0,0,0,0,0,0
1769544287055514195,0,0,0,0,0,0,0
1769544287065671116,0,0,0,0,0,0,0
1769544287077158614,0,0,0,0,0,0,0
1769544287087296110,0,0,0,0,0,0,0
1769544287097422643,0,0,0,0,0,0,0
1769544287107610657,0,0,0,0,0,0,0
1769544287117826394,0,0,0,0,0,0,0
1769544287129264669,0,0,0,0,0,0,0
1769544287141689798,0,0,0,0,0,0,0
1769544287151636720,0,0,0,0,0,0,0
1769544287164288404,0,0,0,0,0,0,0
1769544287175152642,0,0,0,0,0,0,0
1769544287187146844,0,0,0,0,0,0,0
1769544287199423195,0,0,0,0,0,0,0
1769544287211336323,0,0,0,0,0,0,0
1769544287221449911,0,0,0,0,0,0,0
1769544287232907557,0,0,0,0,0,0,0
1769544287244075110,0,0,0,0,0,0,0
1769544287254246902,0,0,0,0,0,0,0
1769544287267469384,0,0,0,0,0,0,0
1769544287279241604,0,0,0,0,0,0,0
1769544287289214044,0,0,0,0,0,0,0
1769544287299384540,0,0,0,0,0,0,0
1769544287309533203,0,0,0,0,0,0,0
1769544287319747532,0,0,0,0,0,0,0
1769544287331154271,0,0,0,0,0,0,0
1769544287344735697,0,0,0,0,0,0,0
1769544287355134249,0,0,0,0,0,0,0
1769544287365486227,0,0,0,0,0,0,0
1769544287376875891,0,0,0,0,0,0,0
1769544287387053313,0,0,0,0,0,0,0
1769544287397261994,0,0,0,0,0,0,0
1769544287407601305,0,0,0,0,0,0,0
1769544287417888375,0,0,0,0,0,0,0
1769544287430309041,0,0,0,0,0,0,0
1769544287440778648,0,0,0,0,0,0,0
1769544287451992368,0,0,0,0,0,0,0
1769544287462220771,0,0,0,0,0,0,0
1769544287472406767,0,0,0,0,0,0,0
1769544287483937376,0,0,0,0,0,0,0
1769544287494099428,0,0,0,0,0,0,0
1769544287504334220,0,0,0,0,0,0,0
1769544287514529679,0,0,0,0,0,0,0
1769544287526033677,0,0,0,0,0,0,0
1769544287536206006,0,0,0,0,0,0,0
1769544287546514224,0,0,0,0,0,0,0
1769544287556758776,0,0,0,0,0,0,0
1769544287567050846,0,0,0,0,0,0,0
1769544287578566770,0,0,0,0,0,0,0
1769544287588820636,0,0,0,0,0,0,0
1769544287599219743,0,0,0,0,0,0,0
1769544287610199222,0,0,0,0,0,0,0
1769544287619997402,0,0,0,0,0,0,0
1769544287631495141,0,0,0,0,0,0,0
1769544287641826656,0,0,0,0,0,0,0
1769544287652081707,0,0,0,0,0,0,0
1769544287662259944,0,0,0,0,0,0,0
1769544287672344958,0,0,0,0,0,0,0
1769544287683753678,0,0,0,0,0,0,0
1769544287693937155,0,0,0,0,0,0,0
1769544287704111114,0,0,0,0,0,0,0
1769544287714275332,0,0,0,0,0,0,0
1769544287725808923,0,0,0,0,0,0,0
1769544287735941826,0,0,0,0,0,0,0
1769544287746144044,0,0,0,0,0,0,0
1769544287756414429,0,0,0,0,0,0,0
1769544287766629407,0,0,0,0,0,0,0
1769544287778317479,0,0,0,0,0,0,0
1769544287788296271,0,0,0,0,0,0,0
1769544287798620896,0,0,0,0,0,0,0
1769544287808867689,0,0,0,0,0,0,0
1769544287819273315,0,0,0,0,0,0,0
1769544287830860442,0,0,0,0,0,0,0
1769544287841430513,0,0,0,0,0,0,0
1769544287851553360,0,0,0,0,0,0,0
1769544287862000783,0,0,0,0,0,0,0
1769544287871988482,0,0,0,0,0,0,0
1769544287883664758,0,0,0,0,0,0,0
1769544287893992087,0,0,0,0,0,0,0
1769544287904563787,0,nan,nan,nan,nan,nan,0
