timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754343061087474740,0,0,0,0,0,0
1754343061120126989,0,0,0,0,0,0
1754343061151139437,0,0,0,0,0,0
1754343061183800427,0,0,0,0,0,0
1754343061214645986,0,0,0,0,0,0
1754343061247375513,0,0,0,0,0,0
1754343061278039182,0,0,0,0,0,0
1754343061310418393,0,0,0,0,0,0
1754343061341142915,0,0,0,0,0,0
1754343061373595089,0,0,0,0,0,0
1754343061404237406,0,0,0,0,0,0
1754343061436440876,0,0,0,0,0,0
1754343061467019767,0,0,0,0,0,0
1754343061499178071,0,0,0,0,0,0
1754343061529860425,0,0,0,0,0,0
1754343061561953598,0,0,0,0,0,0
1754343061594110568,0,0,0,0,0,0
1754343061624614996,0,0,0,0,0,0
1754343061657300968,0,0,0,0,0,0
1754343061687950248,0,0,0,0,0,0
1754343061720353200,0,0,0,0,0,0
1754343061751053054,0,0,0,0,0,0
1754343061783391599,0,0,0,0,0,0
1754343061814083379,0,0,0,0,0,0
1754343061846626702,0,0,0,0,0,0
1754343061877656872,0,0,0,0,0,0
1754343061910388844,0,0,0,0,0,0
1754343061941342996,0,0,0,0,0,0
1754343061973982356,0,0,0,0,0,0
1754343062005108193,0,0,0,0,0,0
1754343062037434664,0,0,0,0,0,0
1754343062069859819,0,0,0,0,0,0
1754343062100615155,0,0,0,0,0,0
1754343062133281367,0,0,0,0,0,0
1754343062164277482,0,0,0,0,0,0
1754343062196931694,0,0,0,0,0,0
1754343062228024290,0,0,0,0,0,0
1754343062260534187,0,0,0,0,0,0
1754343062291551042,0,0,0,0,0,0
1754343062324195106,0,0,0,0,0,0
1754343062354829294,0,0,0,0,0,0
1754343062387194875,0,0,0,0,0,0
1754343062419583012,0,0,0,0,0,0
1754343062450244774,0,0,0,0,0,0
1754343062482569818,0,0,0,0,0,0
1754343062513331284,0,0,0,0,0,0
1754343062545605402,0,0,0,0,0,0
1754343062576317183,0,0,0,0,0,0
1754343062608616412,0,0,0,0,0,0
1754343062639346081,0,0,0,0,0,0
1754343062671722922,0,0,0,0,0,0
1754343062702429962,0,0,0,0,0,0
1754343062734826525,0,0,0,0,0,0
1754343062751710281,0,0,0,0,0,0
1754343062773001365,0,0,0,0,0,0
1754343062798098258,0,0,0,0,0,0
1754343062822986353,0,0,0,0,0,0
1754343062848002634,0,0,0,0,0,0
1754343062872983971,0,0,0,0,0,0
1754343062897984511,0,0,0,0,0,0
1754343062922929866,0,0,0,0,0,0
1754343062947975295,0,0,0,0,0,0
1754343062972915484,0,0,0,0,0,0
1754343062998017228,0,0,0,0,0,0
1754343063022913360,0,0,0,0,0,0
1754343063048054605,0,0,0,0,0,0
1754343063073001700,0,0,0,0,0,0
1754343063098003296,0,0,0,0,0,0
1754343063122928077,0,0,0,0,0,0
1754343063148008673,0,0,0,0,0,0
1754343063173002028,0,0,0,0,0,0
1754343063198016346,0,0,0,0,0,0
1754343063223044479,0,0,0,0,0,0
1754343063247983778,0,0,0,0,0,0
1754343063273055985,0,0,0,0,0,0
1754343063298014007,0,0,0,0,0,0
1754343063322946158,0,0,0,0,0,0
1754343063348064439,0,0,0,0,0,0
1754343063373002887,0,0,0,0,0,0
1754343063398287113,0,0,0,0,0,0
1754343063423026134,0,0,0,0,0,0
1754343063448411490,0,0,0,0,0,0
1754343063473292641,0,0,0,0,0,0
1754343063497972106,0,0,0,0,0,0
1754343063522975850,0,0,0,0,0,0
1754343063547993613,0,0,0,0,0,0
1754343063573000894,0,0,0,0,0,0
1754343063597949082,0,0,0,0,0,0
1754343063624738776,0,0,0,0,0,0
1754343063647991459,0,0,0,0,0,0
1754343063673729150,0,0,0,0,0,0
1754343063698372948,0,0,0,0,0,0
1754343063723480377,0,0,0,0,0,0
1754343063748208658,0,0,0,0,0,0
1754343063773381902,0,0,0,0,0,0
1754343063798177497,0,0,0,0,0,0
1754343063823162537,0,0,0,0,0,0
1754343063848156096,0,0,0,0,0,0
1754343063873227118,0,0,0,0,0,0
1754343063898226177,0.00814683,0,0,0,0,0
1754343063923398495,0.00814683,0,0,0,0,0
1754343063948207739,0.00814683,0,0,0,0,0
1754343063973108890,0.00814683,0,0,0,0,0
1754343063998220356,0.00814683,0,0,0,0,0
1754343064023166544,0.00815347,0,0,0,0,0
1754343064048238159,0.00815347,0,0,0,0,0
1754343064073108365,0.00815347,0,0,0,0,0
1754343064098313702,0.00815347,0,0,0,0,0
1754343064123247131,0.00733816,0,0,0,0,0
1754343064148277282,0.00733816,0,0,0,0,0
1754343064173109174,0.00733816,0,0,0,0,0
1754343064198166288,0.00733816,0,0,0,0,0
1754343064223235310,0.00733816,0,0,0,0,0
1754343064248359406,0.00733816,0,0,0,0,0
1754343064273171649,0.00733816,0,0,0,0,0
1754343064298377283,0.00733816,0,0,0,0,0
1754343064323338527,0.00733816,0,0,0,0,0
1754343064348447845,0.00733816,0,0,0,0,0
1754343064373397681,0.00733816,0,0,0,0,0
1754343064398723796,0.00733816,0,0,0,0,0
1754343064423456539,0.00733799,0,0,0,0,0
1754343064448469691,0.00733799,0,0,0,0,0
1754343064474349585,0.00733799,0,0,0,0,0
1754343064498284437,0.00733799,0,0,0,0,0
1754343064523765182,0.00733799,0,0,0,0,0
1754343064548739796,0.00733799,0,0,0,0,0
1754343064573711874,0.00733799,0,0,0,0,0
1754343064598602302,0.00733218,0,0,0,0,0
1754343064623732528,0.00733218,0,0,0,0,0
1754343064648559068,0.00733218,0,0,0,0,0
1754343064673512552,0.00733218,0,0,0,0,0
1754343064698734926,0.00733218,0,0,0,0,0
1754343064723750022,0.00733218,0,0,0,0,0
1754343064748842025,0.00733218,0,0,0,0,0
1754343064773673843,0.00733218,0,0,0,0,0
1754343064798739902,0.00733218,0,0,0,0,0
1754343064823777683,0.00733218,0,0,0,0,0
1754343064848685408,0.00733218,0,0,0,0,0
1754343064873572336,0.00733218,0,0,0,0,0
1754343064898766859,0.00733218,0,0,0,0,0
1754343064923861955,0.00733218,0,0,0,0,0
1754343064948560864,0.00733218,0,0,0,0,0
1754343064973720164,0.00733218,0,0,0,0,0
1754343064998755982,0.00733218,0,0,0,0,0
1754343065023642985,0.00733218,0,0,0,0,0
1754343065048596599,0.00733218,0,0,0,0,0
1754343065074002992,0.00733218,0,0,0,0,0
1754343065098725253,0.00733218,0,0,0,0,0
1754343065123649534,0.00733218,0,0,0,0,0
1754343065148713852,0.00733218,0,0,0,0,0
1754343065173620484,0.00733218,0,0,0,0,0
1754343065198708562,0.00733218,0,0,0,0,0
1754343065223653157,0.00733218,0,0,0,0,0
1754343065248702216,0.00733218,0,0,0,0,0
1754343065273630033,0.00733218,0,0,0,0,0
1754343065298563518,0.00733218,0,0,0,0,0
1754343065323675114,0.00733218,0,0,0,0,0
1754343065348438079,0.00733218,0,0,0,0,0
1754343065373379897,0.00733218,0,0,0,0,0
1754343065398295418,0.00814683,0,0,0,0,0
1754343065423223606,0.00814683,0,0,0,0,0
1754343065448341628,0.00814683,0,0,0,0,0
1754343065473188871,0.00814683,0,0,0,0,0
1754343065498273319,0.00814683,0,0,0,0,0
1754343065523339970,0.00814683,0,0,0,0,0
1754343065548362677,0.00733218,0,0,0,0,0
1754343065573306402,0.00733218,0,0,0,0,0
1754343065598259535,0.00733218,0,0,0,0,0
1754343065623418964,0.00733218,0,0,0,0,0
1754343065648337115,0.00733218,0,0,0,0,0
1754343065673216914,0.00733218,0,0,0,0,0
1754343065698342843,0.00733218,0,0,0,0,0
1754343065723367846,0.00733816,0,0,0,0,0
1754343065748260108,0.00733831,0,0,0,0,0
1754343065773263889,0.00733234,0,0,0,0,0
1754343065798266133,0.00733234,0,0,0,0,0
1754343065823315895,0.00733831,0,0,0,0,0
1754343065850464275,0.00733831,0,0,0,0,0
1754343065874205256,0.00733234,0,0,0,0,0
1754343065899334019,0.00733234,0,0,0,0,0
1754343065923943409,0.00733234,0,0,0,0,0
1754343065949238413,0.00733234,0,0,0,0,0
1754343065973838063,0.00733234,0,0,0,0,0
1754343065998347787,0.00733234,0,0,0,0,0
1754343066024834387,0.00733234,0,0,0,0,0
1754343066048832554,0.00733234,0,0,0,0,0
