timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754687591998022187,0,0,0,0,0,0,0
1754687592022877626,0,0,0,0,0,0,0
1754687592047911806,0,0,0,0,0,0,0
1754687592073436431,0,0,0,0,0,0,0
1754687592098025889,0,0,0,0,0,0,0
1754687592123169698,0,0,0,0,0,0,0
1754687592148014619,0,0,0,0,0,0,0
1754687592173014892,0,0,0,0,0,0,0
1754687592197892775,0,0,0,0,0,0,0
1754687592222911622,0,0,0,0,0,0,0
1754687592248409673,0,0,0,0,0,0,0
1754687592273129612,0,0,0,0,0,0,0
1754687592297926996,0,0,0,0,0,0,0
1754687592322965491,0,0,0,0,0,0,0
1754687592347876967,0,0,0,0,0,0,0
1754687592372959054,0,0,0,0,0,0,0
1754687592397922160,0,0,0,0,0,0,0
1754687592422843192,0,0,0,0,0,0,0
1754687592448033076,0,0,0,0,0,0,0
1754687592472873349,0,0,0,0,0,0,0
1754687592498060788,0,0,0,0,0,0,0
1754687592522994727,0,0,0,0,0,0,0
1754687592547842389,0,0,0,0,0,0,0
1754687592573099365,0,0,0,0,0,0,0
1754687592597936860,0,0,0,0,0,0,0
1754687592622836818,0,0,0,0,0,0,0
1754687592647931294,0,0,0,0,0,0,0
1754687592672907048,0,0,0,0,0,0,0
1754687592697848914,0,0,0,0,0,0,0
1754687592723086520,0,0,0,0,0,0,0
1754687592748102255,0,0,0,0,0,0,0
1754687592772917435,0,0,0,0,0,0,0
1754687592798008449,0,0,0,0,0,0,0
1754687592822909870,0,0,0,0,0,0,0
1754687592848048309,0,0,0,0,0,0,0
1754687592872978211,0,0,0,0,0,0,0
1754687592897919613,0,0,0,0,0,0,0
1754687592923468367,0,0,0,0,0,0,0
1754687592948240548,0,0,0,0,0,0,0
1754687592973083765,0,0,0,0,0,0,0
1754687592997975760,0,0,0,0,0,0,0
1754687593023112310,0,0,0,0,0,0,0
1754687593048099601,0,0,0,0,0,0,0
1754687593072833726,0,0,0,0,0,0,0
1754687593097914425,0,0.0078125,0,0,0,0,0
1754687593122900327,3.06549,0,0,0,0,0,0
1754687593148182655,3.06549,0.00585938,0,0,0,0,0
1754687593172955854,3.0656,0.00585938,0,0,0,0,0
1754687593197899368,3.06564,0,0,0,0,0,0
1754687593223100048,3.06576,-0.00195312,0,0,0,0,0
1754687593247913895,3.06576,-0.00585938,0,0,0,0,0
1754687593272835019,3.06572,-0.00195312,0,0,0,0,0
1754687593298145588,3.06572,-0.00195312,0,0,0,0,0
1754687593325570324,3.06576,0.0117188,0,0,0,0,0
1754687593347967245,3.06595,0.00585938,0,0,0,0,0
1754687593373178481,3.06599,0.00585938,0,0,0,0,0
1754687593397853272,3.06606,0.00390625,0,0,0,0,0
1754687593422877878,3.06606,-0.00195312,0,0,0,0,0
1754687593447885855,3.06618,0.00195312,0,0,0,0,0
1754687593473336794,3.06618,0.00585938,0,0,0,0,0
1754687593497938419,3.06629,0.00390625,0,0,0,0,0
1754687593522858284,3.06633,0,0,0,0,0,0
1754687593548008316,3.06625,0.00585938,0,0,0,0,0
1754687593572959941,3.06637,0,0,0,0,0,0
1754687593597845269,3.06629,-0.00390625,0,0,0,0,0
1754687593622900820,3.06644,0.00390625,0,0,0,0,0
1754687593647909056,3.06645,0,0,0,0,0,0
1754687593672881014,3.06652,0.00585938,0,0,0,0,0
1754687593697966972,3.06668,0,0,0,0,0,0
1754687593722856985,3.06675,0.00390625,0,0,0,0,0
1754687593748377776,3.06687,0.00195312,0,0,0,0,0
1754687593773060494,3.06683,0.00390625,0,0,0,0,0
1754687593797853415,3.06691,0.00195312,0,0,0,0,0
1754687593822929113,3.06702,0.00195312,0,0,0,0,0
1754687593847969905,3.06706,0,0,0,0,0,0
1754687593872959048,3.06721,0,0,0,0,0,0
1754687593897857469,3.06717,0.00195312,0,0,0,0,0
1754687593922898297,3.06709,0,0,0,0,0,0
1754687593947958459,3.06713,0.00195312,0,0,0,0,0
1754687593972945880,3.06713,0,0,0,0,0,0
1754687593997947689,3.06713,-0.00195312,0,0,0,0,0
1754687594022956703,3.06721,0.00585938,0,0,0,0,0
1754687594047922828,3.06728,-0.00195312,0,0,0,0,0
1754687594072928990,3.06729,0.00195312,0,0,0,0,0
1754687594097941577,3.06729,0,0,0,0,0,0
1754687594122846239,3.06729,0,0,0,0,0,0
1754687594148719160,3.06729,0,0,0,0,0,0
1754687594172934137,3.06729,0,0,0,0,0,0
1754687594197856613,3.06729,0,0,0,0,0,0
1754687594222853960,3.06729,0,0,0,0,0,0
1754687594247865733,3.06729,0,0,0,0,0,0
1754687594272852803,3.06729,0,0,0,0,0,0
1754687594297863261,3.06729,0,0,0,0,0,0
1754687594323079126,3.06729,0,0,0,0,0,0
1754687594349328602,3.06729,0,0,0,0,0,0
1754687594373047561,3.06729,0,0,0,0,0,0
1754687594397970075,3.06729,0,0,0,0,0,0
1754687594423006033,3.06729,0,0,0,0,0,0
1754687594448282750,3.06729,0,0,0,0,0,0
1754687594473099375,3.06729,0,0,0,0,0,0
1754687594497880888,3.06729,0,0,0,0,0,0
1754687594523067124,3.06729,0,0,0,0,0,0
1754687594548822749,3.06729,0,0,0,0,0,0
1754687594572904615,3.06729,0,0,0,0,0,0
1754687594597939202,3.06729,0,0,0,0,0,0
1754687594623027475,3.06729,0,0,0,0,0,0
1754687594647914211,3.06729,0,0,0,0,0,0
1754687594672859058,3.06729,0,0,0,0,0,0
1754687594698088479,3.06729,0,0,0,0,0,0
1754687594722902030,3.06729,0,0,0,0,0,0
1754687594748679654,3.06729,0,0,0,0,0,0
1754687594773120946,3.06729,0,0,0,0,0,0
1754687594797911274,3.06729,0,0,0,0,0,0
1754687594822895158,3.06729,0,0,0,0,0,0
1754687594847865672,3.06729,0,0,0,0,0,0
1754687594872928593,3.06729,0,0,0,0,0,0
1754687594897963533,3.06729,0,0,0,0,0,0
1754687594922947491,3.06729,0,47.8594,-0.0113316,-0.206051,-0.7,10
1754687594947994393,3.06729,0,47.8298,-2.87361,-0.440901,-0.7,10
1754687594974140055,3.05119,-1.66016,47.6709,-3.28257,-0.463842,-0.7,10
1754687594997870550,2.9821,-4.27734,47.61,-4.09584,-0.360219,-0.7,10
1754687595022790731,2.84144,-5.54492,47.497,-7.12733,-0.466421,-0.633637,10
1754687595047855059,2.72693,-6.99023,47.1983,-8.20705,-0.479807,-0.54028,10
1754687595072900073,2.49886,-8.28516,47.059,-8.75359,-0.388716,-0.351965,10
1754687595097773180,2.33336,-8.82031,46.8617,-10.442,-0.255579,-0.284414,10
1754687595123083416,2.05208,-9.34375,46.489,-10.2937,-0.174828,-0.193154,10
1754687595148345318,1.85478,-8.94922,46.3048,-9.95566,-0.0798975,-0.126768,10
1754687595172868536,1.58942,-8.0293,45.9514,-8.64865,-0.144477,-0.0878908,10
1754687595198065661,1.39759,-7.13672,45.8096,-8.10465,-0.141378,-0.078927,10
1754687595222801267,1.24868,-6.34766,45.6786,-6.87212,-0.0901788,-0.052401,10
1754687595247956855,1.09355,-5.48828,45.4378,-6.01847,-0.0485594,-0.0600275,10
1754687595272849295,0.972538,-4.58594,45.338,-5.23019,-0.113576,-0.0580772,10
1754687595297816864,0.861342,-3.93555,45.1844,-3.68114,-0.0404646,-0.0660384,10
1754687595322832433,0.808853,-3.14062,45.1243,-2.86606,-0.0658161,-0.0806141,10
1754687595348110614,0.731061,-2.37109,45.0768,-2.20988,-0.112137,-0.103068,10
1754687595372805979,0.684745,-1.88672,45.0389,-1.29618,-0.0824057,-0.102769,10
1754687595397810604,0.655068,-1.44727,44.9919,-1.24407,-0.0778299,-0.0735761,10
1754687595422871618,0.62449,-1.14453,44.97,-0.990222,-0.0430513,0.0415109,10
1754687595447848428,0.605415,-0.693359,44.9542,0.179811,0.0701226,0.109981,10
1754687595472770868,0.596377,0.046875,44.9724,1.36965,0.162055,0.174633,10
1754687595497800974,0.608565,1.62109,45.0238,3.00168,0.229753,0.107156,10
1754687595522828803,0.6619,2.99805,45.1446,3.62156,0.041684,0.0323382,10
1754687595547903261,0.752201,4.19336,45.2108,3.60092,0.0145793,-0.151019,10
1754687595573046238,0.859465,5.00781,45.2704,3.70297,-0.336638,-0.355348,10
1754687595597745863,0.982492,4.53516,45.4059,3.51521,-0.432666,-0.52344,10
1754687595622852506,1.0903,3.19531,45.4681,3.50568,-0.384739,-0.462843,10
1754687595647807705,1.14574,1.91602,45.5408,1.04112,-0.40588,-0.447989,10
1754687595672737423,1.18525,0.697266,45.5548,0.810081,-0.385703,-0.37948,10
1754687595698162640,1.19441,-0.451172,45.5518,-0.549484,-0.36566,-0.346175,10
1754687595723008506,1.18555,-0.941406,45.5404,-0.749822,-0.30178,-0.310735,10
1754687595748048630,1.16667,-1.27344,45.5181,-1.28549,-0.294495,-0.287879,10
1754687595773015959,1.13835,-1.58008,45.491,-1.28549,-0.294495,-0.287879,10
1754687595798074843,1.09049,-1.67969,45.491,-1.28549,-0.294495,-0.287879,10
1754687595822819839,1.05642,-1.8418,45.491,-1.28549,-0.294495,-0.287879,10
1754687595847816000,1.00168,-1.76758,45.3175,-1.8851,-0.225187,-0.21044,10
1754687595872758885,0.958957,-1.67578,45.3175,-1.8851,-0.225187,-0.21044,10
1754687595897773510,0.915194,-1.49609,45.3175,-1.8851,-0.225187,-0.21044,10
