timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754062515641721030,0.0277242,0.0234375,1070.24,33.1415,0.133698,

1754062515641983456,0.0277239,-0.0546875,1070.24,33.1415,0.133698,

1754062515642097531,0.0277239,-0.0410156,1073.57,33.8081,0.141435,

1754062515642196679,0.0284936,0.0078125,1073.57,33.8081,0.141435,

1754062515642281586,0.0277456,0.0429688,1073.57,33.8081,0.141435,

1754062515642379401,0.0277456,0.0488281,1073.57,33.8081,0.141435,

1754062515657761279,0.0277456,-0.0488281,1076.91,33.045,0.0311408,

1754062515682517957,0.0269753,-0.03125,1076.91,33.045,0.0311408,

1754062515707471154,0.0269753,-0.0390625,1076.91,33.045,0.0311408,

1754062515732481795,0.0277463,0.0292969,1076.91,33.045,0.0311408,

1754062515757454418,0.0277463,0.0351562,1080.24,33.1741,0.151481,

1754062515782660893,0.0277463,0.0585938,1080.24,33.1741,0.151481,

1754062515807461794,0.0277463,-0.0410156,1080.24,33.1741,0.151481,

1754062515832501250,0.0269756,-0.03125,1080.24,33.1741,0.151481,

1754062515857491780,0.0277466,-0.0546875,1083.6,33.8538,0.0942746,

1754062515882490144,0.0277466,0.0390625,1083.6,33.8538,0.0942746,

1754062515907508600,0.0277463,0.0917969,1083.6,33.8538,0.0942746,

1754062515932458445,0.0277463,0.0683594,1083.6,33.8538,0.0942746,

1754062515957472290,0.0277466,-0.0410156,1086.93,32.93,0.0313759,

1754062515982505376,0.0277466,-0.0488281,1086.93,32.93,0.0313759,

1754062516007537017,0.0277469,-0.0664062,1086.93,32.93,0.0313759,

1754062516032443733,0.0277469,-0.015625,1086.93,32.93,0.0313759,

1754062516057489467,0.0277466,0.00195312,1090.23,33.1673,0.170207,

1754062516083836979,0.0277466,0.0253906,1090.23,33.1673,0.170207,

1754062516107810046,0.0277469,-0.0390625,1090.23,33.1673,0.170207,

1754062516132534039,0.0277469,-0.0449219,1090.23,33.1673,0.170207,

1754062516157559291,0.0277469,-0.0546875,1093.53,33.6659,0.0337945,

1754062516182577340,0.0277469,0.0371094,1093.53,33.6659,0.0337945,

1754062516207637815,0.0277469,0.00390625,1093.53,33.6659,0.0337945,

1754062516233156456,0.0277685,0.0273438,1093.53,33.6659,0.0337945,

1754062516257820838,0.0277685,0.0507812,1096.94,32.8934,0.0337816,

1754062516282896794,0.0277688,-0.0507812,1096.94,32.8934,0.0337816,

1754062516307684436,0.0277688,-0.0488281,1096.94,32.8934,0.0337816,

1754062516332866262,0.0269976,-0.0253906,1096.94,32.8934,0.0337816,

1754062516357504626,0.0269976,0.0566406,1100.24,33.158,0.146653,

1754062516382480156,0.0269978,0.0273438,1100.24,33.158,0.146653,

1754062516407503334,0.0269978,0.0390625,1100.24,33.158,0.146653,

1754062516432518050,0.027769,-0.0488281,1100.24,33.158,0.146653,

1754062516457525635,0.0277688,-0.0449219,1103.6,33.8816,0.111487,

1754062516482561036,0.026998,-0.0371094,1103.6,33.8816,0.111487,

1754062516507508363,0.026998,0.0605469,1103.6,33.8816,0.111487,

1754062516532687800,0.026998,0.0878906,1103.6,33.8816,0.111487,

1754062516557956849,0.026998,0.0292969,1106.9,33.1197,0.0500005,

1754062516583335139,0.0277692,0.0253906,1106.9,33.1197,0.0500005,

1754062516607829465,0.0269983,-0.0410156,1106.9,33.1197,0.0500005,

1754062516632810180,0.0269983,-0.0390625,1106.9,33.1197,0.0500005,

1754062516658004007,0.0262272,0.046875,1110.24,33.1908,0.12432,

1754062516683333982,0.0262272,0.0234375,1110.24,33.1908,0.12432,

1754062516707566771,0.0269983,0.0234375,1110.24,33.1908,0.12432,

1754062516732594653,0.026998,-0.0527344,1110.24,33.1908,0.12432,

1754062516757629591,0.026998,-0.0429688,1113.67,33.8581,0.113609,

1754062516782689732,0.0269983,-0.0410156,1113.67,33.8581,0.113609,

1754062516807643614,0.0269983,0.046875,1113.67,33.8581,0.113609,

1754062516832870089,0.0269983,0.0683594,1113.67,33.8581,0.113609,

1754062516857743619,0.0269983,0.0195312,1116.98,32.7984,-0.00637424,

1754062516882859816,0.026998,-0.046875,1116.98,32.7984,-0.00637424,

1754062516907991161,0.026998,-0.0371094,1116.98,32.7984,-0.00637424,

