timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754496103428977960,0,0,0,0,0,0,0
1754496103464130153,0,0,0,0,0,0,0
1754496103498127436,0,0,0,0,0,0,0
1754496103534359390,0,0,0,0,0,0,0
1754496103572519921,0,0,0,0,0,0,0
1754496103611483954,0,0,0,0,0,0,0
1754496103643964457,0,0,0,0,0,0,0
1754496103679695706,0,0,0,0,0,0,0
1754496103714891806,0,0,0,0,0,0,0
1754496103748569274,0,0,0,0,0,0,0
1754496103783789633,0,0,0,0,0,0,0
1754496103817545805,0,0,0,0,0,0,0
1754496103852824331,0,0,0,0,0,0,0
1754496103886981448,0,0,0,0,0,0,0
1754496103922495660,0,0,0,0,0,0,0
1754496103956110035,0,0,0,0,0,0,0
1754496103990958634,0,0,0,0,0,0,0
1754496104024544269,0,0,0,0,0,0,0
1754496104059594368,0,0,0,0,0,0,0
1754496104093040336,0,0,0,0,0,0,0
1754496104128111324,0,0,0,0,0,0,0
1754496104161479588,0,0,0,0,0,0,0
1754496104197291763,0,0,0,0,0,0,0
1754496104230782897,0,0,0,0,0,0,0
1754496104265734515,0,0,0,0,0,0,0
1754496104286890720,0,0,0,0,0,0,0
1754496104308345240,0,0,0,0,0,0,0
1754496104327961127,0,0,0,0,0,0,0
1754496104349513906,0,0,0,0,0,0,0
1754496104369449886,0,0,0,0,0,0,0
1754496104391079055,0,0,0,0,0,0,0
1754496104416797045,0,0,0,0,0,0,0
1754496104441974572,0,0,0,0,0,0,0
1754496104464852150,0,0,0,0,0,0,0
1754496104490065751,0,0,0,0,0,0,0
1754496104514906036,0,0,0,0,0,0,0
1754496104539786451,0,0.0292969,171.731,19.4832,0,0.5,3
1754496104564766607,0.335158,-0.0117188,172.019,14.8652,0.220314,0.5,10
1754496104589866578,5.94817,0.0292969,172.759,20.998,-0.500626,-0.5,10
1754496104614733030,5.94695,-0.0917969,173.031,14.9922,-0.274328,-0.5,10
1754496104639878538,5.94393,-0.148438,173.375,5.89663,-0.276966,-0.5,10
1754496104664832231,5.94041,-0.191406,173.423,0.990359,-0.276751,-0.5,10
1754496104689896627,5.93569,-0.205078,173.391,-7.79889,-0.285592,-0.5,10
1754496104714795783,5.93001,-0.228516,173.097,-11.6794,-0.332661,-0.5,10
1754496104739784254,5.92342,-0.205078,172.85,-15.3168,-0.349545,-0.5,10
1754496104764891151,5.9202,-0.179688,172.098,-24.4105,-0.34254,-0.5,10
1754496104790250215,5.91444,-0.197266,171.667,-27.4256,-0.368036,-0.5,10
1754496104816951633,5.91068,-0.152344,170.49,-34.6297,-0.104742,-0.5,10
1754496104839977637,5.90758,-0.111328,169.878,-34.4111,0.00833469,-0.5,10
