timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754606271759440855,0,0,0,0,0,0,0
1754606271784266593,0,0,0,0,0,0,0
1754606271809624518,0,0,0,0,0,0,0
1754606271834664015,0,0,0,0,0,0,0
1754606271859656346,0,0,0,0,0,0,0
1754606271885192494,0,0,0,0,0,0,0
1754606271909557767,0,0,0,0,0,0,0
1754606271934352319,0,0,0,0,0,0,0
1754606271959385780,0,0,0,0,0,0,0
1754606271984488333,0,0,0,0,0,0,0
1754606272009338349,0,0,0,0,0,0,0
1754606272034593588,0,0,0,0,0,0,0
1754606272059458548,0,0,0,0,0,0,0
1754606272084456452,0,0,0,0,0,0,0
1754606272109427246,0,0,0,0,0,0,0
1754606272134411910,0,0,0,0,0,0,0
1754606272159627556,0,0,0,0,0,0,0
1754606272184376405,0,0,0,0,0,0,0
1754606272209415643,0,0,0,0,0,0,0
1754606272234406159,0,0,0,0,0,0,0
1754606272259465953,0,0,0,0,0,0,0
1754606272284556284,0,0,0,0,0,0,0
1754606272309426799,0,0,0,0,0,0,0
1754606272334414222,0,0,0,0,0,0,0
1754606272359470090,0,0,0,0,0,0,0
1754606272384494755,0,0,0,0,0,0,0
1754606272409363677,0,0,0,0,0,0,0
1754606272434371860,0,0,0,0,0,0,0
1754606272459389265,0,0,0,0,0,0,0
1754606272484431040,0,0,0,0,0,0,0
1754606272509453575,0,0,0,0,0,0,0
1754606272534819129,0,0,0,0,0,0,0
1754606272559397032,0,0,0,0,0,0,0
1754606272584443585,0,0,0,0,0,0,0
1754606272609344860,0,0,0,0,0,0,0
1754606272634369950,0,0,0,0,0,0,0
1754606272659421985,0,0,0,0,0,0,0
1754606272684942947,0,0,0,0,0,0,0
1754606272709595962,0,0,0,0,0,0,0
1754606272734393940,0,0,0,0,0,0,0
1754606272759345659,0,0,0,0,0,0,0
1754606272784401583,0,0,0,0,0,0,0
1754606272809364673,0,0,0,0,0,0,0
1754606272834337077,0,0,0,0,0,0,0
1754606272859399982,0,0.00390625,0,0,0,0,0
1754606272884441869,3.04662,-0.00195312,0,0,0,0,0
1754606272909336273,3.04676,0.00195312,0,0,0,0,0
1754606272934408845,3.04681,0.00195312,0,0,0,0,0
1754606272959378639,3.04681,0.00390625,0,0,0,0,0
1754606272984378062,3.04681,0.00195312,0,0,0,0,0
1754606273009392893,3.04687,0.00585938,0,0,0,0,0
1754606273034388723,3.04694,0.00390625,0,0,0,0,0
1754606273059421980,3.04694,-0.00195312,0,0,0,0,0
1754606273084454588,3.04694,0.00195312,0,0,0,0,0
1754606273109517938,3.04689,-0.00390625,0,0,0,0,0
1754606273134399564,3.04694,0.00195312,0,0,0,0,0
1754606273159399969,3.047,0,0,0,0,0,0
1754606273184386688,3.04701,0,0,0,0,0,0
1754606273209359574,3.04701,0,0,0,0,0,0
1754606273234477979,3.04706,-0.00585938,0,0,0,0,0
1754606273259420902,3.04706,0,0,0,0,0,0
1754606273284463455,3.047,0.00195312,0,0,0,0,0
1754606273309437508,3.047,-0.00195312,0,0,0,0,0
1754606273334335338,3.04707,-0.00195312,0,0,0,0,0
1754606273359415799,3.04707,-0.00195312,0,0,0,0,0
1754606273384385889,3.04707,0,0,0,0,0,0
1754606273409347404,3.04701,0,0,0,0,0,0
1754606273434460272,3.04707,-0.00195312,0,0,0,0,0
1754606273459415084,3.04707,0,0,0,0,0,0
1754606273484438933,3.04713,0.00390625,0,0,0,0,0
1754606273509513801,3.04726,-0.00195312,0,0,0,0,0
1754606273534526595,3.04726,0.00390625,0,0,0,0,0
1754606273559426629,3.04726,-0.00195312,0,0,0,0,0
1754606273584361126,3.04726,0.00585938,0,0,0,0,0
1754606273609406753,3.04726,0,0,0,0,0,0
1754606273634390898,3.04732,0,0,0,0,0,0
1754606273659426118,3.04739,0,0,0,0,0,0
1754606273684352837,3.04739,0,0,0,0,0,0
1754606273709468575,3.04733,0.0078125,0,0,0,0,0
1754606273734443813,3.04745,-0.00195312,0,0,0,0,0
1754606273759432366,3.04745,-0.00195312,0,0,0,0,0
1754606273784394178,3.04739,0.00195312,0,0,0,0,0
1754606273809384286,3.04745,0,0,0,0,0,0
1754606273834364709,3.04745,0,0,0,0,0,0
1754606273859420651,3.04757,0,0,0,0,0,0
