timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754602661194778595,0,0,0,0,0,0,0
1754602661217961839,0,0,0,0,0,0,0
1754602661242594360,0,0,0,0,0,0,0
1754602661267552641,0,0,0,0,0,0,0
1754602661293286532,0,0,0,0,0,0,0
1754602661321995980,0,0,0,0,0,0,0
1754602661345684723,0,0,0,0,0,0,0
1754602661367560578,0,0,0,0,0,0,0
1754602661392508432,0,0,0,0,0,0,0
1754602661417585528,0,0,0,0,0,0,0
1754602661442970308,0,0,0,0,0,0,0
1754602661467637848,0,0,0,0,0,0,0
1754602661492451647,0,0,0,0,0,0,0
1754602661517623613,0,0,0,0,0,0,0
1754602661542566227,0,0,0,0,0,0,0
1754602661567494137,0,0,0,0,0,0,0
1754602661592541251,0,0,0,0,0,0,0
1754602661617797495,0,0,0,0,0,0,0
1754602661642811460,0,0,0,0,0,0,0
1754602661667523982,0,0,0,0,0,0,0
1754602661692886799,0,0,0,0,0,0,0
1754602661717511024,0,0,0,0,0,0,0
1754602661742606342,0,0,0,0,0,0,0
1754602661767512215,0,0,0,0,0,0,0
1754602661792695125,0,0,0,0,0,0,0
1754602661817771665,0,0,0,0,0,0,0
1754602661842861983,0,0,0,0,0,0,0
1754602661867683226,0,0,0,0,0,0,0
1754602661892673803,0,0,0,0,0,0,0
1754602661917468010,0,0,0,0,0,0,0
1754602661942498827,0,0,0,0,0,0,0
1754602661967705182,0,0,0,0,0,0,0
1754602661992437833,0,0,0,0,0,0,0
1754602662017613650,0,0,0,0,0,0,0
1754602662042687949,0,0,0,0,0,0,0
1754602662067473822,0,0,0,0,0,0,0
1754602662092715121,0,0,0,0,0,0,0
1754602662117595106,0,0,0,0,0,0,0
1754602662142503016,0,0,0,0,0,0,0
1754602662167498500,0,0,0,0,0,0,0
1754602662192456391,0,0,0,0,0,0,0
1754602662217515672,0,0,0,0,0,0,0
1754602662242512434,0,0,0,0,0,0,0
1754602662267484918,0,0,0,0,0,0,0
1754602662292473384,0,0.00390625,0,0,0,0,0
1754602662317475275,3.1234,0.00585938,0,0,0,0,0
1754602662342428296,3.12346,-0.00195312,0,0,0,0,0
1754602662367464299,3.12347,0.00195312,0,0,0,0,0
1754602662392510691,3.12353,0.00390625,0,0,0,0,0
1754602662417501304,3.12359,0.00390625,0,0,0,0,0
1754602662442474159,3.12359,-0.00195312,0,0,0,0,0
1754602662467471495,3.12359,-0.00390625,0,0,0,0,0
1754602662492468146,3.12353,-0.00195312,0,0,0,0,0
1754602662517504482,3.12353,-0.00195312,0,0,0,0,0
1754602662542540058,3.12346,0.00390625,0,0,0,0,0
1754602662567505691,3.12353,0.00390625,0,0,0,0,0
1754602662592463453,3.12353,-0.00195312,0,0,0,0,0
1754602662617658992,3.12353,0.00585938,0,0,0,0,0
1754602662642451940,3.12358,0,0,0,0,0,0
1754602662667554313,3.12365,0.00195312,0,0,0,0,0
1754602662692549075,3.12365,-0.00195312,0,0,0,0,0
1754602662717438836,3.12365,0.00195312,0,0,0,0,0
1754602662742496117,3.12376,0,0,0,0,0,0
1754602662767493175,3.12376,0,0,0,0,0,0
1754602662792467882,3.12365,-0.00390625,0,0,0,0,0
1754602662817621884,3.1237,-0.00390625,0,0,0,0,0
1754602662842475054,3.12365,-0.00195312,0,0,0,0,0
1754602662867522223,3.12365,-0.00390625,0,0,0,0,0
1754602662892537689,3.12365,-0.00195312,0,0,0,0,0
1754602662917460525,3.12364,0,0,0,0,0,0
1754602662942548046,3.12364,0.00195312,0,0,0,0,0
1754602662967525160,3.12364,-0.00195312,0,0,0,0,0
1754602662992521847,3.12364,0.00585938,0,0,0,0,0
1754602663017544665,3.12369,-0.00390625,0,0,0,0,0
1754602663042901038,3.1237,0,0,0,0,0,0
1754602663067828874,3.12369,0.00390625,0,0,0,0,0
1754602663092529728,3.12375,0,0,0,0,0,0
1754602663117505601,3.12381,-0.00195312,0,0,0,0,0
1754602663142441937,3.12388,-0.00195312,0,0,0,0,0
1754602663167568662,3.12376,-0.0078125,0,0,0,0,0
1754602663192493572,3.12375,0.00390625,0,0,0,0,0
1754602663217801574,3.12388,0.00390625,0,0,0,0,0
1754602663242593892,3.12388,0,0,0,0,0,0
1754602663267525542,3.12388,0.00195312,0,0,0,0,0
1754602663292452230,3.12388,0,0,0,0,0,0
1754602663317518047,3.12388,0,0,0,0,0,0
1754602663342491976,3.12388,0,0,0,0,0,0
1754602663367471219,3.12388,0,0,0,0,0,0
1754602663392579851,3.12388,0,0,0,0,0,0
1754602663421948632,3.12388,0,0,0,0,0,0
1754602663442589116,3.12388,0,0,0,0,0,0
1754602663467557378,3.12388,0,0,0,0,0,0
1754602663492437788,3.12388,0,0,0,0,0,0
1754602663517492679,3.12388,0,0,0,0,0,0
1754602663542538219,3.12388,0,0,0,0,0,0
1754602663567481184,3.12388,0,0,0,0,0,0
1754602663592574372,3.12388,0,0,0,0,0,0
1754602663617515652,3.12388,0,0,0,0,0,0
1754602663642562673,3.12388,0,0,0,0,0,0
1754602663667554750,3.12388,0,0,0,0,0,0
1754602663692457308,3.12388,0,0,0,0,0,0
1754602663717526533,3.12388,0,0,0,0,0,0
1754602663742605276,3.12388,0,0,0,0,0,0
1754602663767453538,3.12388,0,0,0,0,0,0
1754602663792524189,3.12388,0,0,0,0,0,0
1754602663817675969,3.12388,0,0,0,0,0,0
1754602663842502064,3.12388,0,0,0,0,0,0
1754602663867548752,3.12388,0,0,0,0,0,0
1754602663892868607,3.12388,0,0,0,0,0,0
1754602663917557850,3.12388,0,0,0,0,0,0
1754602663942707538,3.12388,0,0,0,0,0,0
1754602663967538688,3.12388,0,0,0,0,0,0
1754602663992530432,3.12388,0,0,0,0,0,0
1754602664018349971,3.12388,0,0,0,0,0,0
1754602664042824399,3.12388,0,0,0,0,0,0
1754602664067943254,3.12388,0,0,0,0,0,0
1754602664092776738,3.12388,0,0,0,0,0,0
1754602664117437444,3.12388,0,3.88959,0.00905582,0,0.239754,3
1754602664142539946,3.12388,0,3.90512,2.16425,0.240821,0.229125,10
1754602664167428486,3.15172,1.4043,3.96764,1.5821,0.237082,0.231402,10
1754602664192529303,3.16425,2.24414,4.00362,2.1128,0.190227,0.222933,10
1754602664217361343,3.24253,2.96094,4.10245,3.66851,0.200464,0.204159,10
1754602664242584864,3.30336,3.36523,4.17204,3.79799,0.173577,0.180795,10
1754602664267392496,3.39057,3.7207,4.31192,4.32286,0.158672,0.154252,10
1754602664292499072,3.46697,3.82227,4.38379,4.46923,0.170989,0.120043,10
