timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1755033144349262325,0,0,0,0,0,0,0
1755033144374159490,0,0,0,0,0,0,0
1755033144399236284,0,0,0,0,0,0,0
1755033144424221782,0,0,0,0,0,0,0
1755033144449270780,0,0,0,0,0,0,0
1755033144474703296,0,0,0,0,0,0,0
1755033144502718032,0,0,0,0,0,0,0
1755033144524563366,0,0,0,0,0,0,0
1755033144549437290,0,0,0,0,0,0,0
1755033144574836028,0,0,0,0,0,0,0
1755033144599259175,0,0,0,0,0,0,0
1755033144626302708,0,0,0,0,0,0,0
1755033144649442170,0,0,0,0,0,0,0
1755033144674171335,0,0,0,0,0,0,0
1755033144699245425,0,0,0,0,0,0,0
1755033144724254979,0,0,0,0,0,0,0
1755033144749203958,0,0,0,0,0,0,0
1755033144774131789,0,0,0,0,0,0,0
1755033144799229139,0,0,0,0,0,0,0
1755033144824145119,0,0,0,0,0,0,0
1755033144849138894,0,0,0,0,0,0,0
1755033144874183355,0,0,0,0,0,0,0
1755033144899200279,0,0,0,0,0,0,0
1755033144924164925,0,0,0,0,0,0,0
1755033144949170293,0,0,0,0,0,0,0
1755033144974171087,0,0,0,0,0,0,0
1755033144999211548,0,0,0,0,0,0,0
1755033145024148583,0,0,0,0,0,0,0
1755033145049282655,0,0,0,0,0,0,0
1755033145074071709,0,0,0,0,0,0,0
1755033145099113633,0,0,0,0,0,0,0
1755033145124184520,0,0,0,0,0,0,0
1755033145149120573,0,0,0,0,0,0,0
1755033145174175886,0,0,0,0,0,0,0
1755033145199584513,0,0,0,0,0,0,0
1755033145224225975,0,0,0,0,0,0,0
1755033145249282491,0,0,0,0,0,0,0
1755033145274103026,0,0,0,0,0,0,0
1755033145299139876,0,0,0,0,0,0,0
1755033145324170189,0,0,0,0,0,0,0
1755033145349092317,0,0,0,0,0,0,0
1755033145374150796,0,0,0,0,0,0,0
1755033145399183368,0,0,0,0,0,0,0
1755033145424166014,0,0,0,0,0,0,0
1755033145449206216,0,-0.00195312,0,0,0,0,0
1755033145474134603,3.17877,-0.00195312,0,0,0,0,0
1755033145499080879,3.17886,0.00390625,0,0,0,0,0
1755033145524189469,3.17894,0.00585938,0,0,0,0,0
1755033145549171245,3.17897,0.00390625,0,0,0,0,0
1755033145574081465,3.17905,0.00390625,0,0,0,0,0
1755033145599217852,3.17913,0,0,0,0,0,0
1755033145624096091,3.17916,-0.00390625,0,0,0,0,0
1755033145649176422,3.17916,0.00585938,0,0,0,0,0
1755033145674158994,3.17932,0.0078125,0,0,0,0,0
1755033145699080918,3.17932,0.00195312,0,0,0,0,0
1755033145724201898,3.17943,-0.00195312,0,0,0,0,0
1755033145749087155,3.1794,-0.00195312,0,0,0,0,0
1755033145774158320,3.1794,-0.00195312,0,0,0,0,0
1755033145799216021,3.1794,0.00390625,0,0,0,0,0
1755033145824152223,3.1794,-0.00195312,0,0,0,0,0
1755033145849229980,3.17948,-0.00195312,0,0,0,0,0
1755033145874113701,3.17948,0,0,0,0,0,0
1755033145899153013,3.17955,0.00390625,0,0,0,0,0
1755033145924214122,3.17967,0.00390625,0,0,0,0,0
1755033145949169769,3.17967,-0.00585938,0,0,0,0,0
1755033145974155359,3.17971,0.00390625,0,0,0,0,0
1755033145999191172,3.17971,0.00195312,0,0,0,0,0
1755033146024126837,3.17979,0.00585938,0,0,0,0,0
1755033146049099613,3.1799,-0.00390625,0,0,0,0,0
1755033146074160240,3.1799,0.00585938,0,0,0,0,0
1755033146099146738,3.18009,0.00390625,0,0,0,0,0
1755033146124106848,3.18009,0.00195312,0,0,0,0,0
1755033146149074587,3.18025,-0.00390625,0,0,0,0,0
1755033146174069492,3.18017,0,0,0,0,0,0
1755033146199193120,3.18025,0.00390625,0,0,0,0,0
1755033146224118618,3.18025,0.00585938,0,0,0,0,0
1755033146249092764,3.18028,0.00390625,0,0,0,0,0
1755033146274081947,3.18036,0,0,0,0,0,0
1755033146299086501,3.18044,0.00585938,0,0,0,0,0
1755033146324116388,3.18048,0.00390625,0,0,0,0,0
1755033146349085831,3.18048,0.0078125,0,0,0,0,0
1755033146374063884,3.18055,0.00390625,0,0,0,0,0
1755033146399251308,3.18071,-0.00390625,0,0,0,0,0
1755033146424090732,3.18082,0.00390625,0,0,0,0,0
1755033146449072008,3.18086,0,0,0,0,0,0
1755033146474078599,3.18086,0,0,0,0,0,0
1755033146499072856,3.18086,0,0,0,0,0,0
1755033146524085299,3.18086,0,0,0,0,0,0
1755033146549078612,3.18086,0,0,0,0,0,0
1755033146574069203,3.18086,0,0,0,0,0,0
1755033146599154108,3.18086,0,0,0,0,0,0
1755033146624097458,3.18086,0,0,0,0,0,0
1755033146649116271,3.18086,0,0,0,0,0,0
1755033146674079491,3.18086,0,0,0,0,0,0
1755033146699055786,3.18086,0,0,0,0,0,0
1755033146724115210,3.18086,0,0,0,0,0,0
1755033146749088375,3.18086,0,0,0,0,0,0
1755033146774075002,3.18086,0,0,0,0,0,0
1755033146799196593,3.18086,0,0,0,0,0,0
1755033146824098869,3.18086,0,0,0,0,0,0
1755033146849085348,3.18086,0,0,0,0,0,0
1755033146874128013,3.18086,0,0,0,0,0,0
1755033146899098548,3.18086,0,0,0,0,0,0
1755033146924114195,3.18086,0,0,0,0,0,0
1755033146949133045,3.18086,0,0,0,0,0,0
1755033146974124765,3.18086,0,0,0,0,0,0
1755033146999194596,3.18086,0,0,0,0,0,0
1755033147024112335,3.18086,0,0,0,0,0,0
1755033147049092167,3.18086,0,0,0,0,0,0
1755033147074082498,3.18086,0,0,0,0,0,0
1755033147099082682,3.18086,0,0,0,0,0,0
1755033147124087680,3.18086,0,0,0,0,0,0
1755033147149072863,3.18086,0,0,0,0,0,0
1755033147174088973,3.18086,0,0,0,0,0,0
1755033147199161045,3.18086,0,0,0,0,0,0
1755033147224242025,3.18086,0,0,0,0,0,0
1755033147249267412,3.18086,0,0,0,0,0,0
1755033147274162336,3.18086,0,-0.0628322,-0.03624,-1.87367,-4.84058,10
1755033147299012112,3.18086,0,-0.11788,-4.19691,-1.93682,-4.84058,10
1755033147324156092,3.18086,0,-0.210814,-4.42587,-2.91332,-4.84058,10
1755033147349028164,3.16708,-4.74023,0.293334,0.822594,-2.2803,-3.01731,10
1755033147374093996,3.03406,-5.76562,0.293159,-2.74941,-2.47891,-2.71475,10
1755033147399102512,2.87479,-6.53516,0.203941,-2.93461,-2.30134,-1.91238,10
1755033147424223344,2.74487,-8.16406,0.129014,-1.631,-1.4503,-1.15453,10
1755033147449106342,2.48194,-8.46484,0.124168,-0.508535,-0.695745,-0.875321,10
1755033147474045988,2.26979,-7.64844,0.0710825,-1.35693,-0.657543,-0.538258,10
1755033147499047042,2.09786,-6.90625,0.126127,-1.21977,-0.679575,-0.54615,10
1755033147524101837,1.94136,-6.31445,0.0404924,-0.470706,-0.590793,-0.417668,10
1755033147549065687,1.75164,-5.3457,0.101951,-0.434973,-0.470231,-0.401775,10
1755033147574063370,1.62987,-4.00195,0.0725244,-0.473694,-0.55702,-0.475967,10
1755033147599094739,1.53079,-3.03906,0.0761064,-0.131174,-0.442378,-0.455481,10
1755033147624095052,1.4668,-2.17969,0.0680288,0.00624847,-0.812439,-0.689974,10
1755033147649060217,1.41625,-1.48242,0.0757574,-0.00377274,-0.864416,-0.786716,10
1755033147674115974,1.39489,-0.802734,0.0694517,-0.0939078,-1.04302,-0.95351,10
1755033147698974565,1.38326,-0.292969,0.0695547,0.260738,-1.05162,-1.04647,10
1755033147724178971,1.38192,0.230469,0.0723585,-0.0743755,-1.09746,-1.06327,10
1755033147749169598,1.39654,0.529297,0.0749525,0.128076,-1.11451,-1.17313,10
1755033147773993745,1.41129,0.699219,0.0755037,-0.0395835,-1.20167,-1.30872,10
1755033147800026964,1.43374,0.738281,0.0684408,-0.301708,-1.5619,-1.49794,10
1755033147824484704,1.45673,0.40625,0.0605367,0.305658,-1.44854,-1.44985,10
1755033147849073202,1.46755,0.390625,0.0624994,0.0222263,-1.47467,-1.455,10
1755033147874028590,1.47699,0.337891,0.0592569,-0.220816,-1.4202,-1.44515,10
1755033147898984569,1.48501,0.158203,0.0559934,-0.078333,-1.44539,-1.43041,10
1755033147924022568,1.4883,-0.0253906,0.0539717,-0.0659247,-1.41624,-1.37176,10
1755033147949052769,1.4876,-0.103516,0.0537218,0.0362476,-1.36563,-1.35356,10
1755033147974077990,1.4856,-0.0644531,0.0532659,0.022121,-1.34113,-1.37143,10
1755033147999052525,1.4847,-0.015625,0.0537981,0.00127361,-1.39516,-1.38159,10
1755033148024087986,1.48494,0.0390625,0.0536932,-0.0177414,-1.37915,-1.39469,10
1755033148049112429,1.48621,0.00976562,0.0527128,-0.00446585,-1.42365,-1.38641,10
1755033148074071150,1.48605,-0.0195312,0.0528578,0.0168011,-1.36428,-1.37555,10
1755033148099041500,1.48543,-0.0078125,0.0532945,0.0024195,-1.3753,-1.37956,10
1755033148123980758,1.48552,0.0136719,0.0531877,-0.00880754,-1.42382,-1.38721,10
1755033148149061571,1.48598,0.0078125,0.0527929,-0.00706976,-1.5165,-1.38537,10
1755033148174010828,1.48606,-0.00585938,0.05273,-0.00409534,-1.36807,-1.38064,10
1755033148199061752,1.48587,0.00195312,0.0527891,-0.013426,-1.41595,-1.38339,10
1755033148224128066,1.48585,0.0078125,0.0529207,-0.00888036,-1.39021,-1.38737,10
1755033148249073360,1.48621,0.0078125,0.0525659,-0.00736874,-1.37579,-1.38583,10
1755033148274062210,1.48637,-0.00390625,0.0523752,0.0140474,-1.34945,-1.38185,10
1755033148298981116,1.48627,-0.00195312,0.0523313,-0.00124022,-1.36875,-1.38302,10
1755033148324063263,1.4862,0.00390625,0.0524286,-0.00768113,-1.36352,-1.38465,10
1755033148349107779,1.48634,0.00585938,0.0524057,-0.00439888,-1.41293,-1.38693,10
1755033148374058222,1.48656,0.00390625,0.0521025,-0.0125979,-1.41771,-1.38538,10
1755033148399135295,1.48657,-0.00585938,0.0521654,-0.0160724,-1.35971,-1.38357,10
1755033148424081719,1.48648,-0.00195312,0.0521978,0.0013521,-1.41604,-1.38346,10
1755033148449039606,1.48665,0.00390625,0.0521597,-0.0115412,-1.32713,-1.38555,10
1755033148474205271,1.48665,0.00195312,0.0520319,-0.0187338,-1.41603,-1.38497,10
1755033148499077751,1.48664,-0.00195312,0.0519518,-0.0118279,-1.36845,-1.38443,10
1755033148524056342,1.48675,0.00585938,0.0520071,0.00268819,-1.3978,-1.38635,10
1755033148549239044,1.48678,0.00195312,0.0519975,-0.000342842,-1.38227,-1.3864,10
1755033148574181598,1.48694,0.00585938,0.0517515,-0.0187993,-1.42816,-1.38674,10
1755033148599034763,1.48698,-0.00195312,0.0517172,-0.00560476,-1.43134,-1.38515,10
1755033148624682353,1.48702,0.00195312,0.0517038,0.000337151,-1.34172,-1.38573,10
1755033148649048056,1.48711,0.00390625,0.0517305,0.0141366,-1.37542,-1.38591,10
1755033148674070313,1.48719,0.00585938,0.0515169,0.000467211,-1.35316,-1.38725,10
1755033148699113034,1.48721,0.00390625,0.0513758,-0.0273916,-1.40746,-1.38567,10
1755033148724289643,1.48728,0.00390625,0.0513834,-0.00425917,-1.32703,-1.38684,10
1755033148749096734,1.48736,0.00195312,0.0513986,-0.0015731,-1.43867,-1.38717,10
1755033148774082177,1.48744,0.00195312,0.0513033,-0.00982146,-1.4129,-1.38776,10
1755033148799066972,1.48752,-0.00585938,0.0510935,-0.00395098,-1.38163,-1.38483,10
1755033148824468840,1.48744,-0.00390625,0.0511736,-0.0021516,-1.35293,-1.38655,10
1755033148849085561,1.48742,0.00195312,0.0511736,-0.0214098,-1.43434,-1.38655,10
1755033148874064207,1.48759,0.00585938,0.0511545,0.00705157,-1.28601,-1.38689,10
1755033148899114502,1.48765,0,0.0509676,-0.0131879,-1.41309,-1.38642,10
1755033148924063945,1.48757,-0.00585938,0.0509847,0.00205388,-1.40256,-1.38567,10
1755033148949097036,1.48757,0.00976562,0.0511125,-0.0151816,-1.33782,-1.38919,10
1755033148974062997,1.48782,0.0195312,0.0508932,-0.0204583,-1.41625,-1.38769,10
1755033148999093440,1.48798,-0.00195312,0.0507425,-0.000710931,-1.43868,-1.38752,10
1755033149024129401,1.48788,-0.00585938,0.0509561,0.0362444,-1.33426,-1.38514,10
1755033149049138585,1.48788,0.0078125,0.0508608,0.00566152,-1.36836,-1.38824,10
1755033149074056305,1.48805,-0.00390625,0.0507101,0.017254,-1.38657,-1.38607,10
1755033149099032896,1.48816,-0.00390625,0.0507082,-0.0131959,-1.36774,-1.38689,10
1755033149124261265,1.48816,0.00390625,0.0505956,-0.0109699,-1.37178,-1.38865,10
1755033149149082449,1.48816,0.00195312,0.0505804,0.00163621,-1.41305,-1.38689,10
1755033149174057262,1.48816,0.00585938,0.0505308,-0.017485,-1.41611,-1.38923,10
1755033149199058020,1.48816,0.00585938,0.0505804,-0.0108709,-1.39756,-1.38941,10
1755033149224152481,1.48833,0.00195312,0.0503649,-0.0147487,-1.43576,-1.38723,10
1755033149249093257,1.48833,0.00195312,0.0503973,-0.0117487,-1.38312,-1.3884,10
1755033149274103682,1.48833,0.00585938,0.0504946,0.0024188,-1.34591,-1.38957,10
