timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_cmd_trq,motor_drv_mode
1754603914374284485,0,0,0,0,0,0,0
1754603914399182663,0,0,0,0,0,0,0
1754603914424199398,0,0,0,0,0,0,0
1754603914449215891,0,0,0,0,0,0,0
1754603914474189903,0,0,0,0,0,0,0
1754603914499180119,0,0,0,0,0,0,0
1754603914524205391,0,0,0,0,0,0,0
1754603914549123995,0,0,0,0,0,0,0
1754603914574240693,0,0,0,0,0,0,0
1754603914599258501,0,0,0,0,0,0,0
1754603914624323921,0,0,0,0,0,0,0
1754603914649280600,0,0,0,0,0,0,0
1754603914674220778,0,0,0,0,0,0,0
1754603914699140105,0,0,0,0,0,0,0
1754603914724195858,0,0,0,0,0,0,0
1754603914749433037,0,0,0,0,0,0,0
1754603914774400179,0,0,0,0,0,0,0
1754603914799444617,0,0,0,0,0,0,0
1754603914824216981,0,0,0,0,0,0,0
1754603914849239048,0,0,0,0,0,0,0
1754603914874327709,0,0,0,0,0,0,0
1754603914899222313,0,0,0,0,0,0,0
1754603914924181825,0,0,0,0,0,0,0
1754603914949321819,0,0,0,0,0,0,0
1754603914974173776,0,0,0,0,0,0,0
1754603914999201621,0,0,0,0,0,0,0
1754603915024419393,0,0,0,0,0,0,0
1754603915049148071,0,0,0,0,0,0,0
1754603915074187713,0,0,0,0,0,0,0
1754603915099158465,0,0,0,0,0,0,0
1754603915124343367,0,0,0,0,0,0,0
1754603915149194212,0,0,0,0,0,0,0
1754603915174159631,0,0,0,0,0,0,0
1754603915199389736,0,0,0,0,0,0,0
1754603915224256470,0,0,0,0,0,0,0
1754603915249148074,0,0,0,0,0,0,0
1754603915274200938,0,0,0,0,0,0,0
1754603915299289969,0,0,0,0,0,0,0
1754603915324217925,0,0,0,0,0,0,0
1754603915349702087,0,0,0,0,0,0,0
1754603915374691358,0,0,0,0,0,0,0
1754603915399389425,0,0,0,0,0,0,0
1754603915424209140,0,0,0,0,0,0,0
1754603915449272467,0,0,0,0,0,0,0
1754603915474169368,0,0.00195312,0,0,0,0,0
1754603915499219454,3.05366,0.00390625,0,0,0,0,0
1754603915524227114,3.05366,0.00195312,0,0,0,0,0
1754603915549155663,3.05366,0.00585938,0,0,0,0,0
1754603915574280453,3.05371,0,0,0,0,0,0
1754603915599279891,3.05371,0.00585938,0,0,0,0,0
1754603915624181755,3.0539,0,0,0,0,0,0
1754603915649272489,3.05383,-0.00390625,0,0,0,0,0
1754603915674268353,3.05377,-0.00195312,0,0,0,0,0
1754603915699212457,3.05377,0.00390625,0,0,0,0,0
1754603915724290470,3.05383,0.00195312,0,0,0,0,0
1754603915749142648,3.0539,0.00585938,0,0,0,0,0
1754603915774208327,3.0539,0,0,0,0,0,0
1754603915799282524,3.05396,0.00195312,0,0,0,0,0
1754603915824162665,3.05391,0,0,0,0,0,0
1754603915849291233,3.05391,0.00390625,0,0,0,0,0
1754603915874294412,3.05397,-0.00195312,0,0,0,0,0
1754603915899407017,3.05392,0.00390625,0,0,0,0,0
1754603915926654757,3.05404,0.00195312,0,0,0,0,0
1754603915950714748,3.05398,0.00195312,0,0,0,0,0
1754603915974263793,3.05392,-0.00585938,0,0,0,0,0
1754603915999289602,3.05385,0.00390625,0,0,0,0,0
1754603916024162650,3.05385,-0.00195312,0,0,0,0,0
1754603916049541774,3.05385,0.00195312,0,0,0,0,0
1754603916075184992,3.05378,-0.00195312,0,0,0,0,0
1754603916099186945,3.05367,-0.00195312,0,0,0,0,0
1754603916124166290,3.05373,0.00390625,0,0,0,0,0
1754603916149378210,3.05368,-0.00195312,0,0,0,0,0
1754603916174221074,3.05368,0,0,0,0,0,0
1754603916199274548,3.05354,0.0078125,0,0,0,0,0
1754603916224403079,3.05361,0.00195312,0,0,0,0,0
1754603916249237202,3.05366,0.00195312,0,0,0,0,0
1754603916274393010,3.05379,0.00195312,0,0,0,0,0
1754603916299287429,3.05379,0,0,0,0,0,0
1754603916324175441,3.05372,-0.00195312,0,0,0,0,0
