timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754327698417751996,0,0,0,0,0,0
1754327698442511788,0,0,0,0,0,0
1754327698467580526,0,0,0,0,0,0
1754327698492840043,0,0,0,0,0,0
1754327698517541502,0,0,0,0,0,0
1754327698542672036,0,0,0,0,0,0
1754327698567618885,0,0,0,0,0,0
1754327698592763827,0,0,0,0,0,0
1754327698617571157,0,0,0,0,0,0
1754327698642569765,0,0,0,0,0,0
1754327698667580577,0,0,0,0,0,0
1754327698692681556,0,0,0,0,0,0
1754327698717578571,0,0,0,0,0,0
1754327698742657013,0,0,0,0,0,0
1754327698767644047,0,0,0,0,0,0
1754327698792623155,0,0,0,0,0,0
1754327698817834561,0,0,0,0,0,0
1754327698842628724,0,0,0,0,0,0
1754327698867727814,0,0,0,0,0,0
1754327698892922663,0,0,0,0,0,0
1754327698917509677,0,0,0,0,0,0
1754327698942707972,0,0,0,0,0,0
1754327698967574931,0,0,0,0,0,0
1754327698992663910,0,0,0,0,0,0
1754327699017527906,0,0,0,0,0,0
1754327699042615015,0,0,0,0,0,0
1754327699067642400,0,0,0,0,0,0
1754327699092646823,0,0,0,0,0,0
1754327699117670727,0,0,0,0,0,0
1754327699142487909,0,0,0,0,0,0
1754327699167511035,0,0,0,0,0,0
1754327699192860107,0,0,0,0,0,0
1754327699217615862,0,0,0,0,0,0
1754327699242536081,0,0,0,0,0,0
1754327699267783912,0,0,0,0,0,0
1754327699292776168,0,0,0,0,0,0
1754327699317501960,0,0,0,0,0,0
1754327699342585883,0,0,0,0,0,0
1754327699367628806,0,0,0,0,0,0
1754327699392506895,0,0,0,0,0,0
1754327699417537355,0,0,0,0,0,0
1754327699442567500,0,0,0,0,0,0
1754327699467602293,0,0,0,0,0,0
1754327699492508141,0,0,0,0,0,0
1754327699517566823,0,0,0,0,0,0
1754327699542639598,0,0,0,0,0,0
1754327699567558650,0,0,0,0,0,0
1754327699592664981,0,0,0,0,0,0
1754327699618534092,0,0,0,0,0,0
1754327699642521307,0,0,0,0,0,0
1754327699667541434,0,0,0,0,0,0
1754327699692646708,0,0,0,0,0,0
1754327699717616298,0,0,0,0,0,0
1754327699742490090,0,0,0,0,0,0
1754327699767723977,0,0,0,0,0,0
1754327699792514158,0,0,0,0,0,0
1754327699817623229,0,0,0,0,0,0
1754327699842611819,0,0,0,0,0,0
1754327699867556611,0,0,0,0,0,0
1754327699892709572,0,0,0,0,0,0
1754327699917548235,0,0,0,0,0,0
1754327699942700824,0,0,0,0,0,0
1754327699967587284,0,0,0,0,0,0
1754327699992562577,0,0,0,0,0,0
1754327700017610666,0,0,0,0,0,0
1754327700042580311,0,0,0,0,0,0
1754327700067577770,0,0,0,0,0,0
1754327700092602655,0,0,0,0,0,0
1754327700117514133,0,0,0,0,0,0
1754327700142707852,0,0,0,0,0,0
1754327700167621182,0,0,0,0,0,0
1754327700192661993,0,0,0,0,0,0
1754327700217502063,0,0,0,0,0,0
1754327700242677097,0,0,0,0,0,0
1754327700267703964,0,0,0,0,0,0
1754327700292503312,0,0,0,0,0,0
1754327700317631494,0,0,0,0,0,0
