timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1755203174775809224,0,0,0,0,0,0,0,0,0
1755203174800685285,0,0,0,0,0,0,0,0,0
1755203174825835217,0,0,0,0,0,0,0,0,0
1755203174850763833,0,0,0,0,0,0,0,0,0
1755203174875902579,0,0,0,0,0,0,0,0,0
1755203174901060696,0,0,0,0,0,0,0,0,0
1755203174927785146,0,0,0,0,0,0,0,0,0
1755203174952013114,0,0,0,0,0,0,0,0,0
1755203174976649490,0,0,0,0,0,0,0,0,0
1755203175000881755,0,0,0,0,0,0,0,0,0
1755203175025767593,0,0,0,0,0,0,0,0,0
1755203175050852432,0,0,0,0,0,0,0,0,0
1755203175075752881,0,0,0,0,0,0,0,0,0
1755203175100708979,0,0,0,0,0,0,0,0,0
1755203175125689429,0,0,0,0,0,0,0,0,0
1755203175150695360,0,0,0,0,0,0,0,0,0
1755203175176276365,0,0,0,0,0,0,0,0,0
1755203175200785037,0,0,0,0,0,0,0,0,0
1755203175225793894,0,0,0,0,0,0,0,0,0
1755203175250762362,0,0,0,0,0,0,0,0,0
1755203175275802793,0,0,0,0,0,0,0,0,0
1755203175300790188,0,0,0,0,0,0,0,0,0
1755203175325721785,0,0,0,0,0,0,0,0,0
1755203175350772994,0,0,0,0,0,0,0,0,0
1755203175375729722,0,0,0,0,0,0,0,0,0
1755203175400728412,0,0,0,0,0,0,0,0,0
1755203175425722102,0,0,0,0,0,0,0,0,0
1755203175450706163,0,0,0,0,0,0,0,0,0
1755203175476061594,0,0,0,0,0,0,0,0,0
1755203175500889322,0,0,0,0,0,0,0,0,0
1755203175525762438,0,0,0,0,0,0,0,0,0
1755203175550750221,0,0,0,0,0,0,0,0,0
1755203175575887689,0,0,0,0,0,0,0,0,0
1755203175600775787,0,0,0,0,0,0,0,0,0
1755203175625716477,0,0,0,0,0,0,0,0,0
1755203175650755816,0,0,0,0,0,0,0,0,0
1755203175675737395,0,0,0,0,0,0,0,0,0
1755203175700761752,0,0,0,0,0,0,0,0,0
1755203175725694795,0,0,0,0,0,0,0,0,0
1755203175750661411,0,0,0,0,0,0,0,0,0
1755203175775713027,0,0,0,0,0,0,0,0,0
1755203175800756847,0,0,0,0,0,0,0,0,0
1755203175825865204,0,0,0,0,0,0,0,0,0
1755203175850737302,0,0,0,0,0,0,0,0,0
1755203175875995881,0,0,0,0,0,0,0,0,0
1755203175900841738,3.11739,0,0,0,0,0,0,0,0
1755203175925756095,3.11727,0.00195312,0,0,0,0,0,0,0
1755203175950981286,3.11733,0.00195312,0,0,0,0,0,0,0
1755203175975724735,3.11734,-0.00390625,0,0,0,0,0,0,0
1755203176000727574,3.11734,0.00390625,0,0,0,0,0,0,0
1755203176025888135,3.11739,0.00195312,0,0,0,0,0,0,0
1755203176050768436,3.11746,-0.00195312,0,0,0,0,0,0,0
1755203176075778589,3.11746,0.00195312,0,0,0,0,0,0,0
1755203176101003631,3.11752,0.00195312,0,0,0,0,0,0,0
1755203176125884599,3.11752,0,0,0,0,0,0,0,0
1755203176150936382,3.11746,0.00390625,0,0,0,0,0,0,0
1755203176175755387,3.11758,0.00195312,0,0,0,0,0,0,0
1755203176200880077,3.11764,0.00195312,0,0,0,0,0,0,0
1755203176226122416,3.11764,0,0,0,0,0,0,0,0
1755203176250936680,3.11764,0,0,0,0,0,0,0,0
1755203176275946277,3.1177,0,0,0,0,0,0,0,0
1755203176300844912,3.1177,0.0078125,0,0,0,0,0,0,0
1755203176325664565,3.11783,0.00390625,0,0,0,0,0,0,0
1755203176350889829,3.11783,0,0,0,0,0,0,0,0
1755203176375852760,3.11788,0.00390625,0,0,0,0,0,0,0
1755203176400899691,3.11783,0,0,0,0,0,0,0,0
1755203176426007881,3.11795,0.00195312,0,0,0,0,0,0,0
1755203176450956201,3.11795,0.00390625,0,0,0,0,0,0,0
1755203176475657947,3.11795,0.00195312,0,0,0,0,0,0,0
1755203176501070434,3.11807,-0.00195312,0,0,0,0,0,0,0
1755203176525920364,3.11807,-0.00390625,0,0,0,0,0,0,0
1755203176550670277,3.11807,0,0,0,0,0,0,0,0
1755203176575818115,3.11819,0.00390625,0,0,0,0,0,0,0
1755203176600840805,3.11825,0.00195312,0,0,0,0,0,0,0
1755203176625801829,3.11831,0.00195312,0,0,0,0,0,0,0
1755203176650786501,3.11831,-0.00390625,0,0,0,0,0,0,0
1755203176675766987,3.11831,0.00390625,0,0,0,0,0,0,0
1755203176700811622,3.11831,0.00195312,0,0,0,0,0,0,0
1755203176725842201,3.11838,0.00390625,0,0,0,0,0,0,0
1755203176750694891,3.11831,0.00195312,0,0,0,0,0,0,0
1755203176776081118,3.11838,0.00390625,0,0,0,0,0,0,0
1755203176800720290,3.11843,0,0,0,0,0,0,0,0
1755203176825836184,3.11843,-0.00585938,0,0,0,0,0,0,0
1755203176850853744,3.11837,0.00390625,0,0,0,0,0,0,0
1755203176875821472,3.11837,0,0,0,0,0,0,0,0
1755203176900914106,3.11837,0,0,0,0,0,0,0,0
1755203176925989593,3.11837,0,0,0,0,0,0,0,0
1755203176950896246,3.11837,0,0,0,0,0,0,0,0
1755203176975954344,3.11837,0,0,0,0,0,0,0,0
1755203177000936923,3.11837,0,0,0,0,0,0,0,0
1755203177025847631,3.11837,0,0,0,0,0,0,0,0
1755203177051397155,3.11837,0,0,0,0,0,0,0,0
1755203177075862085,3.11837,0,0,0,0,0,0,0,0
1755203177104708183,3.11837,0,0,0,0,0,0,0,0
1755203177126034262,3.11837,0,0,0,0,0,0,0,0
1755203177150945933,3.11837,0,0,0,0,0,0,0,0
1755203177175893067,3.11837,0,0,0,0,0,0,0,0
1755203177201088072,3.11837,0,0,0,0,0,0,0,0
1755203177225911984,3.11837,0,0,0,0,0,0,0,0
1755203177250866434,3.11837,0,0,0,0,0,0,0,0
1755203177275992105,3.11837,0,0,0,0,0,0,0,0
1755203177300898666,3.11837,0,0,0,0,0,0,0,0
1755203177325917022,3.11837,0,0,0,0,0,0,0,0
1755203177350989027,3.11837,0,0,0,0,0,0,0,0
1755203177375846291,3.11837,0,0,0,0,0,0,0,0
1755203177401267852,3.11837,0,0,0,0,0,0,0,0
1755203177425955060,3.11837,0,0,0,0,0,0,0,0
1755203177450870083,3.11837,0,0,0,0,0,0,0,0
1755203177475904718,3.11837,0,0,0,0,0,0,0,0
1755203177500918315,3.11837,0,0,0,0,0,0,0,0
1755203177525977413,3.11837,0,0,0,0,0,0,0,0
1755203177551101084,3.11837,0,0,0,0,0,0,0,0
1755203177576117070,3.11837,0,0,0,0,0,0,0,0
1755203177601524853,3.11837,0,0,0,0,0,0,0,0
1755203177626430876,3.11837,0,0,0,0,0,0,0,0
1755203177651103789,3.11837,0,0,0,0,0,0,0,0
1755203177676314886,3.11837,0,0,0,0,0,0,0,0
1755203177701332298,3.11837,0,0.0409743,0.00584302,0,0.0473655,0,20.8413,0.0805268
1755203177726075803,3.11837,0,0.0412937,0.0479292,0.127785,0.263297,10,20.8454,0.362998
1755203177751193826,3.11837,0,0.0435947,0.298531,0.33158,0.409572,10,20.8855,2.60631
1755203177776183942,3.1199,0.125,0.0547565,0.580205,0.386498,0.547461,10,20.9672,4.67413
1755203177800895669,3.12473,0.328125,0.0749768,0.72748,0.612805,0.579302,10,21.1345,6.20806
1755203177826408156,3.14482,0.814453,0.0847706,-0.265007,0.430373,0.43004,10,21.2337,4.07688
1755203177850815938,3.16901,1.08789,0.0727438,-0.216498,0.167341,0.104904,10,21.3706,5.45967
1755203177877491832,3.19766,0.976562,0.0553063,-0.215866,-0.00977872,-0.256578,10,21.5048,3.12913
1755203177900853985,3.25514,0.779297,0.0160125,-0.983277,-0.682879,-0.967708,10,21.4764,-4.7416
1755203177925825175,3.24089,0.238281,0.000922084,-1.96193,-1.32602,-1.34926,10,21.261,-11.6551
1755203177951601402,3.24727,-0.951172,-0.0581485,-0.885552,-1.19728,-0.979883,10,20.96,-9.4684
1755203177975759944,3.28356,-2.19922,-0.117213,0.367838,-0.870395,-0.784739,10,20.7295,-13.0982
1755203178001539430,3.32797,-2.61914,-0.243101,-0.31677,-0.693273,-0.811253,10,20.2711,-19.2862
1755203178025848805,3.08222,-2.71484,-0.0638596,-0.668551,-0.163045,0.0250698,10,19.7191,-18.2199
1755203178050805198,3.00487,-2.63281,-0.070361,0.492636,0.348964,1.21662,10,19.4247,-8.77258
1755203178075867222,2.9395,-2.18359,-0.0388266,3.02447,1.85857,2.21344,10,19.5249,11.3866
1755203178100892671,2.91105,-0.865234,0.0650164,3.15796,2.11054,1.59556,10,19.8101,7.72821
1755203178125774231,2.91068,2.11328,0.0887669,-0.851183,0.754499,1.01305,10,20.0217,9.64371
1755203178150928791,2.98868,3.09961,0.0696787,-0.479581,0.477172,0.541124,10,20.3723,18.216
1755203178175895425,3.06535,3.11133,0.10278,1.10212,0.356644,0.401043,10,20.88,27.0482
1755203178200886485,3.1277,3.2793,0.138977,1.35771,0.331422,0.132418,10,21.6869,27.5179
1755203178227061935,3.20384,3.20508,0.147864,0.516792,-0.0149825,-0.35627,10,22.3238,19.8023
1755203178250840310,3.17955,3.11133,0.263781,-0.912446,-0.37759,-0.650187,10,22.6161,9.50657
1755203178275803610,3.37267,2.54883,-0.295146,-1.57444,-0.911188,-1.38995,10,22.7537,5.04623
1755203178300875171,3.42098,1.4082,0.0473517,-2.79844,-2.07649,-2.0249,10,22.6134,-12.7401
1755203178325946509,3.43667,-0.46875,-0.0374814,-2.5773,-1.52495,-1.66134,10,22.113,-20.0862
