timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1755275973961201131,0,0,0,0,0,0,0,0,0
1755275973974183558,0,0,0,0,0,0,0,0,0
1755275973987161244,0,0,0,0,0,0,0,0,0
1755275974000137763,0,0,0,0,0,0,0,0,0
1755275974013108930,0,0,0,0,0,0,0,0,0
1755275974027985249,0,0,0,0,0,0,0,0,0
1755275974041651528,0,0,0,0,0,0,0,0,0
1755275974054482844,0,0,0,0,0,0,0,0,0
1755275974068123919,0,0,0,0,0,0,0,0,0
1755275974081215809,0,0,0,0,0,0,0,0,0
1755275974094627236,0,0,0,0,0,0,0,0,0
1755275974107315089,0,0,0,0,0,0,0,0,0
1755275974121183831,0,0,0,0,0,0,0,0,0
1755275974134263203,0,0,0,0,0,0,0,0,0
1755275974147340778,0,0,0,0,0,0,0,0,0
1755275974160550316,0,0,0,0,0,0,0,0,0
1755275974174416947,0,0,0,0,0,0,0,0,0
1755275974187400670,0,0,0,0,0,0,0,0,0
1755275974200373782,0,0,0,0,0,0,0,0,0
1755275974213402727,0,0,0,0,0,0,0,0,0
1755275974227876693,0,0,0,0,0,0,0,0,0
1755275974244992256,0,0,0,0,0,0,0,0,0
1755275974258659628,0,0,0,0,0,0,0,0,0
1755275974272561723,0,0,0,0,0,0,0,0,0
1755275974285595871,0,0,0,0,0,0,0,0,0
1755275974298650372,0,0,0,0,0,0,0,0,0
1755275974311723577,0,0,0,0,0,0,0,0,0
1755275974325742561,0,0,0,0,0,0,0,0,0
1755275974338773173,0,0,0,0,0,0,0,0,0
1755275974351841433,0,0,0,0,0,0,0,0,0
1755275974365802639,0,0,0,0,0,0,0,0,0
1755275974379016306,0,0,0,0,0,0,0,0,0
1755275974392120900,0,0,0,0,0,0,0,0,0
1755275974405311827,0,0,0,0,0,0,0,0,0
1755275974419154662,0,0,0,0,0,0,0,0,0
1755275974432303867,0,0,0,0,0,0,0,0,0
1755275974445382794,0,0,0,0,0,0,0,0,0
1755275974458430443,0,0,0,0,0,0,0,0,0
1755275974472214352,0,0,0,0,0,0,0,0,0
1755275974485146186,0,0,0,0,0,0,0,0,0
1755275974498169501,0,0,0,0,0,0,0,0,0
1755275974511251558,0,0,0,0,0,0,0,0,0
1755275974525118245,0,0,0,0,0,0,0,0,0
1755275974538235802,0,0,0,0,0,0,0,0,0
1755275974551240802,0,0,0,0,0,0,0,0,0
1755275974565200768,0,0,0,0,0,0,0,0,0
1755275974578183046,0,0,0,0,0,0,0,0,0
1755275974591158936,0,0,0,0,0,0,0,0,0
1755275974604133122,0,0,0,0,0,0,0,0,0
1755275974617940420,0,0,0,0,0,0,0,0,0
1755275974630994995,0,0,0,0,0,0,0,0,0
1755275974644016014,0,0,0,0,0,0,0,0,0
1755275974657021163,0,0,0,0,0,0,0,0,0
1755275974670937572,0,0,0,0,0,0,0,0,0
1755275974683979092,0,0,0,0,0,0,0,0,0
1755275974697101796,0,0,0,0,0,0,0,0,0
1755275974710160168,0,0,0,0,0,0,0,0,0
1755275974723991429,0,0,0,0,0,0,0,0,0
1755275974736946652,0,0,0,0,0,0,0,0,0
1755275974749886930,0,0,0,0,0,0,0,0,0
1755275974762852838,0,0,0,0,0,0,0,0,0
1755275974776813729,0,0,0,0,0,0,0,0,0
1755275974789860341,0,0,0,0,0,0,0,0,0
1755275974802836435,0,0,0,0,0,0,0,0,0
1755275974816628159,0,0,0,0,0,0,0,0,0
1755275974829715882,0,0,0,0,0,0,0,0,0
1755275974842645623,0,0,0,0,0,0,0,0,0
1755275974855663291,0,0,0,0,0,0,0,0,0
1755275974869572774,0,0,0,0,0,0,0,0,0
1755275974882564571,0,0,0,0,0,0,0,0,0
1755275974895527220,0,0,0,0,0,0,0,0,0
1755275974908494462,0,0,0,0,0,0,0,0,0
1755275974922389834,0,0,0,0,0,0,0,0,0
1755275974935359539,0,0,0,0,0,0,0,0,0
