timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode
1767982349589600235,0,0,0,0,0,0,0
1767982349599626471,0,0,0,0,0,0,0
1767982349609654614,0,0,0,0,0,0,0
1767982349620043184,0,0,0,0,0,0,0
1767982349630507347,0,0,0,0,0,0,0
1767982349642939221,0,0,0,0,0,0,0
1767982349653504199,0,0,0,0,0,0,0
1767982349663748528,0,0,0,0,0,0,0
1767982349673879431,0,0,0,0,0,0,0
1767982349684012148,0,0,0,0,0,0,0
1767982349695922575,0,0,0,0,0,0,0
1767982349706167108,0,0,0,0,0,0,0
1767982349716639475,0,0,0,0,0,0,0
1767982349727118546,0,0,0,0,0,0,0
1767982349737640691,0,0,0,0,0,0,0
1767982349749018153,0,0,0,0,0,0,0
1767982349759185685,0,0,0,0,0,0,0
1767982349769417255,0,0,0,0,0,0,0
1767982349779589880,0,0,0,0,0,0,0
1767982349791029065,0,0,0,0,0,0,0
1767982349801174172,0,0,0,0,0,0,0
1767982349811342778,0,0,0,0,0,0,0
1767982349821537181,0,0,0,0,0,0,0
1767982349831791122,0,0,0,0,0,0,0
1767982349843194047,0,0,0,0,0,0,0
1767982349853284913,0,0,0,0,0,0,0
1767982349863414612,0,0,0,0,0,0,0
1767982349873611515,0,0,0,0,0,0,0
1767982349883754196,0,0,0,0,0,0,0
1767982349895993253,0,0,0,0,0,0,0
1767982349906130452,0,0,0,0,0,0,0
1767982349916222892,0,0,0,0,0,0,0
1767982349926364888,0,0,0,0,0,0,0
1767982349936550809,0,0,0,0,0,0,0
1767982349947913660,0,0,0,0,0,0,0
1767982349957990211,0,0,0,0,0,0,0
1767982349968074484,0,0,0,0,0,0,0
1767982349978189628,0,0,0,0,0,0,0
1767982349988291290,0,0,0,0,0,0,0
1767982349999699345,0,0,0,0,0,0,0
1767982350009900025,0,0,0,0,0,0,0
1767982350020030873,0,0,0,0,0,0,0
1767982350030184683,0,0,0,0,0,0,0
1767982350041532127,0,0,0,0,0,0,0
1767982350051690270,0,0,0,0,0,0,0
1767982350061865321,0,0,0,0,0,0,0
1767982350071985465,0,0,0,0,0,0,0
1767982350082066330,0,0,0,0,0,0,0
1767982350095093409,0,0,0,0,0,0,0
1767982350105523442,0,0,0,0,0,0,0
1767982350118729929,0,0,0,0,0,0,0
1767982350129474723,0,0,0,0,0,0,0
1767982350141621928,0,0,0,0,0,0,0
1767982350151618034,0,0,0,0,0,0,0
1767982350162203365,0,0,0,0,0,0,0
1767982350172796121,0,0,0,0,0,0,0
1767982350183006598,0,0,0,0,0,0,0
1767982350194523764,0,0,0,0,0,0,0
1767982350204651611,0,0,0,0,0,0,0
1767982350214746144,0,0,0,0,0,0,0
1767982350224969621,0,0,0,0,0,0,0
1767982350235107024,0,0,0,0,0,0,0
1767982350246629172,0,0,0,0,0,0,0
1767982350256825815,0,0,0,0,0,0,0
1767982350266980385,0,0,0,0,0,0,0
1767982350277087973,0,0,0,0,0,0,0
1767982350287202487,0,0,0,0,0,0,0
1767982350298829746,0,0,0,0,0,0,0
1767982350309050927,0,0,0,0,0,0,0
1767982350319329293,0,0,0,0,0,0,0
1767982350329622122,0,0,0,0,0,0,0
1767982350341189252,0,0,0,0,0,0,0
1767982350351432748,0,0,0,0,0,0,0
1767982350361672799,0,0,0,0,0,0,0
1767982350371881591,0,0,0,0,0,0,0
1767982350382104438,0,0,0,0,0,0,0
1767982350393632234,0,0,0,0,0,0,0
1767982350403854563,0,0,0,0,0,0,0
1767982350414026726,0,0,0,0,0,0,0
1767982350424247184,0,0,0,0,0,0,0
1767982350434479013,0,0,0,0,0,0,0
1767982350445951217,0,0,0,0,0,0,0
1767982350456730399,0,0,0,0,0,0,0
1767982350466980802,0,0,0,0,0,0,0
1767982350477821615,0,0,0,0,0,0,0
1767982350487929425,0,0,0,0,0,0,0
1767982350499380665,0,0,0,0,0,0,0
1767982350510445238,0,0,0,0,0,0,0
1767982350521436365,0,0,0,0,0,nan,0
1767982350532323252,nan,0,nan,nan,nan,nan,2
1767982350544377420,0,0,nan,nan,nan,nan,2
1767982350555179696,0,0,nan,nan,nan,nan,2
1767982350565863415,0,0,nan,nan,nan,nan,2
1767982350576116985,0,0,nan,nan,nan,nan,2
1767982350586430944,0,0,nan,nan,nan,nan,2
1767982350598021184,0,0,nan,nan,nan,nan,2
1767982350608408866,0,0,nan,nan,nan,nan,2
1767982350618911233,0,0,nan,nan,nan,nan,2
1767982350629290414,0,0,nan,nan,nan,nan,2
1767982350639716725,0,0,nan,nan,nan,nan,2
1767982350651436466,0,0,nan,nan,nan,nan,2
1767982350661877537,0,0,nan,nan,nan,nan,2
1767982350672655479,0,0,nan,nan,nan,nan,2
1767982350683107864,0,0,nan,nan,nan,nan,2
1767982350694824198,0,0,nan,nan,nan,nan,2
1767982350705008767,0,0,nan,nan,nan,nan,11
1767982350715539949,nan,0.00390625,nan,nan,nan,nan,11
1767982350726027168,nan,-0.00195312,nan,nan,nan,nan,11
1767982350736421479,3.05702,0.00390625,nan,nan,nan,nan,11
1767982350748046146,3.05702,0.0078125,nan,nan,nan,nan,11
1767982350758472920,3.05702,0,nan,nan,nan,nan,11
1767982350768925157,3.05714,0.00195312,nan,nan,nan,nan,11
1767982350779278598,3.05714,0.00390625,nan,nan,nan,nan,11
1767982350789560816,3.05714,0.00195312,nan,nan,nan,nan,11
1767982350801336798,3.05714,-0.00195312,nan,nan,nan,nan,11
1767982350811870498,3.05714,-0.00390625,nan,nan,nan,nan,11
1767982350822369217,3.05699,-0.0078125,nan,nan,nan,nan,11
1767982350832847417,3.057,-0.00976562,nan,nan,nan,nan,11
1767982350844386676,3.05688,-0.0117188,nan,nan,nan,nan,11
1767982350854884821,3.05676,-0.00585938,nan,nan,nan,nan,11
1767982350865395280,3.05674,-0.00976562,nan,nan,nan,nan,11
1767982350875856962,3.05648,-0.00390625,nan,nan,nan,nan,11
1767982350886282866,3.05648,-0.00390625,nan,nan,nan,nan,11
1767982350897938088,3.05648,0.00390625,nan,nan,nan,nan,11
1767982350908616159,3.05648,0.00585938,nan,nan,nan,nan,11
1767982350919145897,3.05648,0.00585938,nan,nan,nan,nan,11
1767982350929599708,3.05658,0.00585938,nan,nan,nan,nan,11
1767982350941155689,3.05658,0.0078125,nan,nan,nan,nan,11
1767982350951445871,3.0567,0.00585938,nan,nan,nan,nan,11
1767982350961721052,3.05682,0.00585938,nan,nan,nan,nan,11
1767982350972196455,3.05682,0.0078125,nan,nan,nan,nan,11
1767982350982450044,3.05693,0.00390625,nan,nan,nan,nan,11
1767982350994155359,3.05693,0.00585938,nan,nan,nan,nan,11
1767982351004652078,3.05705,0,nan,nan,nan,nan,11
