timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1760980245578957919,0,0,0,0,0,0,0,0,0
1760980245592036718,0,0,0,0,0,0,0,0,0
1760980245605125332,0,0,0,0,0,0,0,0,0
1760980245618431298,0,0,0,0,0,0,0,0,0
1760980245632093338,0,0,0,0,0,0,0,0,0
1760980245646940156,0,0,0,0,0,0,0,0,0
1760980245659883122,0,0,0,0,0,0,0,0,0
1760980245673106736,0,0,0,0,0,0,0,0,0
1760980245687144313,0,0,0,0,0,0,0,0,0
1760980245700270001,0,0,0,0,0,0,0,0,0
1760980245713561615,0,0,0,0,0,0,0,0,0
1760980245727433044,0,0,0,0,0,0,0,0,0
1760980245743247714,0,0,0,0,0,0,0,0,0
1760980245757508476,0,0,0,0,0,0,0,0,0
1760980245770889109,0,0,0,0,0,0,0,0,0
1760980245784999149,0,0,0,0,0,0,0,0,0
1760980245798662874,0,0,0,0,0,0,0,0,0
1760980245812656729,0,0,0,0,0,0,0,0,0
1760980245825916195,0,0,0,0,0,0,0,0,0
1760980245839939439,0,0,0,0,0,0,0,0,0
1760980245853512756,0,0,0,0,0,0,0,0,0
1760980245867020574,0,0,0,0,0,0,0,0,0
1760980245880570836,0,0,0,0,0,0,0,0,0
1760980245895000617,0,0,0,0,0,0,0,0,0
1760980245907649916,0,0,0,0,0,0,0,0,0
1760980245920748697,0,0,0,0,0,0,0,0,0
1760980245934576218,0,0,0,0,0,0,0,0,0
1760980245947694462,0,0,0,0,0,0,0,0,0
1760980245960940965,0,0,0,0,0,0,0,0,0
1760980245974029357,0,0,0,0,0,0,0,0,0
1760980245987892193,0,0,0,0,0,0,0,0,0
1760980246000908437,0,0,0,0,0,0,0,0,0
1760980246015027032,0,0,0,0,0,0,0,0,0
1760980246028164591,0,0,0,0,0,0,0,0,0
1760980246042229297,0,0,0,0,0,0,0,0,0
1760980246055377578,0,0,0,0,0,0,0,0,0
1760980246068566285,0,0,0,0,0,0,0,0,0
1760980246082140176,0,0,0,0,0,0,0,0,0
1760980246096631124,0,0,0,0,0,0,0,0,0
1760980246109593145,0,0,0,0,0,0,0,0,0
1760980246122942204,0,0,0,0,0,0,0,0,0
1760980246137172466,0,0,0,0,0,0,0,0,0
1760980246150551914,0,0,0,0,0,0,0,0,0
1760980246164676583,0,0,0,0,0,0,0,0,0
1760980246177774883,0,0,0,0,0,0,0,0,0
1760980246191868626,0,0,0,0,0,0,0,0,0
1760980246204962833,0,0,0,0,0,0,0,0,0
1760980246219345503,0,0,0,0,0,0,0,0,0
1760980246232410394,0,0,0,0,0,0,0,0,0
1760980246246364897,0,0,0,0,0,0,0,0,0
1760980246259424882,0,0,0,0,0,0,0,0,0
1760980246272494329,0,0,0,0,0,0,0,0,0
1760980246286471258,0,0,0,0,0,0,0,0,0
1760980246299516576,0,0,0,0,0,0,0,0,0
1760980246312581301,0,0,0,0,0,0,0,0,0
1760980246325639656,0,0,0,0,0,0,0,0,0
1760980246339539121,0,0,0,0,0,0,0,0,0
1760980246352678161,0,0,0,0,0,0,0,0,0
1760980246365714368,0,0,0,0,0,0,0,0,0
1760980246378786482,0,0,0,0,0,0,0,0,0
1760980246392732559,0,0,0,0,0,0,0,0,0
1760980246405950173,0,0,0,0,0,nan,0,nan,nan
1760980246419351935,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246433708253,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246446971552,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246460210314,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246473484225,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246487662506,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246500986527,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246514329697,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246527663163,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246541747073,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246555062020,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246568383745,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246581681785,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246595829474,0,0,nan,nan,nan,nan,2,-22.8346,0.0389473
1760980246609169532,nan,-0.00390625,nan,nan,nan,nan,11,-22.835,0.0161885
1760980246622697276,nan,0,nan,nan,nan,nan,11,-22.8349,0.0983238
1760980246636843890,3.13853,0.00585938,nan,nan,nan,nan,11,-22.8354,0.0652252
1760980246650281171,3.13853,-0.00195312,nan,nan,nan,nan,11,-22.8343,0.133404
1760980246663694414,3.13853,0.00195312,nan,nan,nan,nan,11,-22.835,0.0102647
1760980246677033214,3.13853,0,nan,nan,nan,nan,11,-22.8351,0.0109547
1760980246691210309,3.13853,-0.00195312,nan,nan,nan,nan,11,-22.835,0.0544816
1760980246704771257,3.13836,0.00195312,nan,nan,nan,nan,11,-22.8345,0.121349
1760980246718147537,3.13837,0.00195312,nan,nan,nan,nan,11,-22.8352,-0.0180732
1760980246731732707,3.13848,0,nan,nan,nan,nan,11,-22.8348,0.0533875
1760980246745956803,3.13848,0.00390625,nan,nan,nan,nan,11,-22.8357,-0.122889
1760980246759338657,3.13848,0,nan,nan,nan,nan,11,-22.8355,-0.117832
1760980246772772716,3.13848,0.00195312,nan,nan,nan,nan,11,-22.8345,0.108723
1760980246787041978,3.13848,0,nan,nan,nan,nan,11,-22.8351,0.0320873
1760980246800326185,3.13848,-0.00390625,nan,nan,nan,nan,11,-22.8351,-0.0608114
1760980246813736632,3.13848,-0.00195312,nan,nan,nan,nan,11,-22.8355,0.18864
1760980246827503043,3.13848,-0.00585938,nan,nan,nan,nan,11,-22.8353,-0.119074
1760980246841648249,3.13842,-0.00390625,nan,nan,nan,nan,11,-22.8348,0.124316
1760980246854917178,3.13842,0.00195312,nan,nan,nan,nan,11,-22.8355,-0.0889224
1760980246868189329,3.13836,0,nan,nan,nan,nan,11,-22.8355,-0.060496
