timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754327400492438464,0,0,0,0,0,0
1754327400517373336,0,0,0,0,0,0
1754327400542364670,0,0,0,0,0,0
1754327400567372949,0,0,0,0,0,0
1754327400593146174,0,0,0,0,0,0
1754327400617768268,0,0,0,0,0,0
1754327400642378620,0,0,0,0,0,0
1754327400667290436,0,0,0,0,0,0
1754327400692281104,0,0,0,0,0,0
1754327400717201883,0,0,0,0,0,0
1754327400742252829,0,0,0,0,0,0
1754327400767354738,0,0,0,0,0,0
1754327400792336424,0,0,0,0,0,0
1754327400817378148,0,0,0,0,0,0
1754327400842250371,0,0,0,0,0,0
1754327400867304836,0,0,0,0,0,0
1754327400892319263,0,0,0,0,0,0
1754327400917248561,0,0,0,0,0,0
1754327400942291044,0,0,0,0,0,0
1754327400967265656,0,0,0,0,0,0
1754327400992271417,0,0,0,0,0,0
1754327401017391177,0,0,0,0,0,0
1754327401042218604,0,0,0,0,0,0
1754327401067138994,0,0,0,0,0,0
1754327401092459977,0,0,0,0,0,0
1754327401117253311,0,0,0,0,0,0
1754327401142466701,0,0,0,0,0,0
1754327401167357498,0,0,0,0,0,0
1754327401192547166,0,0,0,0,0,0
1754327401217331018,0,0,0,0,0,0
1754327401242416593,0,0,0,0,0,0
1754327401267342594,0,0,0,0,0,0
1754327401292332706,0,0,0,0,0,0
1754327401317257503,0,0,0,0,0,0
1754327401342551097,0,0,0,0,0,0
1754327401367333061,0,0,0,0,0,0
1754327401392310247,0,0,0,0,0,0
1754327401417381859,0,0,0,0,0,0
1754327401442292064,0,0,0,0,0,0
1754327401467727510,0,0,0,0,0,0
1754327401492375177,0,0,0,0,0,0
1754327401517266233,0,0,0,0,0,0
1754327401542412920,0,0,0,0,0,0
1754327401567533847,0,0,0,0,0,0
1754327401592427885,0,0,0,0,0,0
1754327401617638219,0,0,0,0,0,0
1754327401642430294,0,0,0,0,0,0
1754327401667679332,0,0,0,0,0,0
1754327401692358573,0,0,0,0,0,0
1754327401717276297,0,0,0,0,0,0
