timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,motor_drv_mode
1755031930438727312,1.64277,-4.53516,-0.0785488,0.155938,-0.513401,-0.285742,10
1755031930463762710,1.51248,-3.36914,-0.0278524,0.442933,-0.437362,-0.426341,10
1755031930488671163,1.44289,-2.5957,-0.024063,0.472455,-0.483547,-0.611067,10
1755031930513865747,1.38851,-1.61133,0.00200667,0.356955,-0.824749,-0.717203,10
1755031930538719793,1.37004,-0.785156,0.00126853,0.577794,-0.90551,-0.770348,10
1755031930563681950,1.35634,-0.269531,0.0153843,0.699973,-0.63143,-0.520547,10
1755031930588778885,1.35518,0.400391,0.0284082,0.690784,-0.602681,-0.489923,10
1755031930613694450,1.3672,0.904297,0.0676986,1.04699,-0.381286,-0.494899,10
1755031930638677403,1.40925,1.58398,0.0779773,1.02956,-0.922645,-0.821099,10
1755031930663860431,1.44244,2.13086,0.119988,0.65479,-1.27783,-1.15719,10
1755031930688737274,1.50255,2.47852,0.131461,0.124907,-1.74655,-2.25003,10
1755031930713680320,1.54947,2.3457,0.114893,-0.705233,-2.09804,-2.23662,10
1755031930739108274,1.60773,1.48438,0.100025,-0.376408,-2.03622,-2.07671,10
1755031930763748690,1.64059,0.722656,0.0731598,-0.868823,-1.87451,-1.82053,10
1755031930788821088,1.65496,0.205078,0.0608551,-0.34461,-1.68474,-1.64864,10
1755031930813806097,1.64674,-0.572266,0.0427419,-0.221309,-1.55237,-1.53929,10
1755031930838785699,1.63285,-0.75,0.0372745,0.139749,-1.55676,-1.45745,10
1755031930863738245,1.62411,-0.666016,0.0333525,0.0181885,-1.49185,-1.47287,10
1755031930888694680,1.60872,-0.470703,0.0299756,0.091196,-1.55318,-1.4922,10
1755031930913724615,1.59793,-0.5625,0.0295688,0.142476,-1.43561,-1.44711,10
1755031930938770105,1.58841,-0.326172,0.0312816,0.239106,-1.44891,-1.49171,10
1755031930963722522,1.58375,-0.166016,0.0348617,0.105781,-1.46436,-1.53267,10
1755031930988789531,1.58153,-0.00585938,0.0355264,0.0470216,-1.55165,-1.54505,10
1755031931013727929,1.5827,0.0625,0.0355264,0.0470216,-1.55165,-1.54505,10
1755031931038658938,1.58435,0.0351562,0.0355264,0.0470216,-1.55165,-1.54505,10
1755031931063694095,1.58437,-0.0273438,0.0332529,-0.0168224,-1.56928,-1.57534,10
1755031931088698216,1.58383,-0.0410156,0.0332529,-0.0168224,-1.56928,-1.57534,10
1755031931113782817,1.58314,-0.0175781,0.0332529,-0.0168224,-1.56928,-1.57534,10
1755031931138695937,1.58305,0.00585938,0.0332529,-0.0168224,-1.56928,-1.57534,10
1755031931163691113,1.58331,0.00976562,0.0332529,-0.0295938,-1.48923,-1.58586,10
1755031931188732696,1.58347,-0.00585938,0.0335328,-0.0295938,-1.48923,-1.58586,10
1755031931213829113,1.58312,-0.0136719,0.0335328,-0.0295938,-1.48923,-1.58586,10
1755031931238714567,1.58303,0.00195312,0.0335328,-0.0295938,-1.48923,-1.58586,10
1755031931263732002,1.58312,0.0136719,0.0335328,0.000659373,-1.67182,-1.5849,10
1755031931288773140,1.58339,-0.00390625,0.0335723,0.000659373,-1.67182,-1.5849,10
1755031931313685260,1.58312,-0.00195312,0.0335723,0.000659373,-1.67182,-1.5849,10
1755031931338784659,1.58312,0.00195312,0.0335723,0.000659373,-1.67182,-1.5849,10
1755031931363781723,1.58322,0,0.0334407,-0.00766214,-1.61529,-1.58081,10
1755031931388820029,1.5833,-0.00195312,0.0334407,-0.00766214,-1.61529,-1.58081,10
1755031931413690741,1.5832,-0.00585938,0.0334407,-0.00766214,-1.61529,-1.58081,10
1755031931438769306,1.58302,0,0.0334407,-0.00766214,-1.61529,-1.58081,10
1755031931463754519,1.58285,-0.015625,0.0325228,-0.0335006,-1.55701,-1.57578,10
1755031931488682232,1.58234,-0.0214844,0.0325228,-0.0335006,-1.55701,-1.57578,10
1755031931513756815,1.58164,-0.0488281,0.0325228,-0.0335006,-1.55701,-1.57578,10
1755031931538727880,1.58079,-0.0644531,0.0325228,-0.0335006,-1.55701,-1.57578,10
1755031931563691000,1.57893,-0.119141,0.0325228,-0.0614574,-1.50023,-1.51493,10
1755031931589090084,1.57478,-0.298828,0.0220076,-0.0614574,-1.50023,-1.51493,10
1755031931613698462,1.56887,-0.294922,0.0220076,-0.0614574,-1.50023,-1.51493,10
1755031931638938917,1.56261,-0.234375,0.0220076,-0.0614574,-1.50023,-1.51493,10
1755031931663712981,1.56047,-0.0175781,0.0220076,0.0423103,-1.47459,-1.52933,10
1755031931688656490,1.5608,0.09375,0.0242611,0.0423103,-1.47459,-1.52933,10
1755031931713770925,1.56491,0.0996094,0.0242611,0.0423103,-1.47459,-1.52933,10
