timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754342435005845171,0,0,0,0,0,0
1754342435038027775,0,0,0,0,0,0
1754342435068604062,0,0,0,0,0,0
1754342435102611260,0,0,0,0,0,0
1754342435133236363,0,0,0,0,0,0
1754342435165524244,0,0,0,0,0,0
1754342435196339032,0,0,0,0,0,0
1754342435228735932,0,0,0,0,0,0
1754342435259480276,0,0,0,0,0,0
1754342435291931824,0,0,0,0,0,0
1754342435322717278,0,0,0,0,0,0
1754342435355105179,0,0,0,0,0,0
1754342435385954392,0,0,0,0,0,0
1754342435418425367,0,0,0,0,0,0
1754342435449231673,0,0,0,0,0,0
1754342435481684592,0,0,0,0,0,0
1754342435514271918,0,0,0,0,0,0
1754342435545367114,0,0,0,0,0,0
1754342435578042311,0,0,0,0,0,0
1754342435609048432,0,0,0,0,0,0
1754342435641947555,0,0,0,0,0,0
1754342435672874417,0,0,0,0,0,0
1754342435705644318,0,0,0,0,0,0
1754342435736778198,0,0,0,0,0,0
1754342435769308802,0,0,0,0,0,0
1754342435800291090,0,0,0,0,0,0
1754342435833059639,0,0,0,0,0,0
1754342435863745593,0,0,0,0,0,0
1754342435896145123,0,0,0,0,0,0
1754342435927036281,0,0,0,0,0,0
1754342435959465330,0,0,0,0,0,0
1754342435990094562,0,0,0,0,0,0
1754342436022481166,0,0,0,0,0,0
1754342436053093250,0,0,0,0,0,0
1754342436085394983,0,0,0,0,0,0
1754342436116022864,0,0,0,0,0,0
1754342436148385505,0,0,0,0,0,0
1754342436179074163,0,0,0,0,0,0
1754342436211348803,0,0,0,0,0,0
1754342436242198980,0,0,0,0,0,0
1754342436275325214,0,0,0,0,0,0
1754342436306082687,0,0,0,0,0,0
1754342436338802903,0,0,0,0,0,0
1754342436369864543,0,0,0,0,0,0
1754342436402683036,0,0,0,0,0,0
1754342436433837731,0,0,0,0,0,0
1754342436466575021,0,0,0,0,0,0
1754342436497529883,0,0,0,0,0,0
1754342436529995394,0,0,0,0,0,0
1754342436561011960,0,0,0,0,0,0
1754342436593447972,0,0,0,0,0,0
1754342436624374667,0,0,0,0,0,0
1754342436656791789,0,0,0,0,0,0
1754342436675396918,0,0,0,0,0,0
1754342436692314267,0,0,0,0,0,0
1754342436717129493,0,0,0,0,0,0
1754342436742210035,0,0,0,0,0,0
1754342436767120076,0,0,0,0,0,0
1754342436792154063,0,0,0,0,0,0
1754342436817115863,0,0,0,0,0,0
1754342436842206405,0,0,0,0,0,0
1754342436867138521,0,0,0,0,0,0
1754342436892145322,0,0,0,0,0,0
1754342436917125548,0,0,0,0,0,0
1754342436942365850,0,0,0,0,0,0
1754342436967107447,0,0,0,0,0,0
1754342436992161970,0,0,0,0,0,0
1754342437017141548,0,0,0,0,0,0
1754342437042140294,0,0,0,0,0,0
1754342437067151002,0,0,0,0,0,0
1754342437092112618,0,0,0,0,0,0
1754342437117147270,0,0,0,0,0,0
1754342437142329423,0,0,0,0,0,0
1754342437167124576,0,0,0,0,0,0
1754342437192145988,0,0,0,0,0,0
1754342437217144196,0,0,0,0,0,0
1754342437242138201,0,0,0,0,0,0
1754342437267676539,0,0,0,0,0,0
1754342437292389821,0,0,0,0,0,0
1754342437317213252,0,0,0,0,0,0
1754342437342382738,0,0,0,0,0,0
1754342437367213539,0,0,0,0,0,0
1754342437392191895,0,0,0,0,0,0
1754342437417355326,0,0,0,0,0,0
1754342437442229497,0,0,0,0,0,0
1754342437467238335,0,0,0,0,0,0
1754342437492271839,0,0,0,0,0,0
1754342437517429048,0,0,0,0,0,0
1754342437542215812,0,0,0,0,0,0
1754342437567243501,0,0,0,0,0,0
1754342437592247432,0,0,0,0,0,0
1754342437617141659,0,0,0,0,0,0
1754342437642589330,0,0,0,0,0,0
1754342437667639853,0,0,0,0,0,0
1754342437692540432,0,0,0,0,0,0
1754342437717713252,0,0,0,0,0,0
1754342437742760701,0,0,0,0,0,0
1754342437767415853,0,0,0,0,0,0
