timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754423791962329201,0,0,0,0,0,0
1754423791994614058,0,0,0,0,0,0
1754423792025099686,0,0,0,0,0,0
1754423792057266339,0,0,0,0,0,0
1754423792088099820,0,0,0,0,0,0
1754423792121364960,0,0,0,0,0,0
1754423792152166588,0,0,0,0,0,0
1754423792184444150,0,0,0,0,0,0
1754423792215131889,0,0,0,0,0,0
1754423792247520728,0,0,0,0,0,0
1754423792278387506,0,0,0,0,0,0
1754423792310779753,0,0,0,0,0,0
1754423792341887494,0,0,0,0,0,0
1754423792374574427,0,0,0,0,0,0
1754423792405859577,0,0,0,0,0,0
1754423792438680899,0,0,0,0,0,0
1754423792471475555,0,0,0,0,0,0
1754423792502270369,0,0,0,0,0,0
1754423792535243563,0,0,0,0,0,0
1754423792566649398,0,0,0,0,0,0
1754423792599530387,0,0,0,0,0,0
1754423792630585758,0,0,0,0,0,0
1754423792663418859,0,0,0,0,0,0
1754423792696911629,0,0,0,0,0,0
1754423792728397686,0,0,0,0,0,0
1754423792761465417,0,0,0,0,0,0
1754423792792572048,0,0,0,0,0,0
1754423792811467497,0,0,0,0,0,0
1754423792828652162,0,0,0,0,0,0
1754423792848423152,0,0,0,0,0,0
1754423792873322941,0,0,0,0,0,2
1754423792898276860,0,0,-0.438446,0.0033847,0,2
1754423792923339447,0,0,-0.438446,0.0033847,0,2
1754423792948334126,0,0,-0.438446,0.0033847,0,2
1754423792973251582,0,0,-0.438446,0.0033847,0,2
1754423792998281631,0,0,-0.438446,0.0033847,0,2
1754423793023305402,0,0,-0.438446,0.0033847,0,2
1754423793049259622,0,0,-0.438446,0.0033847,0,11
1754423793073435204,0,3.21875,0.596741,8.11032,0.292714,10
1754423793098284086,-0.290519,8.29688,0.927063,13.3808,0.321468,10
1754423793123404061,-0.137136,9.60742,1.31461,14.8413,0.516144,10
1754423891878651345,0,0,0,0,0,0
1754423891910906738,0,0,0,0,0,0
1754423891941623255,0,0,0,0,0,0
1754423891973987037,0,0,0,0,0,0
1754423892004541887,0,0,0,0,0,0
1754423892037513227,0,0,0,0,0,0
1754423892068223947,0,0,0,0,0,0
1754423892100544396,0,0,0,0,0,0
1754423892131339857,0,0,0,0,0,0
1754423892164007862,0,0,0,0,0,0
1754423892195112010,0,0,0,0,0,0
1754423892227574237,0,0,0,0,0,0
1754423892258398532,0,0,0,0,0,0
1754423892290755314,0,0,0,0,0,0
1754423892323463041,0,0,0,0,0,0
1754423892355977416,0,0,0,0,0,0
1754423892386650729,0,0,0,0,0,0
1754423892419013363,0,0,0,0,0,0
1754423892449799843,0,0,0,0,0,0
1754423892482117754,0,0,0,0,0,0
1754423892512859420,0,0,0,0,0,0
1754423892545155146,0,0,0,0,0,0
1754423892575824755,0,0,0,0,0,0
1754423892608041796,0,0,0,0,0,0
1754423892638886517,0,0,0,0,0,0
1754423892671122742,0,0,0,0,0,0
1754423892701868796,0,0,0,0,0,0
1754423892734117282,0,0,0,0,0,0
1754423892751006268,0,0,0,0,0,0
1754423892769536278,0,0,0,0,0,0
1754423892789676239,0,0,0,0,0,0
1754423892814671772,0,0,3.12758,0.0152889,0,2
1754423892839683954,0,0,3.12758,0.0152889,0,2
1754423892864821043,0,0,3.12758,0.0152889,0,2
1754423892889807114,0,0,3.12758,0.0152889,0,2
1754423892914806333,0,0,3.12758,0.0152889,0,2
1754423892939789181,0,0,3.12758,0.0152889,0,2
1754423892964896437,0,0,3.12758,0.0152889,0,2
1754423892989880044,0,3.3125,3.91594,4.30814,0.352896,10
1754423893014937300,-2.06453,2.77344,4.06488,5.82118,0.437694,10
1754423893039783037,-1.97672,4.24609,4.18823,4.33667,0.380227,10
1754423893064770996,-1.87145,5.20898,4.3381,6.90975,0.427973,10
1754423893089757474,-1.75391,5.76367,4.50426,7.20763,0.366508,10
1754423893114779192,-1.57366,6.75,4.71136,7.96682,0.392153,10
1754423893139708170,-1.44287,7.18359,4.90121,8.51241,0.406315,10
1754423893164639536,-1.30646,7.94531,5.12743,9.46357,0.425556,10
1754423893189656588,-1.05871,8.61523,5.38312,10.4461,0.382492,10
1754423893214658510,-0.872485,9.03906,5.67171,10.9673,0.358505,10
1754423893239699414,-0.64027,10.0488,5.94656,11.7989,0.396789,10
1754423893264771077,-0.449498,10.9316,6.24352,13.4295,0.321569,10
1754423893289884833,-0.163544,12.1777,6.5842,15.0911,0.412805,10
1754423893314735181,-0.0998539,14.0254,7.03423,16.6942,0.427203,10
1754423893339809363,-0.108099,15.7578,7.42712,18.9403,0.462488,10
1754423893365256342,-0.252843,17.668,7.94987,20.3282,0.422477,10
1754423893389843411,-0.0502549,19.5,8.545,23.5521,0.339924,10
1754423893414761481,-0.0502549,23.2285,9.05547,24.8237,0.320537,10
1754423893439853441,1.57052,25.9512,9.68307,28.7753,0.389208,10
1754423893464834418,2.05372,26.9629,10.1841,29.6194,0.574094,10
1754423893489848193,2.9068,26.0195,10.836,28.1953,0.423546,10
