timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,mot_pos,mot_vel
1760976993362085707,0,0,0,0,0,0,0,0,0
1760976993374930036,0,0,0,0,0,0,0,0,0
1760976993387791513,0,0,0,0,0,0,0,0,0
1760976993400655712,0,0,0,0,0,0,0,0,0
1760976993413665172,0,0,0,0,0,0,0,0,0
1760976993427485818,0,0,0,0,0,0,0,0,0
1760976993440448018,0,0,0,0,0,0,0,0,0
1760976993453435680,0,0,0,0,0,0,0,0,0
1760976993467196160,0,0,0,0,0,0,0,0,0
1760976993480218582,0,0,0,0,0,0,0,0,0
1760976993493138504,0,0,0,0,0,0,0,0,0
1760976993506034259,0,0,0,0,0,0,0,0,0
1760976993519790164,0,0,0,0,0,0,0,0,0
1760976993532693419,0,0,0,0,0,0,0,0,0
1760976993545580285,0,0,0,0,0,0,0,0,0
1760976993558463448,0,0,0,0,0,0,0,0,0
1760976993572207001,0,0,0,0,0,0,0,0,0
1760976993585230664,0,0,0,0,0,0,0,0,0
1760976993598147901,0,0,0,0,0,0,0,0,0
1760976993611683898,0,0,0,0,0,0,0,0,0
1760976993625541730,0,0,0,0,0,0,0,0,0
1760976993638501448,0,0,0,0,0,0,0,0,0
1760976993651455148,0,0,0,0,0,0,0,0,0
1760976993664358106,0,0,0,0,0,0,0,0,0
1760976993678138882,0,0,0,0,0,0,0,0,0
1760976993691041693,0,0,0,0,0,0,0,0,0
1760976993703918985,0,0,0,0,0,0,0,0,0
1760976993717640390,0,0,0,0,0,0,0,0,0
1760976993730509182,0,0,0,0,0,0,0,0,0
1760976993743411123,0,0,0,0,0,0,0,0,0
1760976993756321693,0,0,0,0,0,0,0,0,0
1760976993770060061,0,0,0,0,0,0,0,0,0
1760976993782982853,0,0,0,0,0,0,0,0,0
1760976993795886886,0,0,0,0,0,0,0,0,0
1760976993808750289,0,0,0,0,0,0,0,0,0
1760976993822613510,0,0,0,0,0,0,0,0,0
1760976993835517839,0,0,0,0,0,0,0,0,0
1760976993848441890,0,0,0,0,0,0,0,0,0
1760976993861311960,0,0,0,0,0,0,0,0,0
1760976993875034254,0,0,0,0,0,0,0,0,0
1760976993887907546,0,0,0,0,0,0,0,0,0
1760976993900792709,0,0,0,0,0,0,0,0,0
1760976993913704205,0,0,0,0,0,0,0,0,0
1760976993927504592,0,0,0,0,0,0,0,0,0
1760976993940377698,0,0,0,0,0,0,0,0,0
1760976993953264102,0,0,0,0,0,0,0,0,0
1760976993967025044,0,0,0,0,0,0,0,0,0
1760976993979915984,0,0,0,0,0,0,0,0,0
1760976993992790480,0,0,0,0,0,0,0,0,0
1760976994005679365,0,0,0,0,0,0,0,0,0
1760976994019575011,0,0,0,0,0,0,0,0,0
1760976994032530785,0,0,0,0,0,0,0,0,0
1760976994045475651,0,0,0,0,0,0,0,0,0
1760976994058399018,0,0,0,0,0,0,0,0,0
1760976994072118293,0,0,0,0,0,0,0,0,0
1760976994085016530,0,0,0,0,0,0,0,0,0
1760976994097903729,0,0,0,0,0,0,0,0,0
1760976994110804929,0,0,0,0,0,0,0,0,0
1760976994124580075,0,0,0,0,0,0,0,0,0
1760976994137447126,0,0,0,0,0,0,0,0,0
1760976994150335789,0,0,0,0,0,0,0,0,0
1760976994163219340,0,0,0,0,0,0,0,0,0
1760976994176954597,0,0,0,0,0,0,0,0,0
1760976994189895093,0,0,0,0,0,0,0,0,nan
1760976994203029775,nan,nan,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994217061996,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994230266622,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994243286785,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994256336559,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994270243557,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994283320128,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994296366698,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994309417324,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994324618603,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994337899415,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994351183393,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994364486834,0,0,nan,nan,nan,nan,0,-23.2689,-0.14813
1760976994378439796,0,0,nan,nan,nan,nan,0,-23.2688,-0.0650288
1760976994391594922,nan,-0.00195312,nan,nan,nan,nan,11,-23.2682,-0.0319499
1760976994404775326,3.05619,-0.00195312,nan,nan,nan,nan,11,-23.269,-0.0443692
1760976994418909066,3.05607,-0.00195312,nan,nan,nan,nan,11,-23.269,-0.0498594
1760976994432094025,3.05607,0,nan,nan,nan,nan,11,-23.269,-0.087019
1760976994445171170,3.05601,-0.00390625,nan,nan,nan,nan,11,-23.2692,-0.135356
1760976994458281055,3.05601,0.00195312,nan,nan,nan,nan,11,-23.2694,-0.0900942
1760976994472170257,3.05601,-0.00195312,nan,nan,nan,nan,11,-23.2694,-0.130654
1760976994485176475,3.05601,-0.00585938,nan,nan,nan,nan,11,-23.2689,0.0386434
1760976994498369361,3.056,0.00195312,nan,nan,nan,nan,11,-23.2691,-0.000477626
1760976994511356894,3.05589,-0.0078125,nan,nan,nan,nan,11,-23.2691,-0.0358926
1760976994525521874,3.05584,-0.00585938,nan,nan,nan,nan,11,-23.2691,-0.0228326
1760976994538782538,3.05583,-0.00585938,nan,nan,nan,nan,11,-23.2691,0.0662122
1760976994552034942,3.05567,-0.00195312,nan,nan,nan,nan,11,-23.2689,-0.0674831
1760976994565094753,3.05567,0.00195312,nan,nan,nan,nan,11,-23.2694,-0.0953478
1760976994579173511,3.05566,-0.00195312,nan,nan,nan,nan,11,-23.2694,-0.0976444
1760976994592524860,3.05566,0,nan,nan,nan,nan,11,-23.2689,0.0555771
1760976994605647004,3.05566,0,nan,nan,nan,nan,11,-23.269,0.0388898
1760976994619675077,3.05566,-0.0078125,nan,nan,nan,nan,11,-23.2691,0.0417285
1760976994633130148,3.05566,-0.00390625,nan,nan,nan,nan,11,-23.269,-0.0701442
1760976994646242737,3.0556,0,nan,nan,nan,nan,11,-23.2686,0.126643
1760976994659350808,3.05566,0.00195312,nan,nan,nan,nan,11,-23.2694,-0.0684391
1760976994673423455,3.05549,-0.00585938,nan,nan,nan,nan,11,-23.2692,-0.081706
1760976994686550933,3.05549,0,nan,nan,nan,nan,11,-23.2691,-0.107274
1760976994699622299,3.05549,-0.00195312,nan,nan,nan,nan,11,-23.2686,0.109316
1760976994712765351,3.05543,0,nan,nan,nan,nan,11,-23.2687,0.122543
1760976994726783091,3.05532,-0.00390625,nan,nan,nan,nan,11,-23.2692,-0.0402292
1760976994739880902,3.05532,0,nan,nan,nan,nan,11,-23.2691,-0.088231
1760976994753014639,3.05531,-0.00195312,nan,nan,nan,nan,11,-23.2687,0.0586919
1760976994767003878,3.05531,-0.00585938,nan,nan,nan,nan,11,-23.2688,-0.0401504
1760976994780209264,3.05515,-0.00585938,nan,nan,nan,nan,11,-23.2691,-0.0166917
1760976994793437816,3.05515,-0.0078125,nan,nan,nan,nan,11,-23.2687,0.0382492
1760976994806570312,3.05504,-0.00390625,nan,nan,nan,nan,11,-23.2691,-0.0999703
1760976994820719460,3.05503,0,nan,nan,nan,nan,11,-23.2689,0.0396587
1760976994834088623,3.05503,0.00195312,nan,nan,nan,nan,11,-23.2693,-0.0845249
1760976994847437231,3.05503,-0.00195312,nan,nan,nan,nan,11,-23.2683,-0.0271099
1760976994860672061,3.05497,-0.00585938,nan,nan,nan,nan,11,-23.2691,-0.0672264
1760976994874586967,3.05486,0,nan,nan,nan,nan,11,-23.2685,0.131956
1760976994887804408,3.05486,0,nan,nan,nan,nan,11,-23.2692,-0.0518697
1760976994900953368,3.05486,-0.00585938,nan,nan,nan,nan,11,-23.268,0.022666
1760976994914169809,3.05469,-0.00195312,nan,nan,nan,nan,11,-23.2691,-0.13504
1760976994928112326,3.05469,0,nan,nan,nan,nan,11,-23.2686,0.12274
1760976994941294526,3.05463,-0.00390625,nan,nan,nan,nan,11,-23.2692,0.00209518
1760976994954422152,3.05463,-0.00195312,nan,nan,nan,nan,11,-23.2692,-0.0427031
1760976994968455947,3.05463,0,nan,nan,nan,nan,11,-23.2687,-0.075299
1760976994981605129,3.05463,-0.00195312,nan,nan,nan,nan,11,-23.2687,-0.0525006
1760976994994800810,3.05463,-0.00390625,nan,nan,nan,nan,11,-23.2685,0.154449
1760976995007952103,3.05463,-0.00976562,nan,nan,nan,nan,11,-23.2688,0.0635709
1760976995022187139,3.05446,-0.00585938,nan,nan,nan,nan,11,-23.2689,0.168859
1760976995035597396,3.05446,-0.0078125,nan,nan,nan,nan,11,-23.2688,0.0103352
1760976995048762578,3.05435,-0.00195312,nan,nan,nan,nan,11,-23.2684,-0.00774191
1760976995061977093,3.05435,0,nan,nan,nan,nan,11,-23.2689,-0.108378
1760976995076129425,3.05435,-0.00195312,nan,nan,nan,nan,11,-23.2686,-0.0152231
1760976995089219107,3.05435,-0.00390625,nan,nan,nan,nan,11,-23.2688,-0.0330735
1760976995102372751,3.05435,-0.00195312,nan,nan,nan,nan,11,-23.2684,0.140541
1760976995116288787,3.05434,0.00195312,nan,nan,nan,nan,11,-23.2687,0.0766603
1760976995129432357,3.05434,-0.00390625,nan,nan,nan,nan,11,-23.2687,0.0281164
1760976995142546094,3.05434,-0.00195312,nan,nan,nan,nan,11,-23.2684,0.0372929
1760976995155924999,3.05428,-0.00390625,nan,nan,nan,nan,11,-23.2688,0.165547
1760976995169870312,3.05428,-0.00585938,nan,nan,nan,nan,11,-23.2691,-0.0484301
1760976995182965808,3.05428,-0.00195312,nan,nan,nan,nan,11,-23.2691,0.149737
1760976995196132157,3.05411,-0.00585938,nan,nan,nan,nan,11,-23.2688,-0.0809374
1760976995209245190,3.05411,0,nan,nan,nan,nan,11,-23.2691,0.0662714
1760976995223183411,3.05411,-0.0078125,nan,nan,nan,nan,11,-23.2687,-0.100976
1760976995236571037,3.05411,0.00195312,nan,nan,nan,nan,11,-23.2691,-0.0130548
1760976995250005535,3.05405,0,nan,nan,nan,nan,11,-23.2683,-0.0954366
