timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776809271038885341,0,0,0,0,0,0,0,-1,-0.00076699,0
1776809271043748943,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271048704831,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271053686629,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271058680484,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271063702379,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271068676102,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271073681847,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271078680184,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271083680817,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271088670153,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271093695363,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271098689478,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271103764174,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271108717877,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271113696934,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271118698716,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271123682811,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271128683351,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271133679114,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271138678025,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271143681196,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271148690645,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271153673017,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271158680614,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271163674117,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271168680418,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271173670847,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271178675814,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271183675836,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271188654653,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271193666028,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271198677236,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271203686130,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271208667502,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271213679340,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271218673232,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1776809271223673551,nan,0,inf,0,0,0,2,-1,-0.00076699,0
1776809271228673388,nan,0,inf,0,0,0,11,-1,-0.00076699,0
1776809271233676207,nan,-0.00195312,inf,-0.00195312,0,0,0,-1,-0.00076699,0
1776809271238661598,nan,-0.00195312,inf,-0.00195312,0,0,3,-1,-0.00076699,0
1776809271243692679,nan,-0.00195312,inf,-0.00195312,0,0,3,-1,-0.00076699,0
1776809271248680867,nan,0.00195312,inf,0.00195312,0,0,10,-1,-0.00076699,0
1776809271253727764,3.13563,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271258665502,3.13576,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271263676044,3.13576,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271268661695,3.13576,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271273660606,3.13576,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271278700150,3.13576,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271283672670,3.13576,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271288667766,3.13576,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271293668769,3.13576,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271298740077,3.13576,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271303689020,3.13563,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271308683856,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271313670192,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271318669992,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271323666069,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271328663295,3.13563,0.00390625,0.314159,0.00390625,0,0,10,-1,-0.00076699,0
1776809271333666836,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271338653839,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271343660158,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271348665644,3.13563,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271353702577,3.13563,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271358724861,3.13563,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271363683897,3.13563,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271368706181,3.13563,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271373681034,3.13563,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271378679704,3.13551,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271383669707,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271388641727,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271393671400,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271398662162,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271403667370,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271408663614,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271413681694,3.13551,0.00390625,0.314159,0.00390625,0,0,10,-1,-0.00076699,0
1776809271418687439,3.13551,0.00390625,0.314159,0.00390625,0,0,10,-1,-0.00076699,0
1776809271423673367,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271428667704,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271433718564,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271438660673,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271443665159,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271448668089,3.13551,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271453706430,3.13551,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271458689228,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271463698918,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271468692866,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271473674386,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271478676631,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271483671060,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271488655284,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271493659196,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271498675479,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271503667167,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271508681394,3.13551,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271513666674,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271518676994,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271523664978,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271528672927,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271533666115,3.13551,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271538643654,3.13551,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271543663604,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271548673535,3.13551,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271553738804,3.13551,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271558691359,3.13539,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271563676509,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271568669549,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271573689222,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271578677187,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271583679043,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271588646691,3.13539,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271593675013,3.13539,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1776809271598666905,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271603663075,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271608712806,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271613676472,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271618692718,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271623722596,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271628675984,3.13539,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1776809271633671024,3.13539,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271638659045,3.13539,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1776809271643664457,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271648677406,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271653667724,3.13527,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271658667283,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271663688492,3.13539,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271668688292,3.13527,0,0.314159,0,0,0,10,-1,-0.00076699,0
1776809271673698223,3.13527,0,0.314159,0,0,0,10,-1,-0.00076699,0
