timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776812956386709187,0,0,0,0,0,0,0,-2,-0.00153398,0
1776812956391547187,0,0,0,0,0,0,0,-2,-0.00153398,0
1776812956396506144,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956401490137,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956406545366,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956411550413,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956416503223,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956421488845,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956426489818,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956431497439,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956436462859,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956441481738,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956446476323,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956451569513,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956456523767,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956461500242,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956466489771,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956471491818,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956476486829,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956481496153,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956486465184,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956491481971,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956496487814,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956501490084,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956506484298,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956511488086,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956516485726,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956521495181,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956526505320,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956531488035,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956536470157,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956541481593,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956546486992,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956551487817,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956556480309,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956561495652,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956566485941,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956571493951,0,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956576496553,nan,0,inf,0,0,0,2,-2,-0.00153398,0
1776812956581491453,nan,0,inf,0,0,0,11,-2,-0.00153398,0
1776812956586480816,3.1058,0,0.314159,0,0,0,0,-2,-0.00153398,0
1776812956591470382,3.1058,0,0.314159,0,0,0,3,-2,-0.00153398,0
1776812956596476448,3.1058,0.00390625,0.314159,0.00390625,0,0,10,-2,-0.00153398,0
