timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps
1770844785547282733,0,0,0,0,0,0,0,0
1770844785558609705,0,0,0,0,0,0,0,0
1770844785569995119,0,0,0,0,0,0,0,0
1770844785581342219,0,0,0,0,0,0,0,0
1770844785592703153,0,0,0,0,0,0,0,0
1770844785605378994,0,0,0,0,0,0,0,0
1770844785616766982,0,0,0,0,0,0,0,0
1770844785628140396,0,0,0,0,0,0,0,0
1770844785639546587,0,0,0,0,0,0,0,0
1770844785652178763,0,0,0,0,0,0,0,0
1770844785664513656,0,0,0,0,0,0,0,0
1770844785676072766,0,0,0,0,0,0,0,0
1770844785687492530,0,0,0,0,0,0,0,0
1770844785700150317,0,0,0,0,0,0,0,0
1770844785711546582,0,0,0,0,0,0,0,0
1770844785722943570,0,0,0,0,0,0,0,0
1770844785734351686,0,0,0,0,0,0,0,0
1770844785745769506,0,0,0,0,0,0,0,0
1770844785758423737,0,0,0,0,0,0,0,0
1770844785769831965,0,0,0,0,0,0,0,0
1770844785781227823,0,0,0,0,0,0,0,0
1770844785792614107,0,0,0,0,0,0,0,0
1770844785805269801,0,0,0,0,0,0,0,0
1770844785816663603,0,0,0,0,0,0,0,0
1770844785828049739,0,0,0,0,0,0,0,0
1770844785839464726,0,0,0,0,0,0,0,0
1770844785852097402,0,0,0,0,0,0,0,0
1770844785863491001,0,0,0,0,0,0,0,0
1770844785875870299,0,0,0,0,0,0,0,0
1770844785887328729,0,0,0,0,0,0,0,0
1770844785900014273,0,0,0,0,0,0,0,0
1770844785911426871,0,0,0,0,0,0,0,0
1770844785922828692,0,0,0,0,0,0,0,0
1770844785934380247,0,0,0,0,0,0,0,0
1770844785945700052,0,0,0,0,0,0,0,0
1770844785958379430,0,0,0,0,0,0,0,0
1770844785969748308,0,0,0,0,0,0,0,0
1770844785981168091,0,0,0,0,0,0,0,0
1770844785992585207,0,0,0,0,0,0,0,0
1770844786005282862,0,0,0,0,0,0,0,0
1770844786016754365,0,0,0,0,0,0,0,0
1770844786028201720,0,0,0,0,0,0,0,0
1770844786039629003,0,0,0,0,0,0,0,0
1770844786052313603,0,0,0,0,0,0,0,0
1770844786063743977,0,0,0,0,0,0,0,0
1770844786075747773,0,0,0,0,0,0,0,0
1770844786087158889,0,0,0,0,0,0,0,0
1770844786098856493,0,0,0,0,0,0,0,0
1770844786111557056,0,0,0,0,0,0,0,0
1770844786123346582,0,0,0,0,0,0,0,0
1770844786134734662,0,0,0,0,0,0,0,0
1770844786146023487,0,0,0,0,0,0,0,0
1770844786158717939,0,0,0,0,0,0,0,0
1770844786170155091,0,0,0,0,0,0,0,0
1770844786181769921,0,0,0,0,0,0,0,0
1770844786192995601,0,0,0,0,0,0,0,0
1770844786205718292,0,0,0,0,0,0,0,0
1770844786217176462,0,0,0,0,0,0,0,0
1770844786228767608,0,0,0,0,0,0,0,0
1770844786239991509,0,0,0,0,0,0,0,0
1770844786252729533,0,0,0,0,0,0,0,0
1770844786264178074,0,0,0,0,0,0,0,0
1770844786276004302,0,0,0,0,0,0,0,0
1770844786287345051,0,0,0,0,0,0,0,0
1770844786300155961,0,0,0,0,0,0,0,0
1770844786311640259,0,0,0,0,0,0,0,0
1770844786323262719,0,0,0,0,0,0,0,0
1770844786334492194,0,0,0,0,0,0,0,0
1770844786345961456,0,0,0,0,0,0,0,0
1770844786358703313,0,0,0,0,0,0,0,0
1770844786370357401,0,0,0,0,0,0,0,0
1770844786381931585,0,nan,nan,nan,nan,nan,0,-3
1770844786393696519,nan,nan,nan,nan,nan,nan,0,-3
1770844786406832471,0,0,nan,nan,nan,nan,0,-3
1770844786418401433,0,0,nan,nan,nan,nan,0,-3
1770844786430135221,0,0,nan,nan,nan,nan,0,-3
1770844786441815215,0,0,nan,nan,nan,nan,0,-3
1770844786454541332,0,0,nan,nan,nan,nan,0,-3
1770844786466259676,0,0,nan,nan,nan,nan,0,-3
1770844786477824174,0,0,nan,nan,nan,nan,0,-3
1770844786489570203,0,0,nan,nan,nan,nan,0,-3
1770844786502473164,0,0,nan,nan,nan,nan,0,-3
1770844786514090901,0,0,nan,nan,nan,nan,0,-3
1770844786525747952,0,0,nan,nan,nan,nan,0,-3
1770844786537394003,0,0,nan,nan,nan,nan,0,-3
1770844786550251188,0,0,nan,nan,nan,nan,0,-3
1770844786561866240,0,0,nan,nan,nan,nan,0,-3
1770844786573558345,0,0,nan,nan,nan,nan,0,-3
1770844786585227654,nan,0.00195312,nan,nan,nan,nan,0,-3
1770844786597020625,nan,0.00195312,nan,nan,nan,nan,10,-3
1770844786609893477,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786621567323,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786633176319,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786644882349,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786657744516,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786669605688,3.07233,0.00390625,nan,nan,nan,nan,10,-3
1770844786681381881,3.07233,0.00195312,nan,nan,nan,nan,10,-3
1770844786693002581,3.07233,0,nan,nan,nan,nan,10,-3
1770844786705964652,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786717576019,3.07233,0,nan,nan,nan,nan,10,-3
1770844786729124388,3.07233,0,nan,nan,nan,nan,10,-3
1770844786740880305,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786753665142,3.07233,0,nan,nan,nan,nan,10,-3
1770844786765189142,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786776811046,3.07242,0.00195312,nan,nan,nan,nan,10,-3
1770844786788352231,3.07242,0.00195312,nan,nan,nan,nan,10,-3
1770844786801153160,3.07242,0.00390625,nan,nan,nan,nan,10,-3
1770844786812900040,3.07242,0.00195312,nan,nan,nan,nan,10,-3
1770844786824463224,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786836086442,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786847878061,3.07233,0,nan,nan,nan,nan,10,-3
1770844786860787800,3.07233,0,nan,nan,nan,nan,10,-3
1770844786872456628,3.07233,0.00390625,nan,nan,nan,nan,10,-3
1770844786884203378,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786895847374,3.07233,0,nan,nan,nan,nan,10,-3
1770844786908661894,3.07233,-0.00195312,nan,nan,nan,nan,10,-3
1770844786920326315,3.07233,0,nan,nan,nan,nan,10,-3
1770844786931890425,3.07233,-0.00390625,nan,nan,nan,nan,10,-3
1770844786943462886,3.07225,0.00195312,nan,nan,nan,nan,10,-3
1770844786956318090,3.07225,-0.00195312,nan,nan,nan,nan,10,-3
