timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1773080668066533380,0,0,0,0,0,0,0,-1,-0.00076699,0
1773080668076439002,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668086362198,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668096314119,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668106304431,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668116283334,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668126300888,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668136357277,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668146308438,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668156360716,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668166296877,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668176314116,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668186299168,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668196412653,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668206372722,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668216375775,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668226311565,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668236303617,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668246323060,0,0,0.314159,0,0,0,0,-1,-0.00076699,0
1773080668256328261,nan,0.00585938,inf,0.00585938,0,0,2,-1,-0.00076699,0
1773080668266293701,3.19102,0.00585938,0.314159,0.00585938,0,0,0,-1,-0.00076699,0
1773080668276295532,3.19101,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668286289270,3.19101,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668296285730,3.19101,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668306292801,3.19101,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668316365358,3.19101,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668326299519,3.19101,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668336357297,3.19101,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668346331996,3.19101,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668356324512,3.19101,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668366279303,3.19101,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668376302375,3.19101,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668386294872,3.19101,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1773080668396296110,3.19101,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1773080668406309090,3.19101,-0.00585938,0.314159,-0.00585938,0,0,10,-1,-0.00076699,0
1773080668416309291,3.19089,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668426314270,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668436285895,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668446315839,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668456312354,3.19089,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668466364614,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668476313034,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668486307642,3.19089,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668496303213,3.19089,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668506296043,3.19089,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668516262446,3.19076,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
1773080668526289982,3.19076,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668536310573,3.19088,0.00195312,0.314159,0.00195312,0,0,10,-1,-0.00076699,0
1773080668546347758,3.19089,0,0.314159,0,0,0,10,-1,-0.00076699,0
1773080668556301678,3.19088,-0.00390625,0.314159,-0.00390625,0,0,10,-1,-0.00076699,0
1773080668566292897,3.19076,-0.00585938,0.314159,-0.00585938,0,0,10,-1,-0.00076699,0
1773080668576292617,3.19076,-0.00195312,0.314159,-0.00195312,0,0,10,-1,-0.00076699,0
