timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps
1770844971433349045,0,0,0,0,0,0,0,0
1770844971444691441,0,0,0,0,0,0,0,0
1770844971456073095,0,0,0,0,0,0,0,0
1770844971467466193,0,0,0,0,0,0,0,0
1770844971478847754,0,0,0,0,0,0,0,0
1770844971491520740,0,0,0,0,0,0,0,0
1770844971502894579,0,0,0,0,0,0,0,0
1770844971514277862,0,0,0,0,0,0,0,0
1770844971525648887,0,0,0,0,0,0,0,0
1770844971538314540,0,0,0,0,0,0,0,0
1770844971549681287,0,0,0,0,0,0,0,0
1770844971561051015,0,0,0,0,0,0,0,0
1770844971572433928,0,0,0,0,0,0,0,0
1770844971583831322,0,0,0,0,0,0,0,0
1770844971597140910,0,0,0,0,0,0,0,0
1770844971608529563,0,0,0,0,0,0,0,0
1770844971620046026,0,0,0,0,0,0,0,0
1770844971631757110,0,0,0,0,0,0,0,0
1770844971644815616,0,0,0,0,0,0,0,0
1770844971656318820,0,0,0,0,0,0,0,0
1770844971667565257,0,0,0,0,0,0,0,0
1770844971679100312,0,0,0,0,0,0,0,0
1770844971691852258,0,0,0,0,0,0,0,0
1770844971703400589,0,0,0,0,0,0,0,0
1770844971714710690,0,0,0,0,0,0,0,0
1770844971726150841,0,0,0,0,0,0,0,0
1770844971738838272,0,0,0,0,0,0,0,0
1770844971750257368,0,0,0,0,0,0,0,0
1770844971761677557,0,0,0,0,0,0,0,0
1770844971773099005,0,0,0,0,0,0,0,0
1770844971785786769,0,0,0,0,0,0,0,0
1770844971797392635,0,0,0,0,0,0,0,0
1770844971808927059,0,0,0,0,0,0,0,0
1770844971820461169,0,0,0,0,0,0,0,0
1770844971831921986,0,0,0,0,0,0,0,0
1770844971844653785,0,0,0,0,0,0,0,0
1770844971856077011,0,0,0,0,0,0,0,0
1770844971867508033,0,0,0,0,0,0,0,0
1770844971878928888,0,0,0,0,0,0,0,0
1770844971891610319,0,0,0,0,0,0,0,0
1770844971903129670,0,0,0,0,0,0,0,0
1770844971914553988,0,0,0,0,0,0,0,0
1770844971926016694,0,0,0,0,0,0,0,0
1770844971938747159,0,0,0,0,0,0,0,0
1770844971950180144,0,0,0,0,0,0,0,0
1770844971961649553,0,0,0,0,0,0,0,0
1770844971973069150,0,0,0,0,0,0,0,0
1770844971985774412,0,0,0,0,0,0,0,0
1770844971997374390,0,0,0,0,0,0,0,0
1770844972008952905,0,0,0,0,0,0,0,0
1770844972020484867,0,0,0,0,0,0,0,0
1770844972031953295,0,0,0,0,0,0,0,0
1770844972044708962,0,0,0,0,0,0,0,0
1770844972056133410,0,0,0,0,0,0,0,0
1770844972067581487,0,0,0,0,0,0,0,0
1770844972079030175,0,0,0,0,0,0,0,0
1770844972091725308,0,0,0,0,0,0,0,0
1770844972103191273,0,0,0,0,0,0,0,0
1770844972114626091,0,0,0,0,0,0,0,0
1770844972126052039,0,0,0,0,0,0,0,0
1770844972138771653,0,0,0,0,0,0,0,0
1770844972150208970,0,0,0,0,0,0,0,0
1770844972161627363,0,0,0,0,0,0,0,0
1770844972173056033,0,0,0,0,0,0,0,0
1770844972185742500,0,0,0,0,0,0,0,0
1770844972197315757,0,0,0,0,0,0,0,0
1770844972208846459,0,0,0,0,0,0,0,0
1770844972220292647,0,0,0,0,0,0,0,0
1770844972231746316,0,0,0,0,0,0,0,0
1770844972244457393,0,0,0,0,0,0,0,0
1770844972255985485,0,0,0,0,0,0,0,0
1770844972267648367,0,0,nan,nan,nan,nan,0,1
1770844972279354210,nan,nan,nan,nan,nan,nan,0,1
1770844972292367718,0,0,nan,nan,nan,nan,0,1
1770844972304002398,0,0,nan,nan,nan,nan,0,1
1770844972315664465,0,0,nan,nan,nan,nan,0,1
1770844972327321422,0,0,nan,nan,nan,nan,0,1
1770844972340156938,0,0,nan,nan,nan,nan,0,1
1770844972351767082,0,0,nan,nan,nan,nan,0,1
1770844972363394002,0,0,nan,nan,nan,nan,0,1
1770844972375054903,0,0,nan,nan,nan,nan,0,1
1770844972387909048,0,0,nan,nan,nan,nan,0,1
1770844972399679666,0,0,nan,nan,nan,nan,0,1
1770844972411520318,0,0,nan,nan,nan,nan,0,1
1770844972423173145,0,0,nan,nan,nan,nan,0,1
1770844972434838546,0,0,nan,nan,nan,nan,0,1
1770844972447688635,0,0,nan,nan,nan,nan,0,1
1770844972459263558,0,0,nan,nan,nan,nan,0,1
1770844972470926718,nan,-0.00390625,nan,nan,nan,nan,0,1
1770844972482488290,nan,-0.00390625,nan,nan,nan,nan,10,1
1770844972495529612,3.05279,0.00195312,nan,nan,nan,nan,10,1
1770844972507157866,3.05279,0,nan,nan,nan,nan,10,1
1770844972518740103,3.05271,0,nan,nan,nan,nan,10,1
1770844972530361580,3.05271,-0.00195312,nan,nan,nan,nan,10,1
1770844972543290999,3.05271,0.00390625,nan,nan,nan,nan,10,1
1770844972554971547,3.0527,0.00195312,nan,nan,nan,nan,10,1
1770844972566507435,3.0527,0.00195312,nan,nan,nan,nan,10,1
1770844972578064247,3.0528,0.00195312,nan,nan,nan,nan,10,1
1770844972590870672,3.0528,0,nan,nan,nan,nan,10,1
1770844972602710121,3.0528,0.00195312,nan,nan,nan,nan,10,1
1770844972614368355,3.0528,0.00195312,nan,nan,nan,nan,10,1
1770844972626013478,3.0528,-0.00195312,nan,nan,nan,nan,10,1
1770844972638851365,3.05271,0,nan,nan,nan,nan,10,1
1770844972650466082,3.05271,0.00195312,nan,nan,nan,nan,10,1
1770844972662248182,3.05271,-0.00195312,nan,nan,nan,nan,10,1
1770844972673814105,3.05271,-0.00195312,nan,nan,nan,nan,10,1
1770844972686666102,3.05271,0,nan,nan,nan,nan,10,1
1770844972698311522,3.05281,-0.00390625,nan,nan,nan,nan,10,1
1770844972710063178,3.05272,0,nan,nan,nan,nan,10,1
1770844972721642378,3.05272,0.00195312,nan,nan,nan,nan,10,1
1770844972733178044,3.05272,0.00195312,nan,nan,nan,nan,10,1
1770844972746259623,3.05272,0.00195312,nan,nan,nan,nan,10,1
1770844972757856286,3.05281,-0.00195312,nan,nan,nan,nan,10,1
1770844972769406284,3.05281,-0.00390625,nan,nan,nan,nan,10,1
1770844972781009428,3.05264,-0.00195312,nan,nan,nan,nan,10,1
1770844972793981364,3.05264,0.00390625,nan,nan,nan,nan,10,1
1770844972805909124,3.05264,0,nan,nan,nan,nan,10,1
1770844972817546396,3.05273,0.00585938,nan,nan,nan,nan,10,1
1770844972829351494,3.05273,0,nan,nan,nan,nan,10,1
1770844972842216972,3.05273,-0.00195312,nan,nan,nan,nan,10,1
1770844972854388369,3.05273,0,nan,nan,nan,nan,10,1
1770844972869988117,3.05265,-0.00585938,nan,nan,nan,nan,10,1
1770844972881585409,3.05264,0,nan,nan,nan,nan,10,1
1770844972894604880,3.05264,0,nan,nan,nan,nan,10,1
1770844972906340222,3.05264,-0.00585938,nan,nan,nan,nan,10,1
1770844972917840000,3.05264,-0.00390625,nan,nan,nan,nan,10,1
