timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776902385273968970,0,0,0,0,0,0,0,0,0,0
1776902385278815463,0,0,0,0,0,0,0,0,0,0
1776902385283797559,0,0,0.314159,0,0,0,0,0,0,0
1776902385288743768,0,0,0.314159,0,0,0,0,0,0,0
1776902385293728937,0,0,0.314159,0,0,0,0,0,0,0
1776902385298739105,0,0,0.314159,0,0,0,0,0,0,0
1776902385303732052,0,0,0.314159,0,0,0,0,0,0,0
1776902385308731461,0,0,0.314159,0,0,0,0,0,0,0
1776902385313739295,0,0,0.314159,0,0,0,0,0,0,0
1776902385318741427,0,0,0.314159,0,0,0,0,0,0,0
1776902385323740503,0,0,0.314159,0,0,0,0,0,0,0
1776902385328742245,0,0,0.314159,0,0,0,0,0,0,0
1776902385333733358,0,0,0.314159,0,0,0,0,0,0,0
1776902385338806078,0,0,0.314159,0,0,0,0,0,0,0
1776902385343782303,0,0,0.314159,0,0,0,0,0,0,0
1776902385348773139,0,0,0.314159,0,0,0,0,0,0,0
1776902385353734606,0,0,0.314159,0,0,0,0,0,0,0
1776902385358730330,0,0,0.314159,0,0,0,0,0,0,0
1776902385363723592,0,0,0.314159,0,0,0,0,0,0,0
1776902385368703447,0,0,0.314159,0,0,0,0,0,0,0
1776902385373722559,0,0,0.314159,0,0,0,0,0,0,0
1776902385378728449,0,0,0.314159,0,0,0,0,0,0,0
1776902385383740913,0,0,0.314159,0,0,0,0,0,0,0
1776902385388728656,0,0,0.314159,0,0,0,0,0,0,0
1776902385393724214,0,0,0.314159,0,0,0,0,0,0,0
1776902385398723771,0,0,0.314159,0,0,0,0,0,0,0
1776902385403728865,0,0,0.314159,0,0,0,0,0,0,0
1776902385408723793,0,0,0.314159,0,0,0,0,0,0,0
1776902385413727498,0,0,0.314159,0,0,0,0,0,0,0
1776902385418702187,0,0,0.314159,0,0,0,0,0,0,0
1776902385423727391,0,0,0.314159,0,0,0,0,0,0,0
1776902385428723059,0,0,0.314159,0,0,0,0,0,0,0
1776902385433749745,0,0,0.314159,0,0,0,0,0,0,0
1776902385438741617,0,0,0.314159,0,0,0,0,0,0,0
1776902385443730953,0,0,0.314159,0,0,0,0,0,0,0
1776902385448727918,0,0,0.314159,0,0,0,0,0,0,0
1776902385453729457,0,0,0.314159,0,0,0,0,0,0,0
1776902385458723478,0,0,0.314159,0,0,0,0,0,0,0
1776902385463726275,nan,0,inf,0,0,0,2,0,0,0
1776902385468701631,nan,0,inf,0,0,0,11,0,0,0
1776902385473717965,3.1482,0,0.314159,0,0,0,0,0,0,0
1776902385478721151,3.1482,0,0.314159,0,0,0,3,0,0,0
1776902385483727931,3.1482,0,0.314159,0,0,0,3,0,0,0
1776902385488724840,3.14821,-0.00390625,0.314159,-0.00390625,0,0,10,0,0,0
1776902385493753414,3.14821,0,0.314159,0,0,0,10,0,0,0
1776902385498721455,3.14821,0,0.314159,0,0,0,10,0,0,0
