timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1772728892498269627,0,0,0,0,0,0,0,0,0,0
1772728892503138980,0,0,0.314159,0,0,0,0,0,0,0
1772728892508123272,0,0,0.314159,0,0,0,0,0,0,0
1772728892513079918,0,0,0.314159,0,0,0,0,0,0,0
1772728892518059766,0,0,0.314159,0,0,0,0,0,0,0
1772728892523114333,0,0,0.314159,0,0,0,0,0,0,0
1772728892528065035,0,0,0.314159,0,0,0,0,0,0,0
1772728892533068586,0,0,0.314159,0,0,0,0,0,0,0
1772728892538064063,0,0,0.314159,0,0,0,0,0,0,0
1772728892543049596,0,0,0.314159,0,0,0,0,0,0,0
1772728892548054332,0,0,0.314159,0,0,0,0,0,0,0
1772728892553061624,0,0,0.314159,0,0,0,0,0,0,0
1772728892558056323,0,0,0.314159,0,0,0,0,0,0,0
1772728892563147297,0,0,0.314159,0,0,0,0,0,0,0
1772728892568098628,0,0,0.314159,0,0,0,0,0,0,0
1772728892573080865,0,0,0.314159,0,0,0,0,0,0,0
1772728892578072564,0,0,0.314159,0,0,0,0,0,0,0
1772728892583058727,0,0,0.314159,0,0,0,0,0,0,0
1772728892588063204,0,0,0.314159,0,0,0,0,0,0,0
1772728892593026312,0,0,0.314159,0,0,0,0,0,0,0
1772728892598054288,0,0,0.314159,0,0,0,0,0,0,0
1772728892603077875,0,0,0.314159,0,0,0,0,0,0,0
1772728892608069223,0,0,0.314159,0,0,0,0,0,0,0
1772728892613069589,0,0,0.314159,0,0,0,0,0,0,0
1772728892618105787,0,0,0.314159,0,0,0,0,0,0,0
1772728892623080191,0,0,0.314159,0,0,0,0,0,0,0
1772728892628058520,0,0,0.314159,0,0,0,0,0,0,0
1772728892633062646,0,0,0.314159,0,0,0,0,0,0,0
1772728892638061697,0,0,0.314159,0,0,0,0,0,0,0
1772728892643026657,0,0,0.314159,0,0,0,0,0,0,0
1772728892648050781,0,0,0.314159,0,0,0,0,0,0,0
1772728892653045869,0,0,0.314159,0,0,0,0,0,0,0
1772728892658052235,0,0,0.314159,0,0,0,0,0,0,0
1772728892663055638,0,0,0.314159,0,0,0,0,0,0,0
1772728892668046245,0,0,0.314159,0,0,0,0,0,0,0
1772728892673052555,0,0,0.314159,0,0,0,0,0,0,0
1772728892678045532,0,0,0.314159,0,0,0,0,0,0,0
1772728892683056787,0,0,0.314159,0,0,0,0,0,0,0
1772728892688051894,nan,0.00195312,inf,0.00195312,0,0,11,0,0,0
1772728892693031779,nan,0.00195312,inf,0.00195312,0,0,11,0,0,0
1772728892698030274,3.16411,0.00195312,0.314159,0.00195312,0,0,3,0,0,0
1772728892703048029,3.16411,0.00195312,0.314159,0.00195312,0,0,3,0,0,0
1772728892708111059,3.16411,0,0.314159,0,0,0,10,0,0,0
1772728892713079167,3.16411,0,0.314159,0,0,0,10,0,0,0
1772728892718059348,3.16411,0,0.314159,0,0,0,10,0,0,0
1772728892723050307,3.16411,0,0.314159,0,0,0,10,0,0,0
1772728892728046766,3.16411,0,0.314159,0,0,0,10,0,0,0
1772728892733048113,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892738047979,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892743025087,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892748031971,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892753049410,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892758090034,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892763120602,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892768059823,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892773074225,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892778060369,3.16423,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892783059254,3.16423,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892788053157,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892793023394,3.16411,-0.00390625,0.314159,-0.00390625,0,0,10,0,0,0
1772728892798041649,3.16411,-0.00390625,0.314159,-0.00390625,0,0,10,0,0,0
1772728892803063310,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892808059991,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892813047357,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892818048557,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892823050608,3.16411,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
1772728892828069510,3.16411,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
1772728892833054821,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892838049039,3.16411,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1772728892843022443,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
1772728892848046734,3.16411,0.00390625,0.314159,0.00390625,0,0,10,0,0,0
