timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps
1770844740266442228,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740278254835,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740291247208,3.08425,0.00195312,nan,nan,nan,nan,10,0
1770844740302882453,3.08425,0,nan,nan,nan,nan,10,0
1770844740314563139,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740326310675,3.08425,0,nan,nan,nan,nan,10,0
1770844740339200979,3.08425,0,nan,nan,nan,nan,10,0
1770844740350886091,3.08425,-0.00390625,nan,nan,nan,nan,10,0
1770844740362599684,3.08417,0,nan,nan,nan,nan,10,0
1770844740374391607,3.08417,0,nan,nan,nan,nan,10,0
1770844740387269041,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844740398977282,3.08417,-0.0078125,nan,nan,nan,nan,10,0
1770844740410612304,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844740422197550,3.08408,-0.00195312,nan,nan,nan,nan,10,0
1770844740435211590,3.084,0,nan,nan,nan,nan,10,0
1770844740446894424,3.084,0.00195312,nan,nan,nan,nan,10,0
1770844740458479819,3.08409,0.00390625,nan,nan,nan,nan,10,0
1770844740470152765,3.08408,0.00390625,nan,nan,nan,nan,10,0
1770844740481887561,3.08408,0,nan,nan,nan,nan,10,0
1770844740495071464,3.08408,0,nan,nan,nan,nan,10,0
1770844740506684320,3.08408,0.00195312,nan,nan,nan,nan,10,0
1770844740518286954,3.08408,0.00195312,nan,nan,nan,nan,10,0
1770844740530141819,3.08417,0.00585938,nan,nan,nan,nan,10,0
1770844740543182598,3.08417,0.00390625,nan,nan,nan,nan,10,0
1770844740554968688,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740566674318,3.08425,-0.00390625,nan,nan,nan,nan,10,0
1770844740578308562,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844740591355415,3.08417,0.00390625,nan,nan,nan,nan,10,0
1770844740603047360,3.08417,0.00390625,nan,nan,nan,nan,10,0
1770844740614676142,3.08425,0.00195312,nan,nan,nan,nan,10,0
1770844740626477768,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740639361165,3.08425,0,nan,nan,nan,nan,10,0
1770844740651028056,3.08425,0,nan,nan,nan,nan,10,0
1770844740662646449,3.08425,0,nan,nan,nan,nan,10,0
1770844740674432687,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740687295084,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740699060267,3.08425,0.00390625,nan,nan,nan,nan,10,0
1770844740710666216,3.08425,-0.00585938,nan,nan,nan,nan,10,0
1770844740722304775,3.08417,0.0078125,nan,nan,nan,nan,10,0
1770844740735377905,3.08426,0.00195312,nan,nan,nan,nan,10,0
1770844740747152180,3.08426,-0.00195312,nan,nan,nan,nan,10,0
1770844740758785369,3.08426,0,nan,nan,nan,nan,10,0
1770844740770432890,3.08417,0,nan,nan,nan,nan,10,0
1770844740783353656,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844740795058249,3.08417,0.00390625,nan,nan,nan,nan,10,0
1770844740806820673,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844740818430289,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844740830082254,3.08416,0.00195312,nan,nan,nan,nan,10,0
1770844740843107053,3.08425,-0.00390625,nan,nan,nan,nan,10,0
1770844740854750945,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740866983701,3.08425,0,nan,nan,nan,nan,10,0
1770844740880304950,3.08425,-0.00195312,nan,nan,nan,nan,10,0
1770844740893688734,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740905365476,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740917003609,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844740928799309,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844740941681502,3.08409,0,nan,nan,nan,nan,10,0
1770844740953445519,3.08417,0.00195312,nan,nan,nan,nan,10,0
1770844740965243886,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844740976989478,3.08417,0.00390625,nan,nan,nan,nan,10,0
1770844740989856023,3.08408,0.00195312,nan,nan,nan,nan,10,0
1770844741001668890,3.08408,0.00195312,nan,nan,nan,nan,10,0
1770844741013375853,3.08417,0.00585938,nan,nan,nan,nan,10,0
1770844741025116981,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844741038057968,3.08417,-0.00390625,nan,nan,nan,nan,10,0
1770844741049680527,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844741061320567,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844741072986051,3.08417,-0.00195312,nan,nan,nan,nan,10,0
1770844741085871262,3.08409,0.00195312,nan,nan,nan,nan,10,0
1770844741097712775,3.08409,0,nan,nan,nan,nan,10,0
1770844741109488513,3.08409,0,nan,nan,nan,nan,10,0
1770844741121322897,3.08409,-0.00195312,nan,nan,nan,nan,10,0
1770844741134209090,3.08409,0,nan,nan,nan,nan,10,0
1770844741145911868,3.08409,0,nan,nan,nan,nan,10,0
1770844741157737419,3.08409,0.00195312,nan,nan,nan,nan,10,0
1770844741169356590,3.08409,0.00195312,nan,nan,nan,nan,10,0
1770844741181094292,3.08409,0.00195312,nan,nan,nan,nan,10,0
1770844741193994892,3.08409,-0.00390625,nan,nan,nan,nan,10,0
1770844741205592730,3.08409,0,nan,nan,nan,nan,10,0
1770844741217206179,3.08409,0,nan,nan,nan,nan,10,0
1770844741228812331,3.08409,0,nan,nan,nan,nan,10,0
1770844741241795112,3.08409,0,nan,nan,nan,nan,10,0
1770844741253425116,3.08409,0,nan,nan,nan,nan,10,0
1770844741265054249,3.08409,0,nan,nan,nan,nan,10,0
1770844741276769101,3.08409,0,nan,nan,nan,nan,10,0
1770844741289705032,3.08409,0,nan,nan,nan,nan,10,0
1770844741301518232,3.08409,0,nan,nan,nan,nan,10,0
1770844741313515442,3.08409,0,nan,nan,nan,nan,10,0
1770844741325471654,3.08409,0,nan,nan,nan,nan,10,0
1770844741338414919,3.08409,0,nan,nan,nan,nan,10,0
1770844741350208434,3.08409,0,nan,nan,nan,nan,10,0
1770844741362068224,3.08409,0,nan,nan,nan,nan,10,0
1770844741373895720,3.08409,0,nan,nan,nan,nan,10,0
1770844741386924425,3.08409,0,nan,nan,nan,nan,10,0
1770844741398653369,3.08409,0,nan,nan,nan,nan,10,0
1770844741410385461,3.08409,0,nan,nan,nan,nan,10,0
1770844741422164180,3.08409,0,nan,nan,nan,nan,10,0
1770844741435346712,3.08409,0,nan,nan,nan,nan,10,0
1770844741447125136,3.08409,0,nan,nan,nan,nan,10,0
1770844741458870949,3.08409,0,nan,nan,nan,nan,10,0
1770844741470835346,3.08409,0,nan,nan,nan,nan,10,0
1770844741483834756,3.08409,0,nan,nan,nan,nan,10,0
1770844741495585070,3.08409,0,nan,nan,nan,nan,10,0
1770844741507446712,3.08409,0,nan,nan,nan,nan,10,0
1770844741519202617,3.08409,0,nan,nan,nan,nan,10,0
1770844741530980300,3.08409,0,nan,nan,nan,nan,10,0
1770844741544070706,3.08409,0,nan,nan,nan,nan,10,0
1770844741555973328,3.084,0,nan,nan,nan,nan,10,0
1770844741567776417,3.084,0,nan,nan,nan,nan,10,0
1770844741579586395,3.084,0,nan,nan,nan,nan,10,0
1770844741592753057,3.084,0,nan,nan,nan,nan,10,0
1770844741604520796,3.084,0,nan,nan,nan,nan,10,0
1770844741616470657,3.084,0,nan,nan,nan,nan,10,0
1770844741628228247,3.084,0,nan,nan,nan,nan,10,0
1770844741641349078,3.084,0,nan,nan,nan,nan,10,0
1770844741653103299,3.084,0,nan,nan,nan,nan,10,0
1770844741664841872,3.084,0,nan,nan,nan,nan,10,0
1770844741676598963,3.084,0,nan,nan,nan,nan,10,0
1770844741689604002,3.084,0,nan,nan,nan,nan,10,0
1770844741701483551,3.084,0,nan,nan,nan,nan,10,0
1770844741713385951,3.084,0,nan,nan,nan,nan,10,0
1770844741725175874,3.084,0,nan,nan,nan,nan,10,0
1770844741738242485,3.084,0,nan,nan,nan,nan,10,0
1770844741750035500,3.084,0,nan,nan,nan,nan,10,0
1770844741761842996,3.084,0,nan,nan,nan,nan,10,0
1770844741773590050,3.084,0,nan,nan,nan,nan,10,0
1770844741786585831,3.084,0,nan,nan,nan,nan,10,0
1770844741798335663,3.084,0,nan,nan,nan,nan,10,0
1770844741810046219,3.084,0,nan,nan,nan,nan,10,0
1770844741821815679,3.084,0,nan,nan,nan,nan,10,0
1770844741834836737,3.084,0,nan,nan,nan,nan,10,0
1770844741846581791,3.084,0,nan,nan,nan,nan,10,0
1770844741858330956,3.084,0,nan,nan,nan,nan,10,0
1770844741870100991,3.084,0,nan,nan,nan,nan,10,0
1770844741882031815,3.084,0,nan,nan,nan,nan,10,0
1770844741895065113,3.084,0,nan,nan,nan,nan,10,0
1770844741907407920,3.084,0,nan,nan,nan,nan,10,0
1770844741919307228,3.084,0,nan,nan,nan,nan,10,0
1770844741931043560,3.084,0,nan,nan,nan,nan,10,0
1770844741944222463,3.084,0,nan,nan,nan,nan,10,0
1770844741955931093,3.084,0,nan,nan,nan,nan,10,0
1770844741967640611,3.084,0,nan,nan,nan,nan,10,0
1770844741979344056,3.084,0,nan,nan,nan,nan,10,0
1770844741992295635,3.084,0,nan,nan,nan,nan,10,0
1770844742003970396,3.084,0,nan,nan,nan,nan,10,0
1770844742015747171,3.084,0,nan,nan,nan,nan,10,0
1770844742027209903,3.084,0,0.314159,0,-0.109928,-2.05219,10,0
1770844742040006099,3.084,0,0.314159,0,-1.48924,-2.05219,10,-1
1770844742051426982,3.084,0.0878906,0.313392,0.0878906,-1.76734,-2.00209,10,-9
1770844742062861882,3.08627,0.322266,0.310497,0.322266,-1.519,-1.79205,10,-23
1770844742074281134,3.0904,0.554688,0.306655,0.433594,-2.14231,-1.47033,10,-49
1770844742087003019,3.09893,1.59961,0.291502,1.59961,-1.9038,-1.09196,10,-81
1770844742098421623,3.12063,1.88477,0.291502,1.59961,-1.28811,-0.462688,10,-118
1770844742110043979,3.14152,2.74414,0.281169,2.74414,-0.483504,-0.301399,10,-160
1770844742121571745,3.17016,2.88672,0.277596,2.88672,-0.410961,-0.127219,10,-213
1770844742134348776,3.21546,2.7793,0.277753,2.7793,0.0136808,-0.178304,10,-246
1770844742145811064,3.24213,2.32617,0.273043,2.32617,0.0400693,-0.13292,10,-277
1770844742157244760,3.2796,1.85938,0.299732,2.32617,0.0622898,-0.33116,10,-301
1770844742171476194,3.29726,1.70117,0.296548,1.70117,-0.248149,-0.389395,10,-320
1770844742182982480,3.3174,1.33398,0.302113,1.41406,-0.365557,-0.487146,10,-347
1770844742195751232,3.33626,1.32031,0.295548,1.32031,-0.505612,-0.458153,10,-365
1770844742207201780,3.35026,1.30469,0.300393,1.36328,-0.633962,-0.408222,10,-382
1770844742218646754,3.36303,1.37695,0.295859,1.37695,-0.530984,-0.337879,10,-404
1770844742230268406,3.38607,1.36719,0.306356,1.36719,-0.443712,-0.287915,10,-419
1770844742242998697,3.39929,1.31445,0.308072,1.31445,-0.264709,-0.27422,10,-442
1770844742254726993,3.4189,1.12305,-0.313667,1.20508,-0.309526,-0.344787,10,-455
1770844742266253204,3.42979,1.03906,0.311853,0.816406,-0.363341,-0.456773,10,-464
1770844742277845579,3.4391,0.597656,0.313367,0.597656,-0.505915,-0.550455,10,-469
1770844742290683940,3.45007,0.330078,-0.307809,0.490234,-0.528232,-0.575027,10,-473
1770844742302070564,3.45556,0.263672,-0.305386,0.263672,-0.547398,-0.685803,10,-475
1770844742313688624,3.45696,0.111328,-0.30552,0.111328,-0.656658,-0.767954,10,-477
1770844742325209613,3.45914,0.09375,-0.30471,0.09375,-0.942817,-0.780711,10,-478
1770844742337989328,3.4603,0.0878906,-0.305256,0.0878906,-0.833162,-0.770155,10,-480
1770844742349570778,3.46122,0.121094,-0.305104,0.121094,-0.882643,-0.748153,10,-481
1770844742361058398,3.46245,0.132812,-0.304639,0.121094,-0.685757,-0.744023,10,-483
1770844742372540500,3.4637,0.132812,-0.304923,0.132812,-0.69111,-0.738816,10,-485
1770844742385302198,3.46556,0.0957031,-0.305054,0.119141,-0.7142,-0.75501,10,-486
1770844742396797299,3.46657,0.0585938,-0.304351,0.0585938,-0.682124,-0.765827,10,-486
1770844742408245828,3.46752,0.0507812,-0.304351,0.0585938,-0.775005,-0.778232,10,-487
1770844742419710727,3.46777,0.03125,-0.304169,-0.00585938,-0.850332,-0.798557,10,-487
1770844742431233661,3.46795,-0.00390625,-0.303741,-0.00390625,-0.935809,-0.799059,10,-487
1770844742444083058,3.46795,-0.00976562,-0.303741,-0.0078125,-0.838813,-0.798548,10,-487
1770844742455504033,3.46771,0.00195312,-0.30392,0.00195312,-0.797031,-0.794356,10,-487
1770844742466957118,3.46769,0.0136719,-0.303998,0.00195312,-0.797031,-0.784874,10,-487
1770844742478407499,3.46786,0.0117188,-0.303826,0.0117188,-0.6997,-0.788214,10,-487
1770844742491242675,3.46814,0.00195312,-0.303553,0.00195312,-0.664974,-0.798725,10,-487
1770844742502664650,3.46805,-0.0117188,-0.303641,-0.0078125,-0.740867,-0.802357,10,-487
1770844742514270154,3.46794,-0.0136719,-0.303728,-0.0136719,-0.809325,-0.799592,10,-487
1770844742526012653,3.46771,0.00195312,-0.3039,-0.0078125,-0.85876,-0.794299,10,-487
1770844742538999582,3.46771,0.00976562,-0.303981,0.00976562,-0.79719,-0.789846,10,-487
1770844742550507664,3.46797,0.0078125,-0.303894,0.0078125,-0.780129,-0.790666,10,-487
1770844742562044153,3.46797,-0.0136719,-0.303722,-0.0136719,-0.764668,-0.80712,10,-487
1770844742573532939,3.4677,-0.0195312,-0.30382,-0.0214844,-0.70389,-0.80712,10,-487
1770844742586343116,3.46753,-0.00976562,-0.304157,-0.00976562,-0.737386,-0.80157,10,-487
1770844742597809534,3.46744,0.0078125,-0.304157,0.0078125,-0.86232,-0.791843,10,-487
1770844742609268415,3.46761,0.0175781,-0.304076,0.0175781,-0.681628,-0.785712,10,-487
1770844742620747887,3.46769,0.0195312,-0.303995,0.0195312,-0.771857,-0.784326,10,-487
1770844742633537398,3.46796,0.00195312,-0.303728,0.00195312,-0.801774,-0.797904,10,-487
1770844742645093904,3.46796,-0.00585938,-0.303728,-0.00585938,-0.777234,-0.804856,10,-487
1770844742656549674,3.46788,-0.0175781,-0.303978,-0.0175781,-0.657448,-0.805421,10,-487
1770844742667985852,3.46763,-0.00390625,-0.303978,-0.00390625,-0.737297,-0.798262,10,-487
1770844742679454992,3.4676,0,-0.304085,0,-0.822145,-0.795762,10,-487
1770844742692202801,3.39257,0.0117188,0.249198,0.0117188,-0.894921,-1.03903,10,-487
1770844742703625942,3.39282,0.0136719,0.249454,0.0175781,-0.842024,-1.03484,10,-487
1770844742715254816,3.39309,0.0117188,0.249624,0.0136719,-1.0966,-1.03619,10,-487
1770844742726770731,3.39309,0.0117188,0.249719,0.0136719,-0.853053,-1.09165,10,-487
1770844742739711458,3.37665,0.00390625,0.233279,0.0117188,-1.06864,-1.0961,10,-487
1770844742751278853,3.36786,0.00390625,0.224494,0.00390625,-1.01915,-1.12508,10,-487
1770844742762864488,3.36794,0.00585938,0.22457,0.00585938,-1.13558,-1.14252,10,-487
1770844742774336535,3.36224,0.00195312,0.218865,0.00585938,-1.1518,-1.14081,10,-487
1770844742787114398,3.36242,0.00195312,0.219048,0.00195312,-1.17003,-1.14415,10,-487
1770844742798627554,3.36242,0.00390625,0.219048,0.00390625,-1.11898,-1.14303,10,-487
1770844742810385941,3.36251,0.00195312,0.219137,0.00195312,-1.14791,-1.14385,10,-487
1770844742822075035,3.35785,0.0078125,0.214481,0.00976562,-1.20297,-1.15474,10,-488
1770844742834864268,3.35804,0.0136719,0.21381,0.0136719,-1.12938,-1.15524,10,-488
1770844742846415571,3.35435,0.00585938,0.213899,0.0078125,-1.18809,-1.16789,10,-488
1770844742857898951,3.35453,0.00585938,0.210395,0.00585938,-1.13074,-1.17123,10,-488
1770844742869353091,3.35199,0,0.210395,0.0078125,-1.17512,-1.17514,10,-488
1770844742880956410,3.35208,0.0117188,0.207941,0.0117188,-1.24882,-1.17263,10,-488
1770844742893791845,3.35225,0.0117188,0.208111,0.0078125,-1.2375,-1.16984,10,-489
1770844742905206116,3.35233,0.0136719,0.208111,0.015625,-1.22671,-1.17039,10,-489
1770844742916807584,3.35242,0.015625,0.207515,0.015625,-1.17188,-1.17473,10,-489
1770844742928343461,3.35093,0.00976562,0.205858,0.00976562,-1.18018,-1.17751,10,-489
1770844742941172415,3.35103,0.0117188,0.206122,0.0117188,-1.24876,-1.17609,10,-489
1770844742953100314,3.3498,0.0078125,0.206122,0.0078125,-1.14499,-1.17831,10,-489
1770844742964367888,3.34996,0.00585938,0.204976,0.00585938,-1.18451,-1.18431,10,-489
1770844742975893340,3.34996,0.0078125,0.204974,0.00390625,-1.25564,-1.18516,10,-489
1770844742988787495,3.35005,-0.00390625,0.205145,-0.00390625,-1.20022,-1.18821,10,-489
1770844743000306576,3.34908,-0.00390625,0.204177,-0.0078125,-1.15322,-1.19361,10,-489
1770844743011886415,3.34891,-0.00195312,0.204007,-0.00195312,-1.23185,-1.19084,10,-489
1770844743023443514,3.34891,0.00585938,0.204007,0.00585938,-1.09771,-1.18609,10,-489
1770844743036419906,3.34908,0.00585938,0.204096,0.00585938,-1.19305,-1.18582,10,-489
1770844743047953839,3.34908,0.00390625,0.204096,0.00390625,-1.19308,-1.1872,10,-489
1770844743059774316,3.349,0.00195312,0.204096,0.00195312,-1.2069,-1.18832,10,-489
1770844743071013224,3.349,0,0.204096,0,-1.19307,-1.18943,10,-489
1770844743083932859,3.3489,0,0.204096,0,-1.16859,-1.18832,10,-489
1770844743096499379,3.349,0,0.204096,0,-1.19293,-1.18999,10,-489
1770844743108236452,3.34883,0,0.203925,0,-1.21174,-1.18888,10,-489
1770844743120510299,3.34873,0,0.20383,0,-1.19271,-1.19031,10,-489
1770844743132143894,3.34873,0,0.203844,0,-1.14287,-1.19137,10,-490
1770844743145011624,3.34873,0.00390625,0.203844,-0.00195312,-1.20175,-1.18808,10,-490
1770844743156540224,3.34873,0.00390625,0.203063,0.00390625,-1.27266,-1.18779,10,-490
1770844743168004660,3.34882,0.00976562,0.202981,0.00976562,-1.15568,-1.18501,10,-490
1770844743179512575,3.34882,0.0078125,0.203151,0.0078125,-1.12015,-1.18556,10,-490
1770844743192271458,3.34892,0.00585938,0.203245,0.00585938,-1.21158,-1.18385,10,-490
1770844743203669563,3.349,-0.00195312,0.203334,0.00976562,-1.20273,-1.19082,10,-490
1770844743215120092,3.34892,0,0.203245,-0.00195312,-1.16545,-1.18636,10,-490
1770844743226635896,3.34892,0.00390625,0.203245,0.00585938,-1.17661,-1.18748,10,-490
1770844743239390150,3.34892,0.00195312,0.203245,0.00390625,-1.19913,-1.18748,10,-490
1770844743250828012,3.34892,0.00390625,0.203245,0.00390625,-1.2219,-1.18748,10,-490
1770844743262369889,3.349,0,0.203334,0,-1.28617,-1.18941,10,-490
1770844743273813363,3.34892,-0.00390625,0.203334,-0.00390625,-1.11307,-1.18968,10,-490
1770844743286530599,3.34891,0.00195312,0.203253,0,-1.28281,-1.18527,10,-490
1770844743297956370,3.34891,0.015625,0.203238,0.015625,-1.05459,-1.18082,10,-491
1770844743309395326,3.34928,0.0253906,0.202839,0.0253906,-1.12117,-1.17405,10,-491
1770844743321849869,3.34945,0.0332031,0.203009,0.0332031,-0.980445,-1.16903,10,-492
1770844743334684563,3.35022,0.0625,0.202672,0.0625,-1.17278,-1.14312,10,-494
1770844743346184034,3.35059,0.109375,0.202246,0.109375,-1.20291,-1.12187,10,-497
1770844743357664507,3.35153,0.138672,0.201032,0.138672,-1.02428,-1.10028,10,-500
1770844743369130739,3.35373,0.201172,0.200388,0.201172,-1.0442,-1.0592,10,-502
1770844743380579694,3.35654,0.210938,0.200614,0.210938,-1.03593,-1.04784,10,-506
1770844743393478404,3.35861,0.195312,0.199363,0.201172,-1.0389,-1.04273,10,-510
1770844743404944414,3.36158,0.195312,0.200271,0.195312,-0.970034,-1.03337,10,-512
1770844743416422442,3.36359,0.212891,0.200564,0.212891,-1.03409,-1.02004,10,-517
1770844743427916617,3.36489,0.246094,0.200526,0.246094,-1.03667,-0.990198,10,-521
1770844743440687573,3.3683,0.285156,0.198855,0.285156,-0.993937,-0.963325,10,-525
1770844743452133713,3.37257,0.330078,0.200053,0.3125,-1.05875,-0.933669,10,-532
1770844743463700108,3.37581,0.332031,0.19875,0.332031,-0.874068,-0.910716,10,-536
1770844743475157822,3.37948,0.320312,0.196394,0.333984,-1.01167,-0.902442,10,-541
1770844743487926149,3.38409,0.283203,0.199302,0.283203,-0.828282,-0.912322,10,-546
1770844743499416194,3.38863,0.269531,0.199302,0.246094,-1.10568,-0.918472,10,-548
1770844743510889463,3.38976,0.230469,0.199601,0.230469,-0.883788,-0.923638,10,-551
1770844743523312730,3.39323,0.171875,0.199391,0.171875,-0.881876,-0.973199,10,-552
1770844743536147813,3.39523,0.0683594,0.202172,0.115234,-0.994558,-0.996737,10,-553
1770844743547637804,3.39612,0.0351562,0.202366,0.0351562,-1.05801,-1.0139,10,-553
1770844743559186310,3.39629,0.0253906,0.202301,0.0253906,-0.972709,-1.0189,10,-554
1770844743570694411,3.39684,0.0195312,0.202081,0.0195312,-0.94729,-1.02043,10,-554
1770844743583463460,3.39701,-0.00195312,0.202251,-0.00195312,-1.07334,-1.03657,10,-554
1770844743594936747,3.39701,-0.0175781,0.20225,-0.00976562,-0.953896,-1.04325,10,-554
1770844743606427737,3.39682,-0.0253906,0.20225,-0.0253906,-1.05808,-1.0461,10,-554
1770844743617901543,3.39683,-0.0273438,0.201812,-0.0273438,-1.06496,-1.04804,10,-554
1770844743629386219,3.39638,-0.015625,0.201626,-0.015625,-1.11037,-1.04198,10,-554
1770844743642138416,3.39694,0,0.202262,0,-1.03198,-1.02906,10,-554
1770844743653616166,3.39692,0.00585938,0.202166,0.00390625,-1.04487,-1.02238,10,-554
1770844743665085472,3.39709,0.0117188,0.202166,0.015625,-0.940504,-1.02287,10,-554
1770844743676588277,3.3972,0.0136719,0.202352,0.0078125,-1.06457,-1.02592,10,-554
1770844743689510431,3.39941,0,0.204648,0,-1.01974,-1.02306,10,-554
1770844743700984477,3.39941,-0.0078125,0.204648,-0.0078125,-0.980012,-1.02752,10,-554
1770844743712429099,3.39924,-0.00976562,0.204566,-0.00976562,-1.02549,-1.02813,10,-554
1770844743724858588,3.39922,-0.00195312,0.204463,-0.0078125,-1.07139,-1.02062,10,-554
1770844743737685005,3.40083,0,0.206073,0,-0.999656,-1.01834,10,-554
1770844743749330674,3.40083,0.00195312,0.206073,0,-1.10413,-1.01834,10,-554
1770844743760793313,3.40083,0.00585938,0.206073,0.00585938,-1.00601,-1.015,10,-554
