timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776903065377631171,0,0,0,0,0,0,0,0,0,0
1776903065382478514,0,0,0,0,0,0,0,0,0,0
1776903065387421236,0,0,0.314159,0,0,0,0,0,0,0
1776903065392429926,0,0,0.314159,0,0,0,0,0,0,0
1776903065397395650,0,0,0.314159,0,0,0,0,0,0,0
1776903065402394969,0,0,0.314159,0,0,0,0,0,0,0
1776903065407390843,0,0,0.314159,0,0,0,0,0,0,0
1776903065412460464,0,0,0.314159,0,0,0,0,0,0,0
1776903065417436077,0,0,0.314159,0,0,0,0,0,0,0
1776903065422390781,0,0,0.314159,0,0,0,0,0,0,0
1776903065427398268,0,0,0.314159,0,0,0,0,0,0,0
1776903065432390457,0,0,0.314159,0,0,0,0,0,0,0
1776903065437486265,0,0,0.314159,0,0,0,0,0,0,0
1776903065442432987,0,0,0.314159,0,0,0,0,0,0,0
1776903065447427472,0,0,0.314159,0,0,0,0,0,0,0
1776903065452394066,0,0,0.314159,0,0,0,0,0,0,0
1776903065457386551,0,0,0.314159,0,0,0,0,0,0,0
1776903065462386093,0,0,0.314159,0,0,0,0,0,0,0
1776903065467393653,0,0,0.314159,0,0,0,0,0,0,0
1776903065472362247,0,0,0.314159,0,0,0,0,0,0,0
1776903065477380068,0,0,0.314159,0,0,0,0,0,0,0
1776903065482390091,0,0,0.314159,0,0,0,0,0,0,0
1776903065487390133,0,0,0.314159,0,0,0,0,0,0,0
1776903065492386396,0,0,0.314159,0,0,0,0,0,0,0
1776903065497411402,0,0,0.314159,0,0,0,0,0,0,0
1776903065502392386,0,0,0.314159,0,0,0,0,0,0,0
1776903065507396891,0,0,0.314159,0,0,0,0,0,0,0
1776903065512386339,0,0,0.314159,0,0,0,0,0,0,0
1776903065517391121,0,0,0.314159,0,0,0,0,0,0,0
1776903065522366420,0,0,0.314159,0,0,0,0,0,0,0
1776903065527378888,0,0,0.314159,0,0,0,0,0,0,0
1776903065532389819,0,0,0.314159,0,0,0,0,0,0,0
1776903065537392323,0,0,0.314159,0,0,0,0,0,0,0
1776903065542391772,0,0,0.314159,0,0,0,0,0,0,0
1776903065547384646,0,0,0.314159,0,0,0,0,0,0,0
1776903065552387613,0,0,0.314159,0,0,0,0,0,0,0
1776903065557391211,0,0,0.314159,0,0,0,0,0,0,0
1776903065562396771,0,0,0.314159,0,0,0,0,0,0,0
1776903065567387219,nan,0.00195312,inf,0.00195312,0,0,11,0,0,0
1776903065572363702,nan,0.00195312,inf,0.00195312,0,0,0,0,0,0
1776903065577377486,nan,0.00195312,inf,0.00195312,0,0,3,0,0,0
1776903065582405122,nan,0.00195312,inf,0.00195312,0,0,3,0,0,0
1776903065587393181,nan,0.00195312,inf,0.00195312,0,0,3,0,0,0
1776903065592390777,3.13757,0.00195312,0.314159,0.00195312,0,0,10,0,0,0
1776903065597383485,3.13757,0,0.314159,0,0,0,10,0,0,0
1776903065602382896,3.13757,0,0.314159,0,0,0,10,0,0,0
1776903065607385753,3.13757,-0.00390625,0.314159,-0.00390625,0,0,10,0,0,0
1776903065612393535,3.13757,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
1776903065617389021,3.13757,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
1776903065622387543,3.13757,-0.0078125,0.314159,-0.0078125,0,0,10,0,0,0
1776903065627382362,3.13757,-0.0078125,0.314159,-0.0078125,0,0,10,0,0,0
1776903065632385459,3.13757,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
1776903065637425670,3.13745,-0.00195312,0.314159,-0.00195312,0,0,10,0,0,0
