timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776813248727917952,0,0,0,0,0,0,0,-3,-0.00230097,0
1776813248732805937,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248737773197,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248742752012,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248747733271,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248752731382,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248757732512,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248762733919,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248767749085,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248772740418,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248777714474,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248782738455,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248787723492,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248792735084,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248797800193,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248802780138,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248807760416,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248812757175,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248817733917,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248822731380,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248827728065,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248832870153,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248837787007,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248842744897,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248847736471,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248852731415,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248857730397,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248862728582,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248867731600,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248872732526,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248877710582,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248882719340,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248887732451,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248892733580,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248897747802,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248902723080,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248907721580,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776813248912721265,nan,-0.00195312,inf,-0.00195312,0,0,2,-3,-0.00230097,0
1776813248917735375,nan,-0.00195312,inf,-0.00195312,0,0,11,-3,-0.00230097,0
