timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776812779122844684,0,0,0,0,0,0,0,-3,-0.00230097,0
1776812779127688834,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779132626032,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779137589617,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779142599199,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779147599818,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779152577236,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779157599946,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779162601843,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779167619868,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779172646763,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779177710415,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779182645835,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779187631141,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779192620650,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779197603011,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779202596761,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779207569938,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779212587833,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779217593823,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779222613274,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779227603098,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779232610772,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779237597504,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779242598604,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779247597964,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779252601324,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779257594537,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779262576306,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779267591701,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779272593561,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779277601662,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779282600559,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779287602715,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779292593724,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779297596880,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779302594685,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812779307676631,nan,0.00585938,inf,0.00585938,0,0,0,-3,-0.00230097,0
1776812779312576480,nan,0.00585938,inf,0.00585938,0,0,2,-3,-0.00230097,0
1776812779317594821,nan,0.00390625,inf,0.00390625,0,0,11,-3,-0.00230097,0
1776812779322661194,nan,0.00390625,inf,0.00390625,0,0,0,-3,-0.00230097,0
1776812779327614280,nan,0.00390625,inf,0.00390625,0,0,0,-3,-0.00230097,0
1776812779332616529,nan,0.00390625,inf,0.00390625,0,0,3,-3,-0.00230097,0
1776812779337600816,3.10923,0.00390625,0.314159,0.00390625,0,0,10,-3,-0.00230097,0
1776812779342597287,3.10923,-0.00195312,0.314159,-0.00195312,0,0,10,-3,-0.00230097,0
1776812779347595555,3.10923,0.00585938,0.314159,0.00585938,0,0,10,-3,-0.00230097,0
1776812779352595100,3.10923,0.00585938,0.314159,0.00585938,0,0,10,-3,-0.00230097,0
1776812779357596923,3.10923,-0.00195312,0.314159,-0.00195312,0,0,10,-3,-0.00230097,0
1776812779362578285,3.10923,-0.00195312,0.314159,-0.00195312,0,0,10,-3,-0.00230097,0
