timestamp,torso_pitch,torso_pitch_rate,wheel_pos,wheel_vel,wheel_torque,wheel_cmd_torque,mot_drv_mode,encoder_steps,encoder_ang,encoder_speed
1776812825440937784,0,0,0,0,0,0,0,-3,-0.00230097,0
1776812825445788780,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825450722734,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825455715776,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825460721465,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825465733154,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825470721474,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825475717849,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825480773091,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825485705155,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825490727362,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825495732033,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825500810180,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825505756244,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825510728787,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825515742068,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825520724389,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825525716598,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825530709788,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825535688479,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825540705501,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825545713579,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825550730693,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825555716421,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825560728832,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825565718948,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825570718545,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825575716383,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825580714388,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825585692764,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825590705768,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825595709476,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825600724479,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825605730354,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825610718674,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825615714475,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825620721775,0,0,0.314159,0,0,0,0,-3,-0.00230097,0
1776812825625713465,nan,0.00195312,inf,0.00195312,0,0,2,-3,-0.00230097,0
1776812825630727691,nan,0.00195312,inf,0.00195312,0,0,2,-3,-0.00230097,0
1776812825635690920,nan,-0.00195312,inf,-0.00195312,0,0,0,-3,-0.00230097,0
1776812825640701979,nan,-0.00195312,inf,-0.00195312,0,0,0,-3,-0.00230097,0
1776812825645705835,nan,0.00390625,inf,0.00390625,0,0,3,-3,-0.00230097,0
1776812825650728764,nan,0.00390625,inf,0.00390625,0,0,10,-3,-0.00230097,0
1776812825655711048,3.13304,0.00390625,0.314159,0.00390625,0,0,10,-3,-0.00230097,0
1776812825660724033,3.13304,0.00195312,0.314159,0.00195312,0,0,10,-3,-0.00230097,0
1776812825665725167,3.13304,0.00195312,0.314159,0.00195312,0,0,10,-3,-0.00230097,0
